timestamp,"market_cap-weighted (max_weight=0.05, min_volume=1000000)","market_cap-weighted (max_weight=0.05, min_volume=10000000)","market_cap-weighted (max_weight=0.1, min_volume=1000000)","market_cap-weighted (max_weight=0.1, min_volume=10000000)","market_cap-weighted (max_weight=0.2, min_volume=1000000)","market_cap-weighted (max_weight=0.2, min_volume=10000000)"
1425988800000,288.851761645,5.89254208323,288.851761645,5.89254208323,208.304933492,5.89254208323
1426075200000,286.080658725,5.82551041347,286.080658725,5.82551041347,206.306557556,5.82551041347
1426161600000,285.052861451,5.82310067927,285.052861451,5.82310067927,205.565363382,5.82310067927
1426248000000,284.332660321,5.7332541187,284.332660321,5.7332541187,205.04599162,5.7332541187
1426334400000,275.913390645,5.44774083179,275.913390645,5.44774083179,198.974450287,5.44774083179
1426420800000,277.768394448,5.49288876406,277.768394448,5.49288876406,200.312182976,5.49288876406
1426507200000,286.39358661,5.76922027231,286.39358661,5.76922027231,206.532224942,5.76922027231
1426593600000,285.919829497,5.72965420101,285.919829497,5.72965420101,206.190575844,5.72965420101
1426680000000,261.137757626,4.8682659553,261.137757626,4.8682659553,188.319028849,4.8682659553
1426766400000,246.923031838,4.45099580874,246.923031838,4.45099580874,178.068104663,4.45099580874
1426852800000,248.024813428,4.5106357029,248.024813428,4.5106357029,178.862652493,4.5106357029
1426939200000,246.472317375,4.49640990252,246.472317375,4.49640990252,177.74307273,4.49640990252
1427025600000,248.299028881,4.52973471479,248.299028881,4.52973471479,179.06040248,4.52973471479
1427112000000,258.119016866,4.78690446573,258.119016866,4.78690446573,186.142069326,4.78690446573
1427198400000,238.810006185,4.30252404994,238.810006185,4.30252404994,172.217410661,4.30252404994
1427284800000,234.350947732,3.9888951223,234.350947732,3.9888951223,169.001768599,3.9888951223
1427371200000,228.978929167,4.15492093787,228.978929167,4.15492093787,165.127746978,4.15492093787
1427457600000,223.528831145,4.02764454963,223.528831145,4.02764454963,161.197418495,4.02764454963
1427544000000,233.42362464,4.2059334571,233.42362464,4.2059334571,168.333031203,4.2059334571
1427630400000,224.260088793,3.97383508992,224.260088793,3.97383508992,161.724763646,3.97383508992
1427716800000,222.148328038,3.90253168633,222.148328038,3.90253168633,160.201871138,3.90253168633
1427803200000,222.837478609,3.92428157678,222.837478609,3.92428157678,160.698850846,3.92428157678
1427889600000,215.501117046,3.87143320136,215.501117046,3.87143320136,155.40824677,3.87143320136
1427976000000,220.568659923,3.98251849246,220.568659923,3.98251849246,159.062696291,3.98251849246
1428062400000,228.525629788,4.2179347306,228.525629788,4.2179347306,164.800850938,4.2179347306
1428148800000,225.687886661,4.16555804401,225.687886661,4.16555804401,162.754417536,4.16555804401
1428235200000,232.905395867,4.29877278571,232.905395867,4.29877278571,167.959311446,4.29877278571
1428321600000,232.891094533,4.3507224478,232.891094533,4.3507224478,167.948998064,4.3507224478
1428408000000,229.134613741,4.21194420609,229.134613741,4.21194420609,165.240018631,4.21194420609
1428494400000,223.201621133,3.92917794014,223.201621133,3.92917794014,160.961451578,3.92917794014
1428580800000,216.688447176,3.82600770355,216.688447176,3.82600770355,156.264487778,3.82600770355
1428667200000,211.641980638,3.70445509378,211.641980638,3.70445509378,152.625237422,3.70445509378
1428753600000,205.645866549,3.6010522625,205.645866549,3.6010522625,148.301150425,3.6010522625
1428840000000,203.753258156,3.63097452147,203.753258156,3.63097452147,146.936299253,3.63097452147
1428926400000,200.67909926,3.57619163,200.67909926,3.57619163,144.71937504,3.57619163
1429012800000,182.072853146,3.18364036612,182.072853146,3.18364036612,131.301513791,3.18364036612
1429099200000,181.567521081,3.19012081162,181.567521081,3.19012081162,130.937094472,3.19012081162
1429185600000,188.005785602,3.30299007771,188.005785602,3.30299007771,135.580037466,3.30299007771
1429272000000,186.278109269,3.22165563712,186.278109269,3.22165563712,134.334126755,3.22165563712
1429358400000,183.860217857,3.17983852008,183.860217857,3.17983852008,132.590468669,3.17983852008
1429444800000,190.877101597,3.30119461042,190.877101597,3.30119461042,137.650681882,3.30119461042
1429531200000,190.296353561,3.29115064877,190.296353561,3.29115064877,137.23187647,3.29115064877
1429617600000,189.481036391,3.27704984451,189.481036391,3.27704984451,136.643911945,3.27704984451
1429704000000,201.771124906,3.57253666907,201.771124906,3.57253666907,145.50688739,3.57253666907
1429790400000,201.478014193,3.56734688401,201.478014193,3.56734688401,145.295511121,3.56734688401
1429876800000,196.566486102,3.46049291202,196.566486102,3.46049291202,141.753571385,3.46049291202
1429963200000,190.985928523,3.3622489014,190.985928523,3.3622489014,137.729162226,3.3622489014
1430049600000,177.673280824,3.07342621991,177.673280824,3.07342621991,128.128770046,3.07342621991
1430136000000,176.839957354,3.05901123197,176.839957354,3.05901123197,127.52782031,3.05901123197
1430222400000,184.217221311,3.2398610499,184.217221311,3.2398610499,132.847921074,3.2398610499
1430308800000,183.604536829,3.22879989764,183.604536829,3.22879989764,132.406084751,3.22879989764
1430395200000,194.93337797,3.4676674635,194.93337797,3.4676674635,140.575858365,3.4676674635
1430481600000,195.670655166,3.50227255248,195.670655166,3.50227255248,141.107544501,3.50227255248
1430568000000,196.244696207,3.52484596231,196.244696207,3.52484596231,141.521513176,3.52484596231
1430654400000,203.710096892,3.74620962311,203.710096892,3.74620962311,146.905173584,3.74620962311
1430740800000,202.690482863,3.71925875512,202.690482863,3.71925875512,146.169880743,3.71925875512
1430827200000,192.751761334,3.47563658682,192.751761334,3.47563658682,139.002589412,3.47563658682
1430913600000,194.620199198,3.51652846726,194.620199198,3.51652846726,140.350010051,3.51652846726
1431000000000,190.465622768,3.39788672472,190.465622768,3.39788672472,137.353944657,3.39788672472
1431086400000,194.458925317,3.59401359568,194.458925317,3.59401359568,140.233707678,3.59401359568
1431172800000,195.801020128,3.66124335275,195.801020128,3.66124335275,141.201556961,3.66124335275
1431259200000,198.131008384,3.7441579081,198.131008384,3.7441579081,142.881823842,3.7441579081
1431345600000,194.387386266,3.67341324036,194.387386266,3.67341324036,140.182117419,3.67341324036
1431432000000,194.809334526,3.681386959,194.809334526,3.681386959,140.486404656,3.681386959
1431518400000,197.489310155,3.73203148973,197.489310155,3.73203148973,142.419064307,3.73203148973
1431604800000,189.455849507,3.5524645074,189.455849507,3.5524645074,136.625748468,3.5524645074
1431691200000,190.330735626,3.56886939484,190.330735626,3.56886939484,137.256671035,3.56886939484
1431777600000,189.352580132,3.55052811541,189.352580132,3.55052811541,136.551275942,3.55052811541
1431864000000,189.240395228,3.54842454938,189.240395228,3.54842454938,136.470373999,3.54842454938
1431950400000,189.758742549,3.55814401946,189.758742549,3.55814401946,136.844179246,3.55814401946
1432036800000,184.243080883,3.41914586738,184.243080883,3.41914586738,132.866569659,3.41914586738
1432123200000,185.820197794,3.44841368433,185.820197794,3.44841368433,134.00390471,3.44841368433
1432209600000,188.617087023,3.50031778952,188.617087023,3.50031778952,136.020876396,3.50031778952
1432296000000,196.010836815,3.51067604802,196.010836815,3.51067604802,141.352865892,3.51067604802
1432382400000,217.830189889,3.66523644859,217.830189889,3.66523644859,157.087853502,3.66523644859
1432468800000,212.969143915,3.62761839552,212.969143915,3.62761839552,153.582318856,3.62761839552
1432555200000,210.367738994,3.56578974349,210.367738994,3.56578974349,151.70632033,3.56578974349
1432641600000,210.742511006,3.57978312173,210.742511006,3.57978312173,151.976586498,3.57978312173
1432728000000,213.75296293,3.57702137414,213.75296293,3.57702137414,154.147568542,3.57702137414
1432814400000,226.865002595,3.56514182626,226.865002595,3.56514182626,163.603292595,3.56514182626
1432900800000,241.694740366,3.54548175203,241.694740366,3.54548175203,174.297731578,3.54548175203
1432987200000,237.67888854,3.43376065376,237.67888854,3.43376065376,171.401707186,3.43376065376
1433073600000,226.982789565,3.39062239833,226.982789565,3.39062239833,163.688234459,3.39062239833
1433160000000,221.379423151,3.27722347462,221.379423151,3.27722347462,159.647376749,3.27722347462
1433246400000,214.546669601,3.15156429128,214.546669601,3.15156429128,154.719948694,3.15156429128
1433332800000,221.09405169,3.21495901855,221.09405169,3.21495901855,159.441581628,3.21495901855
1433419200000,220.083423082,3.20981810876,220.083423082,3.20981810876,158.712768607,3.20981810876
1433505600000,220.062601759,3.18363180452,220.062601759,3.18363180452,158.697753347,3.18363180452
1433592000000,226.725766113,3.20579634513,226.725766113,3.20579634513,163.502882454,3.20579634513
1433678400000,225.897287207,3.2003565465,225.897287207,3.2003565465,162.905426367,3.2003565465
1433764800000,225.996285677,3.20351340171,225.996285677,3.20351340171,162.976818937,3.20351340171
1433851200000,232.782546761,3.34186051613,232.782546761,3.34186051613,167.870719032,3.34186051613
1433937600000,231.362974312,3.32740756892,231.362974312,3.32740756892,166.846996889,3.32740756892
1434024000000,232.313890326,3.33063981453,232.313890326,3.33063981453,167.532748279,3.33063981453
1434110400000,233.461359953,3.34709086711,233.461359953,3.34709086711,168.360243957,3.34709086711
1434196800000,232.928344462,3.33944912596,232.928344462,3.33944912596,167.975860784,3.33944912596
1434283200000,249.228758905,3.44829323647,249.228758905,3.44829323647,179.730875631,3.44829323647
1434369600000,250.84303031,3.49317823734,250.84303031,3.49317823734,180.89500458,3.49317823734
1434456000000,273.473414187,3.65581591604,273.473414187,3.65581591604,197.214865609,3.65581591604
1434542400000,315.268830198,4.43764557172,315.268830198,4.43764557172,227.355555432,4.43764557172
1434628800000,313.360700972,4.27487719687,313.360700972,4.27487719687,225.979511439,4.27487719687
1434715200000,313.722245803,4.15743551984,313.722245803,4.15743551984,226.24023885,4.15743551984
1434801600000,307.899922983,4.0106889977,307.899922983,4.0106889977,222.041481117,4.0106889977
1434888000000,319.380476918,4.07858576592,319.380476918,4.07858576592,230.320662141,4.07858576592
1434974400000,320.862342962,4.13396337272,320.862342962,4.13396337272,231.3893072,4.13396337272
1435060800000,315.678658585,4.04212840116,315.678658585,4.04212840116,227.651102444,4.04212840116
1435147200000,314.300699067,4.05086266393,314.300699067,4.05086266393,226.657389391,4.05086266393
1435233600000,307.456632579,3.99963116459,307.456632579,3.99963116459,221.721803031,3.99963116459
1435320000000,308.108369168,3.99208970647,308.108369168,3.99208970647,222.191801712,3.99208970647
1435406400000,313.998598781,4.10286035165,313.998598781,4.10286035165,226.439530308,4.10286035165
1435492800000,328.103937723,4.21948949829,328.103937723,4.21948949829,236.611570365,4.21948949829
1435579200000,338.148486944,4.39579260882,338.148486944,4.39579260882,243.855179148,4.39579260882
1435665600000,393.224462687,5.11175786208,393.224462687,5.11175786208,283.573120969,5.11175786208
1435752000000,378.540792921,4.91721888573,378.540792921,4.91721888573,272.984018668,4.91721888573
1435838400000,387.606840994,4.90884033065,387.606840994,4.90884033065,279.52198309,4.90884033065
1435924800000,379.550447151,4.77349762114,379.550447151,4.77349762114,273.712129018,4.77349762114
1436011200000,382.063247363,4.84070992061,382.063247363,4.84070992061,275.524230416,4.84070992061
1436097600000,389.645536115,5.0170505702,389.645536115,5.0170505702,280.992184446,5.0170505702
1436184000000,444.824361529,5.72752953594,444.824361529,5.72752953594,320.784296125,5.72752953594
1436270400000,448.718561966,5.77767100738,448.718561966,5.77767100738,323.592591834,5.77767100738
1436356800000,467.666948411,6.02164919834,467.666948411,6.02164919834,337.257186974,6.02164919834
1436443200000,529.136273489,6.81312422847,529.136273489,6.81312422847,381.585681283,6.81312422847
1436529600000,558.685405103,6.49057312332,558.685405103,6.49057312332,391.641058942,6.49057312332
1436616000000,469.562617315,5.6012022015,469.562617315,5.6012022015,329.165571545,5.6012022015
1436702400000,532.756630878,6.35501529232,532.756630878,6.35501529232,373.464868009,6.35501529232
1436788800000,472.786823891,5.63966231802,472.786823891,5.63966231802,331.425755302,5.63966231802
1436875200000,475.51300117,5.69613364504,475.51300117,5.69613364504,333.336818213,5.69613364504
1436961600000,480.907904058,5.78497454885,480.907904058,5.78497454885,337.118670147,5.78497454885
1437048000000,419.497240585,5.04624864682,419.497240585,5.04624864682,294.069510363,5.04624864682
1437134400000,396.932510596,4.77481125187,396.932510596,4.77481125187,278.251530035,4.77481125187
1437220800000,420.735605741,4.87715567483,420.735605741,4.87715567483,294.937610079,4.87715567483
1437307200000,408.788981223,4.73915955838,408.788981223,4.73915955838,286.562970909,4.73915955838
1437393600000,405.062835392,4.83509669269,405.062835392,4.83509669269,283.950925408,4.83509669269
1437480000000,409.257495098,4.88723783307,409.257495098,4.88723783307,286.891401308,4.88723783307
1437566400000,406.380275296,4.84303791225,406.380275296,4.84303791225,284.874456888,4.84303791225
1437652800000,406.479808754,4.82838490335,406.479808754,4.82838490335,284.944230304,4.82838490335
1437739200000,439.27589185,5.1119111705,439.27589185,5.1119111705,307.934436591,5.1119111705
1437825600000,468.954571197,5.45728585481,468.954571197,5.45728585481,328.739328398,5.45728585481
1437912000000,474.574674206,5.57324869642,474.574674206,5.57324869642,332.679046661,5.57324869642
1437998400000,464.380891484,5.39163772792,464.380891484,5.39163772792,325.533157716,5.39163772792
1438084800000,493.777330079,5.59965337575,493.777330079,5.59965337575,346.140197448,5.59965337575
1438171200000,471.450351899,5.44345610285,471.450351899,5.44345610285,330.48888224,5.44345610285
1438257600000,455.124541968,5.33191830617,455.124541968,5.33191830617,319.044413795,5.33191830617
1438344000000,454.547967679,5.25015647032,454.547967679,5.25015647032,318.640232545,5.25015647032
1438430400000,422.415972989,5.03223239427,422.415972989,5.03223239427,296.11555531,5.03223239427
1438516800000,420.59679494,5.11995524004,420.59679494,5.11995524004,294.840303064,5.11995524004
1438603200000,439.555604276,5.19905172704,439.555604276,5.19905172704,308.130516298,5.19905172704
1438689600000,436.441473352,5.22784919138,436.441473352,5.22784919138,305.947496084,5.22784919138
1438776000000,438.817057867,5.16447796795,438.817057867,5.16447796795,307.612791842,5.16447796795
1438862400000,417.200069951,5.05386090281,417.200069951,5.05386090281,292.4591831,5.05386090281
1438948800000,428.876567571,5.05323066213,428.876567571,5.05323066213,300.644462062,5.05323066213
1439035200000,419.978165975,4.93530825902,419.978165975,4.93530825902,294.406641291,4.93530825902
1439121600000,395.801186461,4.61667900752,395.801186461,4.61667900752,277.458466572,4.61667900752
1439208000000,397.644948861,4.62738582001,397.644948861,4.62738582001,278.750952562,4.62738582001
1439294400000,402.77724267,4.6735873895,402.77724267,4.6735873895,282.348714314,4.6735873895
1439380800000,468.510804055,4.67969519554,468.510804055,4.67969519554,328.428245574,4.67969519554
1439467200000,481.470853966,4.54797458484,481.470853966,4.54797458484,337.513300642,4.54797458484
1439553600000,570.542580531,4.62402462626,570.542580531,4.62402462626,399.952993884,4.62402462626
1439640000000,518.926275809,4.65838475734,518.926275809,4.65838475734,363.76972499,4.65838475734
1439726400000,470.697245004,4.39077396871,470.697245004,4.39077396871,329.960950815,4.39077396871
1439812800000,478.838750661,4.36896907229,478.838750661,4.36896907229,335.668184023,4.36896907229
1439899200000,446.837363962,4.31389454042,446.837363962,4.31389454042,313.235063595,4.31389454042
1439985600000,403.854379778,3.46914116837,403.854379778,3.46914116837,283.10379242,3.46914116837
1440072000000,425.070985215,3.54833261158,425.070985215,3.54833261158,297.976731188,3.54833261158
1440158400000,440.044215696,3.53338302858,440.044215696,3.53338302858,308.473035168,3.53338302858
1440244800000,423.021239284,3.36197442763,423.021239284,3.36197442763,296.539849788,3.36197442763
1440331200000,415.846305199,3.41356883858,415.846305199,3.41356883858,291.510187733,3.41356883858
1440417600000,384.829295426,3.1503230853,384.829295426,3.1503230853,269.767120093,3.1503230853
1440504000000,336.370570007,2.89847061078,336.370570007,2.89847061078,235.797328928,2.89847061078
1440590400000,351.854209844,3.25256237395,351.854209844,3.25256237395,246.651432233,3.25256237395
1440676800000,348.896121668,3.23427727845,348.896121668,3.23427727845,244.577798708,3.23427727845
1440763200000,343.559647949,3.25425757529,343.559647949,3.25425757529,240.836905892,3.25425757529
1440849600000,351.740090442,3.37915886417,351.740090442,3.37915886417,246.571434003,3.37915886417
1440936000000,347.137897945,3.31699075811,347.137897945,3.31699075811,243.345275728,3.31699075811
1441022400000,351.053882993,3.34235452724,351.053882993,3.34235452724,246.0903994,3.34235452724
1441108800000,347.020147538,3.29275193693,347.020147538,3.29275193693,243.262732147,3.29275193693
1441195200000,346.48062558,3.3063712902,346.48062558,3.3063712902,242.884524753,3.3063712902
1441281600000,336.879609948,3.25982639839,336.879609948,3.25982639839,236.154168287,3.25982639839
1441368000000,341.078259319,3.3256680942,341.078259319,3.3256680942,239.09744096,3.3256680942
1441454400000,345.214892283,3.36600214625,345.214892283,3.36600214625,241.997239844,3.36600214625
1441540800000,377.246491594,3.62904770416,377.246491594,3.62904770416,264.451539454,3.62904770416
1441627200000,381.52626912,3.62990124213,381.52626912,3.62990124213,267.45168334,3.62990124213
1441713600000,389.637240239,3.75520166661,389.637240239,3.75520166661,273.137511695,3.75520166661
1441800000000,372.979872626,3.61549608533,372.979872626,3.61549608533,261.460619778,3.61549608533
1441886400000,371.084472929,3.58243738381,371.084472929,3.58243738381,260.131935804,3.58243738381
1441972800000,348.015620085,3.63529706707,348.015620085,3.63529706707,243.960563017,3.63529706707
1442059200000,365.765411391,3.61419756863,365.765411391,3.61419756863,256.403249007,3.61419756863
1442145600000,346.334604994,3.41963718237,346.334604994,3.41963718237,242.782163646,3.41963718237
1442232000000,340.85952122,3.30233364704,340.85952122,3.30233364704,238.944104538,3.30233364704
1442318400000,343.408890966,3.32703258888,343.408890966,3.32703258888,240.731224549,3.32703258888
1442404800000,335.12197714,3.2467468622,335.12197714,3.2467468622,234.92205954,3.2467468622
1442491200000,335.12197714,3.2467468622,335.12197714,3.2467468622,234.92205954,3.2467468622
1442577600000,347.999143329,3.3193511958,347.999143329,3.3193511958,243.949012735,3.3193511958
1442664000000,346.129806173,3.30152073086,346.129806173,3.30152073086,242.638598723,3.30152073086
1442750400000,344.829888581,3.28912161122,344.829888581,3.28912161122,241.727350464,3.28912161122
1442836800000,334.744481413,3.19292307457,334.744481413,3.19292307457,234.657433286,3.19292307457
1442923200000,341.865591877,3.27366459641,341.865591877,3.27366459641,239.649364733,3.27366459641
1443009600000,338.639815214,3.24277493946,338.639815214,3.24277493946,237.388080338,3.24277493946
1443096000000,330.362955609,3.28934280488,330.362955609,3.28934280488,231.585963385,3.28934280488
1443182400000,322.122191293,3.43852454948,322.122191293,3.43852454948,225.809149397,3.43852454948
1443268800000,313.692210036,3.34853789756,313.692210036,3.34853789756,219.899693456,3.34853789756
1443355200000,311.699567822,3.32726724513,311.699567822,3.32726724513,218.502842026,3.32726724513
1443441600000,323.386157013,3.44285439374,323.386157013,3.44285439374,226.695195226,3.44285439374
1443528000000,311.622682595,3.41142436051,311.622682595,3.41142436051,218.448945126,3.41142436051
1443614400000,299.393800697,3.41385879424,299.393800697,3.41385879424,209.876442224,3.41385879424
1443700800000,297.651599867,3.40854660051,297.651599867,3.40854660051,208.655151366,3.40854660051
1443787200000,300.154088358,3.44039838672,300.154088358,3.44039838672,210.409407399,3.44039838672
1443873600000,302.125256342,3.46299212579,302.125256342,3.46299212579,211.791205294,3.46299212579
1443960000000,303.349912353,3.47702926448,303.349912353,3.47702926448,212.649694835,3.47702926448
1444046400000,301.495561998,3.45577450162,301.495561998,3.45577450162,211.34978664,3.45577450162
1444132800000,306.506564677,3.54054218812,306.506564677,3.54054218812,214.862522747,3.54054218812
1444219200000,315.329529543,3.6559008696,315.329529543,3.6559008696,221.04746202,3.6559008696
1444305600000,311.320737867,3.60916070841,311.320737867,3.60916070841,218.237280471,3.60916070841
1444392000000,312.197107168,3.61932051232,312.197107168,3.61932051232,218.851619414,3.61932051232
1444478400000,312.031591766,3.61740168195,312.031591766,3.61740168195,218.73559235,3.61740168195
1444564800000,314.448929332,3.64542602695,314.448929332,3.64542602695,220.43015719,3.64542602695
1444651200000,320.507131205,3.71442027589,320.507131205,3.71442027589,224.676984788,3.71442027589
1444737600000,325.525884041,3.80702012911,325.525884041,3.80702012911,228.195153792,3.80702012911
1444824000000,322.952475029,3.80961697936,322.952475029,3.80961697936,226.391182145,3.80961697936
1444910400000,328.202012542,3.95721477423,328.202012542,3.95721477423,230.071132277,3.95721477423
1444996800000,339.604187048,4.09469367957,339.604187048,4.09469367957,238.064109465,4.09469367957
1445083200000,352.659846233,4.41908624095,352.659846233,4.41908624095,247.216187076,4.41908624095
1445169600000,345.671733909,4.33326937085,345.671733909,4.33326937085,242.317487942,4.33326937085
1445256000000,340.387910992,4.20501900528,340.387910992,4.20501900528,238.613503582,4.20501900528
1445342400000,346.249492193,4.27743068489,346.249492193,4.27743068489,242.722499177,4.27743068489
1445428800000,345.175789046,4.26416657652,345.175789046,4.26416657652,241.969828294,4.26416657652
1445515200000,370.005161737,4.57089892712,370.005161737,4.57089892712,259.375333655,4.57089892712
1445601600000,407.2317695,4.65890234093,407.2317695,4.65890234093,285.471358272,4.65890234093
1445688000000,409.575539997,4.68571605899,409.575539997,4.68571605899,287.114352256,4.68571605899
1445774400000,423.109115215,4.98014610017,423.109115215,4.98014610017,296.601451223,4.98014610017
1445860800000,416.245957022,4.86375024149,416.245957022,4.86375024149,291.790345513,4.86375024149
1445947200000,475.222766695,5.04841883476,475.222766695,5.04841883476,333.1333625,5.04841883476
1446033600000,493.744025596,5.45742133686,493.744025596,5.45742133686,346.116850851,5.45742133686
1446120000000,530.209293744,5.75113736968,530.209293744,5.75113736968,371.679172869,5.75113736968
1446206400000,576.693292702,6.64977057556,576.693292702,6.64977057556,404.26467163,6.64977057556
1446292800000,576.316676065,6.74754810859,576.316676065,6.74754810859,404.000661622,6.74754810859
1446379200000,563.069141541,6.57304211724,563.069141541,6.57304211724,394.714078507,6.57304211724
1446465600000,592.873312036,7.12543574115,592.873312036,7.12543574115,415.606940191,7.12543574115
1446552000000,636.217655057,8.79106306976,636.217655057,8.79106306976,445.991525585,8.79106306976
1446638400000,727.189887394,11.7391881602,727.189887394,11.7391881602,509.763482184,11.7391881602
1446724800000,586.352831273,7.83674644151,586.352831273,7.83674644151,411.036052948,7.83674644151
1446811200000,538.522188563,7.17992741126,538.522188563,7.17992741126,377.506550674,7.17992741126
1446897600000,556.956993479,7.70898112956,556.956993479,7.70898112956,390.429434381,7.70898112956
1446984000000,553.447288101,7.6625159693,553.447288101,7.6625159693,387.96911464,7.6625159693
1447070400000,548.096918768,7.64127170297,548.096918768,7.64127170297,384.218480935,7.64127170297
1447156800000,546.011343667,7.28683042464,546.011343667,7.28683042464,382.756483121,7.28683042464
1447243200000,434.514186679,4.93683504803,434.514186679,4.93683504803,304.596459191,4.93683504803
1447329600000,460.13477279,5.43303392746,460.13477279,5.43303392746,322.556608827,5.43303392746
1447416000000,447.034687764,5.16856456454,447.034687764,5.16856456454,313.373388494,5.16856456454
1447502400000,454.360945207,5.29369610629,454.360945207,5.29369610629,318.509128925,5.29369610629
1447588800000,458.153656199,5.33788445396,458.153656199,5.33788445396,321.167836913,5.33788445396
1447675200000,428.470552737,4.86305314923,428.470552737,4.86305314923,300.359843781,4.86305314923
1447761600000,455.129817981,5.31121196693,455.129817981,5.31121196693,319.048112304,5.31121196693
1447848000000,458.587870316,5.26700773381,458.587870316,5.26700773381,321.472223022,5.26700773381
1447934400000,462.07952958,5.30892101271,462.07952958,5.30892101271,323.919892352,5.30892101271
1448020800000,440.997819015,4.94739552494,440.997819015,4.94739552494,309.141515515,4.94739552494
1448107200000,453.846923985,5.09154500072,453.846923985,5.09154500072,318.148797666,5.09154500072
1448193600000,442.099083106,4.9597502097,442.099083106,4.9597502097,309.913506749,4.9597502097
1448280000000,443.831333829,4.97918370599,443.831333829,4.97918370599,311.127822536,4.97918370599
1448366400000,439.693015654,4.91665751689,439.693015654,4.91665751689,308.226842311,4.91665751689
1448452800000,450.141732357,5.05551814794,450.141732357,5.05551814794,315.551441158,5.05551814794
1448539200000,517.56022599,5.91542281825,517.56022599,5.91542281825,362.812117734,5.91542281825
1448625600000,520.56468896,6.03065093977,520.56468896,6.03065093977,364.918260205,6.03065093977
1448712000000,508.608022024,5.91257758633,508.608022024,5.91257758633,356.536581254,5.91257758633
1448798400000,528.610770594,6.17954115932,528.610770594,6.17954115932,370.55860073,6.17954115932
1448884800000,550.638066554,6.67624503594,550.638066554,6.67624503594,385.999837313,6.67624503594
1448971200000,508.607715777,6.02344456332,508.607715777,6.02344456332,356.536366573,6.02344456332
1449057600000,488.059647882,5.74688996799,488.059647882,5.74688996799,342.132075721,5.74688996799
1449144000000,502.876002416,5.99060999835,502.876002416,5.99060999835,352.518408936,5.99060999835
1449230400000,501.12108106,5.98707097981,501.12108106,5.98707097981,351.28820093,5.98707097981
1449316800000,549.402796572,6.68741187587,549.402796572,6.68741187587,385.133907329,6.68741187587
1449403200000,569.855872208,7.10247784816,569.855872208,7.10247784816,399.471608167,7.10247784816
1449489600000,586.779870318,7.2085226006,586.779870318,7.2085226006,411.335409298,7.2085226006
1449576000000,604.851302084,7.18318761384,604.851302084,7.18318761384,424.003566742,7.18318761384
1449662400000,699.413771228,8.1420411312,699.413771228,8.1420411312,490.292295987,8.1420411312
1449748800000,700.035345895,7.81905183748,700.035345895,7.81905183748,490.72802271,7.81905183748
1449835200000,708.458670674,8.52643327873,708.458670674,8.52643327873,496.632812429,8.52643327873
1449921600000,727.82189555,8.423437312,727.82189555,8.423437312,510.206522831,8.423437312
1450008000000,740.712657156,8.56863150731,740.712657156,8.56863150731,519.243006477,8.56863150731
1450094400000,752.902661331,8.89129898028,752.902661331,8.89129898028,527.788255913,8.89129898028
1450180800000,711.462077696,9.33261438948,711.462077696,9.33261438948,498.738214674,9.33261438948
1450267200000,710.366028825,9.57192344452,710.366028825,9.57192344452,497.969879335,9.57192344452
1450353600000,702.758987835,9.42577152518,702.758987835,9.42577152518,492.637308336,9.42577152518
1450440000000,707.787811368,9.51970943739,707.787811368,9.51970943739,496.162536946,9.51970943739
1450526400000,717.899044098,9.7583876833,717.899044098,9.7583876833,503.250557963,9.7583876833
1450612800000,705.959861804,9.53553353911,705.959861804,9.53553353911,494.881135827,9.53553353911
1450699200000,663.721863924,8.9083921253,663.721863924,8.9083921253,465.272103505,8.9083921253
1450785600000,652.177000319,8.77979784528,652.177000319,8.77979784528,457.179100598,8.77979784528
1450872000000,664.625143707,8.8000680595,664.625143707,8.8000680595,465.905306821,8.8000680595
1450958400000,693.330458094,9.38635343378,693.330458094,9.38635343378,486.027865279,9.38635343378
1451044800000,683.360913266,9.22379326696,683.360913266,9.22379326696,479.039168137,9.22379326696
1451131200000,622.262954146,7.94605893861,622.262954146,7.94605893861,436.209215555,7.94605893861
1451217600000,622.805145959,7.97677923533,622.805145959,7.97677923533,436.589294529,7.97677923533
1451304000000,627.927788889,8.05817568819,627.927788889,8.05817568819,440.180290971,8.05817568819
1451390400000,623.436028714,7.96096294726,623.436028714,7.96096294726,437.031546265,7.96096294726
1451476800000,637.823408661,8.2916166964,637.823408661,8.2916166964,447.117166305,8.2916166964
1451563200000,624.843741818,8.03009686572,624.843741818,8.03009686572,438.018359677,8.03009686572
1451649600000,640.102105164,8.32011495564,640.102105164,8.32011495564,448.714543118,8.32011495564
1451736000000,683.073747644,8.31938110356,683.073747644,8.31938110356,478.837863705,8.31938110356
1451822400000,677.09457676,8.21707266156,677.09457676,8.21707266156,474.646437197,8.21707266156
1451908800000,679.518773496,8.26279610342,679.518773496,8.26279610342,476.345810347,8.26279610342
1451995200000,675.70571855,8.23963085882,675.70571855,8.23963085882,473.672841153,8.23963085882
1452081600000,674.98474987,8.22864648732,674.98474987,8.22864648732,473.167438766,8.22864648732
1452168000000,713.539829809,8.93149200991,713.539829809,8.93149200991,500.194728538,8.93149200991
1452254400000,724.496327756,9.16683107954,724.496327756,9.16683107954,507.875284391,9.16683107954
1452340800000,793.913513574,8.91918316147,793.913513574,8.91918316147,556.537053455,8.91918316147
1452427200000,775.169324888,8.59689493884,775.169324888,8.59689493884,543.397290291,8.59689493884
