timestamp,"volume-weighted (max_weight=0.05, min_volume=10000000)","volume-weighted (max_weight=0.1, min_volume=1000000)","volume-weighted (max_weight=0.1, min_volume=10000000)","volume-weighted (max_weight=0.2, min_volume=100000)","volume-weighted (max_weight=0.2, min_volume=10000000)"
1435492800000,4.21948949829,328.103937723,4.21948949829,1561.6708403,4.21948949829
1435579200000,4.39579260882,338.148486944,4.39579260882,1631.90891518,4.39579260882
1435665600000,5.11175786208,393.224462687,5.11175786208,1805.37176031,5.11175786208
1435752000000,4.91721888573,378.540792921,4.91721888573,1723.84042172,4.91721888573
1435838400000,4.90884033065,387.606840994,4.90884033065,1745.04147882,4.90884033065
1435924800000,4.77349762114,379.550447151,4.77349762114,1722.17621791,4.77349762114
1436011200000,4.84070992061,382.063247363,4.84070992061,1727.17988108,4.84070992061
1436097600000,5.0170505702,389.645536115,5.0170505702,1729.36470478,5.0170505702
1436184000000,5.72752953594,444.824361529,5.72752953594,1854.94737545,5.72752953594
1436270400000,5.77767100738,448.718561966,5.77767100738,1863.8273648,5.77767100738
1436356800000,6.02164919834,467.666948411,6.02164919834,1900.2707094,6.02164919834
1436443200000,6.81312422847,529.136273489,6.81312422847,2019.18236862,6.81312422847
1436529600000,6.49057312332,558.685405103,6.49057312332,2140.58824834,6.49057312332
1436616000000,5.6012022015,469.562617315,5.6012022015,1944.95081142,5.6012022015
1436702400000,6.35501529232,532.756630878,6.35501529232,2099.27572386,6.35501529232
1436788800000,5.63966231802,472.786823891,5.63966231802,1925.38676981,5.63966231802
1436875200000,5.69613364504,475.51300117,5.69613364504,1940.59782399,5.69613364504
1436961600000,5.78497454885,480.907904058,5.78497454885,1963.30017363,5.78497454885
1437048000000,5.04624864682,419.497240585,5.04624864682,1747.23471573,5.04624864682
1437134400000,4.77481125187,396.932510596,4.77481125187,1685.58546975,4.77481125187
1437220800000,4.87715567483,420.735605741,4.87715567483,1787.9715268,4.87715567483
1437307200000,4.73915955838,408.788981223,4.73915955838,1726.26996382,4.73915955838
1437393600000,4.83509669269,405.062835392,4.83509669269,1725.01035641,4.83509669269
1437480000000,4.88723783307,409.257495098,4.88723783307,1713.58326058,4.88723783307
1437566400000,4.84303791225,406.380275296,4.84303791225,1738.29595347,4.84303791225
1437652800000,4.82838490335,406.479808754,4.82838490335,1722.49692853,4.82838490335
1437739200000,5.1119111705,439.27589185,5.1119111705,1787.31969757,5.1119111705
1437825600000,5.45728585481,468.954571197,5.45728585481,1880.57838705,5.45728585481
1437912000000,5.57324869642,474.574674206,5.57324869642,1902.63992942,5.57324869642
1437998400000,5.39163772792,464.380891484,5.39163772792,1897.6876416,5.39163772792
1438084800000,5.59965337575,493.777330079,5.59965337575,1973.86533801,5.59965337575
1438171200000,5.44345610285,471.450351899,5.44345610285,1935.29450469,5.44345610285
1438257600000,5.33191830617,455.124541968,5.33191830617,1892.21858242,5.33191830617
1438344000000,5.25015647032,454.547967679,5.25015647032,1884.42819215,5.25015647032
1438430400000,5.03223239427,422.415972989,5.03223239427,1786.7025706,5.03223239427
1438516800000,5.11995524004,420.59679494,5.11995524004,1775.87316734,5.11995524004
1438603200000,5.19905172704,439.555604276,5.19905172704,1826.84974695,5.19905172704
1438689600000,5.22784919138,436.441473352,5.22784919138,1817.09072153,5.22784919138
1438776000000,5.16447796795,438.817057867,5.16447796795,1818.45932936,5.16447796795
1438862400000,5.05386090281,417.200069951,5.05386090281,1754.88962545,5.05386090281
1438948800000,5.05323066213,428.876567571,5.05323066213,1783.31831553,5.05323066213
1439035200000,4.93530825902,419.978165975,4.93530825902,1772.55037776,4.93530825902
1439121600000,4.61667900752,395.801186461,4.61667900752,1512.27285709,4.61667900752
1439208000000,4.62738582001,397.644948861,4.62738582001,1516.32923223,4.62738582001
1439294400000,4.6735873895,402.77724267,4.6735873895,1526.57522172,4.6735873895
1439380800000,4.67969519554,468.510804055,4.67969519554,1665.01235787,4.67969519554
1439467200000,4.54797458484,481.470853966,4.54797458484,1690.80047128,4.54797458484
1439553600000,4.62402462626,570.542580531,4.62402462626,1913.47880167,4.62402462626
1439640000000,4.65838475734,518.926275809,4.65838475734,1799.77035706,4.65838475734
1439726400000,4.39077396871,470.697245004,4.39077396871,1670.96125565,4.39077396871
1439812800000,4.36896907229,478.838750661,4.36896907229,1685.25251758,4.36896907229
1439899200000,4.31389454042,446.837363962,4.31389454042,1595.39294506,4.31389454042
1439985600000,3.46914116837,403.854379778,3.46914116837,1449.28086022,3.46914116837
1440072000000,3.54833261158,425.070985215,3.54833261158,1485.37503945,3.54833261158
1440158400000,3.53338302858,440.044215696,3.53338302858,1531.8158296,3.53338302858
1440244800000,3.36197442763,423.021239284,3.36197442763,1484.48414818,3.36197442763
1440331200000,3.41356883858,415.846305199,3.41356883858,1458.34440887,3.41356883858
1440417600000,3.1503230853,384.829295426,3.1503230853,1376.56854029,3.1503230853
1440504000000,2.89847061078,336.370570007,2.89847061078,1268.60547505,2.89847061078
1440590400000,3.25256237395,351.854209844,3.25256237395,1322.92781066,3.25256237395
1440676800000,3.23427727845,348.896121668,3.23427727845,1346.14608612,3.23427727845
1440763200000,3.25425757529,343.559647949,3.25425757529,1327.31780125,3.25425757529
1440849600000,3.37915886417,351.740090442,3.37915886417,1356.82559335,3.37915886417
1440936000000,3.31699075811,347.137897945,3.31699075811,1593.7851662,3.31699075811
1441022400000,3.34235452724,351.053882993,3.34235452724,1563.26314739,3.34235452724
1441108800000,3.29275193693,347.020147538,3.29275193693,1544.48486743,3.29275193693
1441195200000,3.3063712902,346.48062558,3.3063712902,1543.26627547,3.3063712902
1441281600000,3.25982639839,336.879609948,3.25982639839,1504.43324703,3.25982639839
1441368000000,3.3256680942,341.078259319,3.3256680942,1482.21056236,3.3256680942
1441454400000,3.36600214625,345.214892283,3.36600214625,1552.51805171,3.36600214625
1441540800000,3.62904770416,377.246491594,3.62904770416,1742.74981747,3.62904770416
1441627200000,3.62990124213,381.52626912,3.62990124213,1679.35051578,3.62990124213
1441713600000,3.75520166661,389.637240239,3.75520166661,1668.15939991,3.75520166661
1441800000000,3.61549608533,372.979872626,3.61549608533,1596.66704415,3.61549608533
1441886400000,3.58243738381,371.084472929,3.58243738381,1592.12897647,3.58243738381
1441972800000,3.63529706707,348.015620085,3.63529706707,1525.14113098,3.63529706707
1442059200000,3.61419756863,365.765411391,3.61419756863,1565.18001714,3.61419756863
1442145600000,3.41963718237,346.334604994,3.41963718237,1436.76806548,3.41963718237
1442232000000,3.30233364704,340.85952122,3.30233364704,1410.76230247,3.30233364704
1442318400000,3.32703258888,343.408890966,3.32703258888,1432.06485063,3.32703258888
1442404800000,3.2467468622,335.12197714,3.2467468622,1400.49144368,3.2467468622
1442491200000,3.2467468622,335.12197714,3.2467468622,1398.08319681,3.2467468622
1442577600000,3.3193511958,347.999143329,3.3193511958,1453.04306184,3.3193511958
1442664000000,3.30152073086,346.129806173,3.30152073086,1465.47951548,3.30152073086
1442750400000,3.28912161122,344.829888581,3.28912161122,1494.84297463,3.28912161122
1442836800000,3.19292307457,334.744481413,3.19292307457,1511.29071209,3.19292307457
1442923200000,3.27366459641,341.865591877,3.27366459641,1483.96493987,3.27366459641
1443009600000,3.24277493946,338.639815214,3.24277493946,1461.84060078,3.24277493946
1443096000000,3.28934280488,330.362955609,3.28934280488,1420.46917268,3.28934280488
1443182400000,3.43852454948,322.122191293,3.43852454948,1410.58976822,3.43852454948
1443268800000,3.34853789756,313.692210036,3.34853789756,1393.64241853,3.34853789756
1443355200000,3.32726724513,311.699567822,3.32726724513,1403.40489052,3.32726724513
1443441600000,3.44285439374,323.386157013,3.44285439374,1375.03570187,3.44285439374
1443528000000,3.41142436051,311.622682595,3.41142436051,1326.58175773,3.41142436051
1443614400000,3.41385879424,299.393800697,3.41385879424,1314.47207891,3.41385879424
1443700800000,3.40854660051,297.651599867,3.40854660051,1322.10974604,3.40854660051
1443787200000,3.44039838672,300.154088358,3.44039838672,1294.24223876,3.44039838672
1443873600000,3.46299212579,302.125256342,3.46299212579,1328.20786093,3.46299212579
1443960000000,3.47702926448,303.349912353,3.47702926448,1297.7524553,3.47702926448
1444046400000,3.45577450162,301.495561998,3.45577450162,1250.4511056,3.45577450162
1444132800000,3.54054218812,306.506564677,3.54054218812,1258.52940654,3.54054218812
1444219200000,3.6559008696,315.329529543,3.6559008696,1286.81791312,3.6559008696
1444305600000,3.60916070841,311.320737867,3.60916070841,1245.47331094,3.60916070841
1444392000000,3.61932051232,312.197107168,3.61932051232,1263.16810575,3.61932051232
1444478400000,3.61740168195,312.031591766,3.61740168195,1285.77336576,3.61740168195
1444564800000,3.64542602695,314.448929332,3.64542602695,1286.55562494,3.64542602695
1444651200000,3.71442027589,320.507131205,3.71442027589,1325.3557446,3.71442027589
1444737600000,3.80702012911,325.525884041,3.80702012911,1305.13486248,3.80702012911
1444824000000,3.80961697936,322.952475029,3.80961697936,1286.38730539,3.80961697936
1444910400000,3.95721477423,328.202012542,3.95721477423,1378.40403678,3.95721477423
1444996800000,4.09469367957,339.604187048,4.09469367957,1427.76638379,4.09469367957
1445083200000,4.41908624095,352.659846233,4.41908624095,1392.16613148,4.41908624095
1445169600000,4.33326937085,345.671733909,4.33326937085,1370.39751775,4.33326937085
1445256000000,4.20501900528,340.387910992,4.20501900528,1346.04499685,4.20501900528
1445342400000,4.27743068489,346.249492193,4.27743068489,1354.39377795,4.27743068489
1445428800000,4.26416657652,345.175789046,4.26416657652,1304.53173624,4.26416657652
1445515200000,4.57089892712,370.005161737,4.57089892712,1307.30791687,4.57089892712
1445601600000,4.65890234093,407.2317695,4.65890234093,1357.96884843,4.65890234093
1445688000000,4.68571605899,409.575539997,4.68571605899,1352.90417085,4.68571605899
1445774400000,4.98014610017,423.109115215,4.98014610017,1411.49111997,4.98014610017
1445860800000,4.86375024149,416.245957022,4.86375024149,1416.54802845,4.86375024149
1445947200000,5.04841883476,475.222766695,5.04841883476,1518.73827704,5.04841883476
1446033600000,5.45742133686,493.744025596,5.45742133686,1575.16184634,5.45742133686
1446120000000,5.75113736968,530.209293744,5.75113736968,1654.2138755,5.75113736968
1446206400000,6.64977057556,576.693292702,6.64977057556,1806.99788441,6.64977057556
1446292800000,6.74754810859,576.316676065,6.74754810859,1797.38086483,6.74754810859
1446379200000,6.57304211724,563.069141541,6.57304211724,1770.59232858,6.57304211724
1446465600000,7.12543574115,592.873312036,7.12543574115,1859.36555367,7.12543574115
1446552000000,8.79106306976,636.217655057,8.79106306976,1949.95193648,8.79106306976
1446638400000,11.7391881602,727.189887394,11.7391881602,2214.47747871,11.7391881602
1446724800000,7.83674644151,586.352831273,7.83674644151,1815.08111021,7.83674644151
1446811200000,7.17992741126,538.522188563,7.17992741126,1716.70484557,7.17992741126
1446897600000,7.70898112956,556.956993479,7.70898112956,1758.90323635,7.70898112956
1446984000000,7.6625159693,553.447288101,7.6625159693,1771.59988703,7.6625159693
1447070400000,7.64127170297,548.096918768,7.64127170297,1755.85630099,7.64127170297
1447156800000,7.28683042464,546.011343667,7.28683042464,1738.62368216,7.28683042464
1447243200000,4.93683504803,434.514186679,4.93683504803,1520.12115366,4.93683504803
1447329600000,5.43303392746,460.13477279,5.43303392746,1605.32598826,5.43303392746
1447416000000,5.16856456454,447.034687764,5.16856456454,1558.36902911,5.16856456454
1447502400000,5.29369610629,454.360945207,5.29369610629,1577.96270223,5.29369610629
1447588800000,5.33788445396,458.153656199,5.33788445396,1600.38693261,5.33788445396
1447675200000,4.86305314923,428.470552737,4.86305314923,1535.11546518,4.86305314923
1447761600000,5.31121196693,455.129817981,5.31121196693,1609.30124798,5.31121196693
1447848000000,5.26700773381,458.587870316,5.26700773381,1617.41235701,5.26700773381
1447934400000,5.30892101271,462.07952958,5.30892101271,1628.89723986,5.30892101271
1448020800000,4.94739552494,440.997819015,4.94739552494,1557.74963793,4.94739552494
1448107200000,5.09154500072,453.846923985,5.09154500072,1589.30340643,5.09154500072
1448193600000,4.9597502097,442.099083106,4.9597502097,1578.8831339,4.9597502097
1448280000000,4.97918370599,443.831333829,4.97918370599,1581.40628068,4.97918370599
1448366400000,4.91665751689,439.693015654,4.91665751689,1603.27523343,4.91665751689
1448452800000,5.05551814794,450.141732357,5.05551814794,1628.44507262,5.05551814794
1448539200000,5.91542281825,517.56022599,5.91542281825,1792.715854,5.91542281825
1448625600000,6.03065093977,520.56468896,6.03065093977,1814.75692287,6.03065093977
1448712000000,5.91257758633,508.608022024,5.91257758633,1808.97312345,5.91257758633
1448798400000,6.17954115932,528.610770594,6.17954115932,1880.14680422,6.17954115932
1448884800000,6.67624503594,550.638066554,6.67624503594,2016.70915931,6.67624503594
1448971200000,6.02344456332,508.607715777,6.02344456332,1942.12757536,6.02344456332
1449057600000,5.74688996799,488.059647882,5.74688996799,1909.51035929,5.74688996799
1449144000000,5.99060999835,502.876002416,5.99060999835,1972.53857163,5.99060999835
1449230400000,5.98707097981,501.12108106,5.98707097981,2016.13992055,5.98707097981
1449316800000,6.68741187587,549.402796572,6.68741187587,2153.51985173,6.68741187587
1449403200000,7.10247784816,569.855872208,7.10247784816,2180.41510616,7.10247784816
1449489600000,7.2085226006,586.779870318,7.2085226006,2209.2958047,7.2085226006
1449576000000,7.18318761384,604.851302084,7.18318761384,2267.61529136,7.18318761384
1449662400000,8.1420411312,699.413771228,8.1420411312,2519.35960984,8.1420411312
1449748800000,7.81905183748,700.035345895,7.81905183748,2482.65088009,7.81905183748
1449835200000,8.52643327873,708.458670674,8.52643327873,2560.33054651,8.52643327873
1449921600000,8.423437312,727.82189555,8.423437312,2609.31518167,8.423437312
1450008000000,8.56863150731,740.712657156,8.56863150731,2749.39464768,8.56863150731
1450094400000,8.89129898028,752.902661331,8.89129898028,2771.74222593,8.89129898028
1450180800000,9.33261438948,711.462077696,9.33261438948,2690.77910231,9.33261438948
1450267200000,9.57192344452,710.366028825,9.57192344452,2749.70212905,9.57192344452
1450353600000,9.42577152518,702.758987835,9.42577152518,2716.05767324,9.42577152518
1450440000000,9.51970943739,707.787811368,9.51970943739,2687.55165916,9.51970943739
1450526400000,9.7583876833,717.899044098,9.7583876833,2689.21777758,9.7583876833
1450612800000,9.53553353911,705.959861804,9.53553353911,2842.49522404,9.53553353911
1450699200000,8.9083921253,663.721863924,8.9083921253,3240.38556705,8.9083921253
1450785600000,8.77979784528,652.177000319,8.77979784528,3165.79768733,8.77979784528
1450872000000,8.8000680595,664.625143707,8.8000680595,3032.63896751,8.8000680595
1450958400000,9.38635343378,693.330458094,9.38635343378,3011.31606403,9.38635343378
1451044800000,9.22379326696,683.360913266,9.22379326696,3028.19219875,9.22379326696
1451131200000,7.94605893861,622.262954146,7.94605893861,2944.48473119,7.94605893861
1451217600000,7.97677923533,622.805145959,7.97677923533,2914.57876551,7.97677923533
1451304000000,8.05817568819,627.927788889,8.05817568819,2947.50375958,8.05817568819
1451390400000,7.96096294726,623.436028714,7.96096294726,2924.21277095,7.96096294726
1451476800000,8.2916166964,637.823408661,8.2916166964,3056.68227371,8.2916166964
1451563200000,8.03009686572,624.843741818,8.03009686572,3051.66036688,8.03009686572
1451649600000,8.32011495564,640.102105164,8.32011495564,3128.06048998,8.32011495564
1451736000000,8.31938110356,683.073747644,8.31938110356,3292.94722608,8.31938110356
1451822400000,8.21707266156,677.09457676,8.21707266156,3281.77745597,8.21707266156
1451908800000,8.26279610342,679.518773496,8.26279610342,3221.27165134,8.26279610342
1451995200000,8.23963085882,675.70571855,8.23963085882,3199.22047038,8.23963085882
1452081600000,8.22864648732,674.98474987,8.22864648732,3217.92532203,8.22864648732
1452168000000,8.93149200991,713.539829809,8.93149200991,3261.83639432,8.93149200991
1452254400000,9.16683107954,724.496327756,9.16683107954,3345.86559964,9.16683107954
1452340800000,8.91918316147,793.913513574,8.91918316147,3752.20660696,8.91918316147
1452427200000,8.59689493884,775.169324888,8.59689493884,3626.55977881,8.59689493884
1452513600000,8.76493249663,786.469568242,8.76493249663,3704.99456476,8.76493249663
1452600000000,8.78619475088,883.397047387,8.78619475088,4156.29765681,8.78619475088
1452686400000,8.022164965,877.272396549,8.022164965,4146.2320971,8.022164965
1452772800000,8.11811380475,883.34333761,8.11811380475,4472.50777852,8.11811380475
1452859200000,7.16354020019,879.431761025,7.16354020019,4320.37965977,7.16354020019
1452945600000,5.85526988809,847.928773848,5.85526988809,4137.49185354,5.85526988809
1453032000000,6.25767686298,858.812337085,6.25767686298,4141.73830537,6.25767686298
1453118400000,6.28934842173,910.67144266,6.28934842173,4452.40232799,6.28934842173
1453204800000,6.36533737152,900.462849791,6.36533737152,4448.54319804,6.36533737152
1453291200000,6.23755582944,901.124731306,6.23755582944,4591.85220692,6.23755582944
1453377600000,7.25564610434,992.555137767,7.25564610434,4999.29019241,7.25564610434
1453464000000,6.50192552951,1150.46334277,6.50192552951,5754.50399424,6.50192552951
1453550400000,6.38043719679,1198.19438456,6.38043719679,5903.5173032,6.38043719679
1453636800000,7.34389766311,1327.29214828,7.34389766311,6349.95921807,7.34389766311
1453723200000,7.25082597868,1318.73518574,7.25082597868,6517.04879758,7.25082597868
1453809600000,7.90519796775,1717.92079723,7.90519796775,8291.82098714,7.90519796775
1453896000000,7.42190494717,1876.31348045,7.42190494717,9067.29948435,7.42190494717
1453982400000,6.97344762454,1847.06482848,6.97344762454,8818.50726605,6.97344762454
1454068800000,6.98767451403,1851.51068447,6.98767451403,8693.92058955,6.98767451403
1454155200000,6.80305656552,1833.63580848,6.80305656552,8452.24544231,6.80305656552
1454241600000,6.82701310885,1739.56469134,6.82701310885,7788.49738866,6.82701310885
1454328000000,6.73698067456,1724.9898679,6.73698067456,7849.44269786,6.73698067456
1454414400000,6.63759912927,1693.93734581,6.63759912927,7761.42700255,6.63759912927
1454500800000,6.5833889608,1750.04757485,6.5833889608,8020.85976977,6.5833889608
1454587200000,6.67055620113,1781.18908242,6.67055620113,8233.45009965,6.67055620113
1454673600000,7.20394093024,1835.68804756,7.20394093024,8626.67212747,7.20394093024
1454760000000,6.67868964416,1818.86352365,6.67868964416,8660.14294583,6.67868964416
1454846400000,6.77650073717,1928.22834285,6.77650073717,8954.82322431,6.77650073717
1454932800000,6.76415359454,2007.61975418,6.76415359454,9116.91932092,6.76415359454
1455019200000,7.21394364282,2141.11870176,7.21394364282,9280.44633127,7.21394364282
1455105600000,8.23380049871,2443.81507636,8.23380049871,10023.845627,8.23380049871
1455192000000,8.20396400744,2884.43813996,8.20396400744,11036.6994514,8.20396400744
1455278400000,9.26149097269,4148.49269368,9.26149097269,14942.2520015,9.26149097269
1455364800000,8.80010605974,4026.0078664,8.80010605974,14342.2790051,8.80010605974
1455451200000,8.82696440819,4109.25771829,8.82696440819,14694.1951511,8.82696440819
1455537600000,9.52493545028,4322.63239,9.52493545028,15340.0089343,9.52493545028
1455624000000,8.79996190042,3993.62290065,8.79996190042,15644.9137104,8.79996190042
1455710400000,8.20446554745,3511.56997118,8.20446554745,14312.3791721,8.20446554745
1455796800000,8.79547149833,3608.62172956,8.79547149833,14616.8360619,8.79547149833
1455883200000,8.90916110967,3633.91549911,8.90916110967,14823.9229461,8.90916110967
1455969600000,9.31637259413,3757.51055835,9.31637259413,16307.3607791,9.31637259413
1456056000000,10.0113631231,3865.03545244,10.0113631231,16569.6833491,10.0113631231
1456142400000,10.4789642941,3948.36060489,10.4789642941,16949.7019746,10.4789642941
1456228800000,10.7559280507,4001.11312109,10.7559280507,17054.5496495,10.7559280507
1456315200000,10.5073133023,4045.44948482,10.5073133023,17189.5099618,10.5073133023
1456401600000,11.4418323423,4293.33339944,11.4418323423,17979.3240354,11.4418323423
1456488000000,11.1425572698,4217.9893076,11.1425572698,17649.3208652,11.1425572698
1456574400000,11.2515146082,4383.74146819,11.2515146082,18307.9817434,11.2515146082
1456660800000,11.1075821719,4875.16969022,11.1075821719,19346.0110817,11.1075821719
1456747200000,11.6457252725,4802.05269406,11.6457252725,19374.2678156,11.6457252725
1456833600000,11.6121424052,4847.96276093,11.6121424052,19057.9811127,11.6121424052
1456920000000,12.6489418507,5071.53716975,12.6489418507,20792.4043469,12.6489418507
1457006400000,13.622434603,5420.47775344,13.622434603,22125.7249016,13.622434603
1457092800000,13.1492352595,5517.77012987,13.1492352595,22413.1449271,13.1492352595
1457179200000,13.8378728614,5786.77952777,13.8378728614,23563.7378181,13.8378728614
1457265600000,14.2989981763,6467.40087511,14.2989981763,26741.0262009,14.2989981763
1457352000000,13.2157746921,6175.28504026,13.2157746921,25531.2567289,13.2157746921
1457438400000,13.0567075801,6496.43542315,13.0567075801,26637.5611941,13.0567075801
1457524800000,14.1709030904,6984.82942232,14.1709030904,28176.5207533,14.1709030904
1457611200000,15.0224051918,7591.24701502,15.0224051918,29901.6822716,15.0224051918
1457697600000,14.982939874,7984.01241804,14.982939874,31807.3841338,14.982939874
1457784000000,16.021721406,7998.40757288,16.021721406,32115.0358193,16.021721406
1457870400000,16.6556086576,8346.95741921,16.6556086576,33009.2714558,16.6556086576
1457956800000,16.0866071833,7684.33323294,16.0866071833,31120.155687,16.0866071833
1458043200000,15.9725480908,7629.84889919,15.9725480908,30778.7910502,15.9725480908
1458129600000,16.2127890042,8241.70723522,16.2127890042,32340.9930118,16.2127890042
1458216000000,14.7094606053,9074.63082589,14.7094606053,35551.956264,14.7094606053
1458302400000,13.049575925,8942.79287636,13.049575925,33521.0733084,13.049575925
1458388800000,13.934343375,9692.73973908,13.934343375,35553.7186473,13.934343375
1458475200000,13.8262054597,9617.51892378,13.8262054597,36497.8762518,13.8262054597
1458561600000,14.2565438683,10122.9519292,14.2565438683,37514.9719255,14.2565438683
1458648000000,15.0161917993,10662.3448957,15.0161917993,39620.4025682,15.0161917993
1458734400000,14.9222735202,10545.2598013,14.9222735202,40707.1204395,14.9222735202
1458820800000,14.3107003844,10297.0541165,14.3107003844,40143.3871462,14.3107003844
1458907200000,14.3798458608,10880.6519745,14.3798458608,42143.3390937,14.3798458608
1458993600000,14.2167922346,10757.2758426,14.2167922346,41804.9073887,14.2167922346
1459080000000,14.3576857514,12604.2010124,14.3576857514,45669.4310019,14.3576857514
1459166400000,14.709095859,12266.3582542,14.709095859,44395.491916,14.709095859
1459252800000,14.8778729602,12141.2323518,14.8778729602,45276.5562471,14.8778729602
1459339200000,14.9426359728,11956.2308272,14.9426359728,45017.1097946,14.9426359728
1459425600000,14.97791228,11298.0693952,14.97791228,43608.140632,14.97791228
1459512000000,14.8988811391,11271.1205866,14.8988811391,44582.3515272,14.8988811391
1459598400000,15.163986901,11261.6753585,15.163986901,46193.7690258,15.163986901
1459684800000,15.1871293839,11356.8759539,15.1871293839,45576.0244911,15.1871293839
1459771200000,15.1267935025,11125.2180888,15.1267935025,46575.4230338,15.1267935025
1459857600000,14.9468321653,10992.8629321,14.9468321653,45945.3485173,14.9468321653
1459944000000,14.9937889326,11027.3979628,14.9937889326,44843.222991,14.9937889326
1460030400000,14.6390279361,10766.4838798,14.6390279361,44472.8593043,14.6390279361
1460116800000,14.2360091833,10365.8509745,14.2360091833,43324.6818452,14.2360091833
1460203200000,14.0196093378,10144.6181625,14.0196093378,42275.1461729,14.0196093378
1460289600000,13.0459077701,8632.80617792,13.0459077701,37301.9883435,13.0459077701
1460376000000,13.042108794,8602.8974771,13.042108794,37565.7700619,13.042108794
1460462400000,12.8736894504,8480.73000153,12.8736894504,37250.4666517,12.8736894504
1460548800000,12.6086091366,8604.882104,12.6086091366,37729.273332,12.6086091366
1460635200000,13.0896253751,8821.31512743,13.0896253751,38205.3335646,13.0896253751
1460721600000,13.2181490047,8907.92932808,13.2181490047,38481.1848528,13.2181490047
1460808000000,13.2076716755,8900.86848256,13.2076716755,39062.1603458,13.2076716755
1460894400000,13.9704258125,9414.90111639,13.9704258125,40368.4342549,13.9704258125
1460980800000,13.5092451319,9104.10382478,13.5092451319,39695.0984591,13.5092451319
1461067200000,13.7743848078,9224.36217155,13.7743848078,41176.869905,13.7743848078
1461153600000,13.7907093836,9278.67153691,13.7907093836,41089.0423996,13.7907093836
1461240000000,13.8242153616,9314.26248242,13.8242153616,41981.6026043,13.8242153616
1461326400000,13.5135117472,9170.73678186,13.5135117472,41160.0559199,13.5135117472
1461412800000,13.2502378936,9053.51377594,13.2502378936,41017.8876953,13.2502378936
1461499200000,13.6759261079,9362.93132618,13.6759261079,42294.6157807,13.6759261079
1461585600000,13.8180006833,9519.77867644,13.8180006833,43942.1495691,13.8180006833
1461672000000,13.5157830493,9568.78908332,13.5157830493,42485.6225492,13.5157830493
1461758400000,13.7935212227,9989.77321155,13.7935212227,43494.4449212,13.7935212227
1461844800000,12.8631565593,9336.23733916,12.8631565593,40995.7306263,12.8631565593
1461931200000,13.0765178152,9473.09243352,13.0765178152,41985.6801263,13.0765178152
1462017600000,13.6552076449,9717.83769825,13.6552076449,42384.9631631,13.6552076449
1462104000000,13.9403407601,9800.48162329,13.9403407601,42802.8700108,13.9403407601
1462190400000,14.5913345197,10094.6212781,14.5913345197,44227.8997288,14.5913345197
1462276800000,14.6091503671,10138.1695689,14.6091503671,43793.1417456,14.6091503671
1462363200000,14.6105040042,10148.9528369,14.6105040042,43319.2128417,14.6105040042
1462449600000,14.4091770129,10033.5537891,14.4091770129,43189.8631159,14.4091770129
1462536000000,14.7577564284,10276.2803732,14.7577564284,45435.0972311,14.7577564284
1462622400000,14.7520762328,10400.6254504,14.7520762328,45492.6978249,14.7520762328
1462708800000,14.5925515785,10297.986149,14.5925515785,44899.0086045,14.5925515785
1462795200000,14.9057295012,10455.0168989,14.9057295012,45191.4892978,14.9057295012
1462881600000,14.5671412217,10343.3379289,14.5671412217,44803.7431967,14.5671412217
1462968000000,14.926506203,10532.3719153,14.926506203,45910.6388038,14.926506203
1463054400000,15.287033508,10659.6720087,15.287033508,46356.4342811,15.287033508
1463140800000,15.7675401617,10962.6744035,15.7675401617,47313.5519058,15.7675401617
1463227200000,15.1750805799,10771.766342,15.1750805799,46553.8893241,15.1750805799
1463313600000,15.2715824062,10819.7079219,15.2715824062,46580.5121121,15.2715824062
1463400000000,15.3455032999,10927.7979214,15.3455032999,47435.9864716,15.3455032999
1463486400000,16.2698872204,11308.0634709,16.2698872204,49241.1428027,16.2698872204
1463572800000,17.4610612305,11525.9628013,17.4610612305,49954.9875768,17.4610612305
1463659200000,17.731251751,11584.9953141,17.731251751,51083.6577042,17.731251751
1463745600000,17.9234192354,12803.3365829,17.9234192354,54360.4062055,17.9234192354
1463832000000,17.0584503537,12418.3896104,17.0584503537,52391.3102182,17.0584503537
1463918400000,17.3053009392,12590.1684336,17.3053009392,53759.4926422,17.3053009392
1464004800000,17.4003711028,12602.012404,17.4003711028,53413.8544123,17.4003711028
1464091200000,16.6646999332,12254.2262504,16.6646999332,52495.8995656,16.6646999332
1464177600000,16.4977391968,12231.0070664,16.4977391968,51177.9996272,16.4977391968
1464264000000,16.5612246667,13381.9771124,16.5612246667,55109.9737631,16.5612246667
1464350400000,16.9847645163,13691.7111139,16.9847645163,56258.1041804,16.9847645163
1464436800000,18.0544902517,13337.8287968,18.0544902517,55229.4702482,18.0544902517
1464523200000,19.8053356474,14351.9341483,19.8053356474,59875.1876927,19.8053356474
1464609600000,20.5350460399,14690.1762648,20.5350460399,61118.8532548,20.5350460399
1464696000000,21.0708251608,14627.5948664,21.0708251608,61554.2535131,21.0708251608
1464782400000,21.105898801,13690.3237802,21.105898801,60240.2822889,21.105898801
1464868800000,21.4979486012,14047.8080396,21.4979486012,61838.6085958,21.4979486012
1464955200000,22.0151504609,14811.1769554,22.0151504609,64369.7606817,22.0151504609
1465041600000,22.7553637389,15720.7534399,22.7553637389,67843.9832113,22.7553637389
1465128000000,23.1015791603,15869.1733489,23.1015791603,68552.3852162,23.1015791603
