timestamp,"market_cap-weighted (max_weight=0.1, min_volume=1000000, min_liquidity=0)","market_cap-weighted (max_weight=0.1, min_volume=1000000, min_liquidity=0.1)","market_cap-weighted (max_weight=0.2, min_volume=1000000, min_liquidity=0)","market_cap-weighted (max_weight=0.2, min_volume=1000000, min_liquidity=0.1)","volume-weighted (max_weight=0.1, min_volume=1000000, min_liquidity=0)","volume-weighted (max_weight=0.1, min_volume=1000000, min_liquidity=0.1)","volume-weighted (max_weight=0.2, min_volume=1000000, min_liquidity=0)","volume-weighted (max_weight=0.2, min_volume=1000000, min_liquidity=0.1)"
1412251200000,392.243011657,-10261.9870901,282.865349307,-10261.9870901,392.243011657,-10261.9870901,367.44559533,-10261.9870901
1412337600000,383.146206762,-10261.9870901,276.305204657,-10261.9870901,383.146206762,-10261.9870901,358.923886106,-10261.9870901
1412424000000,339.241706952,-10261.9870901,244.643552809,-10261.9870901,339.241706952,-10261.9870901,317.795007858,-10261.9870901
1412510400000,288.061458342,-10261.9870901,207.735007672,-10261.9870901,288.061458342,-10261.9870901,269.850350182,-10261.9870901
1412596800000,301.696191205,-10235.933706,217.567670994,-10235.933706,301.696191205,-10235.933706,282.62310173,-10235.933706
1412683200000,304.398387055,-10235.933706,219.516354719,-10235.933706,304.398387055,-10235.933706,285.154466045,-10235.933706
1412769600000,321.714367018,-10235.933706,232.00374283,-10235.933706,321.714367018,-10235.933706,301.375738004,-10235.933706
1412856000000,356.596723619,-10235.933706,257.159092171,-10235.933706,356.596723619,-10235.933706,334.052848639,-10235.933706
1412942400000,343.650432121,-10235.933706,247.822897113,-10235.933706,343.650432121,-10235.933706,321.925015522,-10235.933706
1413028800000,330.354523826,-10235.933706,238.234576526,-10235.933706,330.354523826,-10235.933706,309.469668216,-10235.933706
1413115200000,332.201699691,-10235.933706,239.566664111,-10235.933706,332.201699691,-10235.933706,311.200066502,-10235.933706
1413201600000,358.611631037,-10235.933706,258.612139067,-10235.933706,358.611631037,-10235.933706,335.94037457,-10235.933706
1413288000000,396.630752608,-10235.933706,286.029560879,-10235.933706,396.630752608,-10235.933706,371.555945388,-10235.933706
1413374400000,379.971277734,-10235.933706,274.015610243,-10235.933706,379.971277734,-10235.933706,355.949674579,-10235.933706
1413460800000,367.977221258,-10235.933706,265.366117776,-10235.933706,367.977221258,-10235.933706,344.71387664,-10235.933706
1413547200000,356.853600477,-10235.933706,257.34433846,-10235.933706,356.853600477,-10235.933706,334.293485865,-10235.933706
1413633600000,368.587150726,-10235.933706,265.805967325,-10235.933706,368.587150726,-10235.933706,345.285246657,-10235.933706
1413720000000,368.018847998,-10235.933706,265.396136825,-10235.933706,368.018847998,-10235.933706,344.752871757,-10235.933706
1413806400000,358.99005212,-10235.933706,258.885036757,-10235.933706,358.99005212,-10235.933706,336.294872053,-10235.933706
1413892800000,366.742110203,-10235.933706,264.475419638,-10235.933706,366.742110203,-10235.933706,343.556848717,-10235.933706
1413979200000,360.643106008,-10235.933706,260.077133624,-10235.933706,360.643106008,-10235.933706,337.843420661,-10235.933706
1414065600000,348.035526864,-10235.933706,250.985200378,-10235.933706,348.035526864,-10235.933706,326.032886664,-10235.933706
1414152000000,334.633774246,-10235.933706,241.320550345,-10235.933706,334.633774246,-10235.933706,313.478386462,-10235.933706
1414238400000,320.073513732,-10235.933706,230.820444405,-10235.933706,320.073513732,-10235.933706,299.838618681,-10235.933706
1414324800000,331.86831871,-10235.933706,239.32624701,-10235.933706,331.86831871,-10235.933706,310.887761708,-10235.933706
1414411200000,336.45032496,-10235.933706,242.630552657,-10235.933706,336.45032496,-10235.933706,315.180095705,-10235.933706
1414497600000,340.223189273,-10235.933706,245.351347037,-10235.933706,340.223189273,-10235.933706,318.714441334,-10235.933706
1414584000000,326.275617653,-10235.933706,235.293080603,-10235.933706,326.275617653,-10235.933706,305.648628547,-10235.933706
1414670400000,314.09585191,-10235.933706,226.509664228,-10235.933706,314.09585191,-10235.933706,294.238861792,-10235.933706
1414756800000,316.891448775,-10235.933706,228.525703929,-10235.933706,316.891448775,-10235.933706,296.857722355,-10235.933706
1414843200000,301.180755586,-10235.933706,217.195965515,-10235.933706,301.180755586,-10235.933706,282.140251705,-10235.933706
1414929600000,288.665002605,-9574.10426569,208.170252543,-9574.10426569,288.665002605,-9574.10426569,270.415738665,-9574.10426569
1415016000000,295.51427847,-9574.10426569,213.109595634,-9574.10426569,295.51427847,-9574.10426569,276.832006572,-9574.10426569
1415102400000,292.805653777,-9574.10426569,211.156275761,-9574.10426569,292.805653777,-9574.10426569,274.294619842,-9574.10426569
1415188800000,304.598704689,-9574.10426569,219.660813424,-9574.10426569,304.598704689,-9574.10426569,285.342119694,-9574.10426569
1415275200000,309.545533317,-9574.10426569,223.228210079,-9574.10426569,309.545533317,-9574.10426569,289.976212173,-9574.10426569
1415361600000,307.886764651,-9574.10426569,222.03199201,-9574.10426569,307.886764651,-9574.10426569,288.422310071,-9574.10426569
1415448000000,307.017642026,-9574.10426569,221.405225776,-9574.10426569,307.017642026,-9574.10426569,287.608132965,-9574.10426569
1415534400000,313.704818411,-9574.10426569,226.227671117,-9574.10426569,313.704818411,-9574.10426569,293.872549244,-9574.10426569
1415620800000,335.295622143,-9574.10426569,241.797840777,-9574.10426569,335.295622143,-9574.10426569,314.098392651,-9574.10426569
1415707200000,336.753163967,-9574.10426569,242.848944468,-9574.10426569,336.753163967,-9574.10426569,315.463789375,-9574.10426569
1415793600000,355.552446457,-9574.10426569,256.406013555,-9574.10426569,355.552446457,-9574.10426569,333.074590182,-9574.10426569
1415880000000,402.057197619,-9574.10426569,289.942832035,-9574.10426569,402.057197619,-9574.10426569,376.639333131,-9574.10426569
1415966400000,355.076286467,-9574.10426569,256.062631627,-9574.10426569,355.076286467,-9574.10426569,332.6285328,-9574.10426569
1416052800000,353.205101612,-9574.10426569,254.713230001,-9574.10426569,353.205101612,-9574.10426569,330.87564336,-9574.10426569
1416139200000,346.864777895,-9574.10426569,250.140916844,-9574.10426569,346.864777895,-9574.10426569,324.936151887,-9574.10426569
1416225600000,368.913520125,-9574.10426569,266.041328036,-9574.10426569,368.913520125,-9574.10426569,345.590983138,-9574.10426569
1416312000000,328.245856872,-9574.10426569,236.713915107,-9574.10426569,328.245856872,-9574.10426569,307.494310181,-9574.10426569
1416398400000,333.110108106,-9574.10426569,240.221761222,-9574.10426569,333.110108106,-9574.10426569,312.05104577,-9574.10426569
1416484800000,306.400291634,-9574.10426569,220.960024641,-9574.10426569,306.400291634,-9574.10426569,287.029811171,-9574.10426569
1416571200000,297.136516939,-9574.10426569,214.279470017,-9574.10426569,297.136516939,-9574.10426569,278.351687898,-9574.10426569
1416657600000,308.597858404,-9574.10426569,222.544796003,-9574.10426569,308.597858404,-9574.10426569,289.088448816,-9574.10426569
1416744000000,321.841347721,-9574.10426569,232.095314738,-9574.10426569,321.841347721,-9574.10426569,301.494691048,-9574.10426569
1416830400000,344.19559007,-9574.10426569,248.216036798,-9574.10426569,344.19559007,-9574.10426569,322.435708845,-9574.10426569
1416916800000,373.578701402,-9574.10426569,269.405615206,-9574.10426569,373.578701402,-9574.10426569,349.961233877,-9574.10426569
1417003200000,361.323444975,-9574.10426569,260.567758859,-9574.10426569,361.323444975,-9574.10426569,338.480748924,-9574.10426569
1417089600000,395.074291532,-9574.10426569,284.907121747,-9574.10426569,395.074291532,-9574.10426569,370.09788304,-9574.10426569
1417176000000,398.709284393,-9574.10426569,287.528490375,-9574.10426569,398.709284393,-9574.10426569,373.503073385,-9574.10426569
1417262400000,421.142582826,-9574.10426569,303.706223588,-9574.10426569,421.142582826,-9574.10426569,394.518149378,-9574.10426569
1417348800000,400.148661717,-9574.10426569,288.566494769,-9574.10426569,400.148661717,-9574.10426569,374.85145396,-9574.10426569
1417435200000,377.567651625,-9574.10426569,272.282239555,-9574.10426569,377.567651625,-9574.10426569,353.698004568,-9574.10426569
1417521600000,401.764591242,-9574.10426569,289.731819468,-9574.10426569,401.764591242,-9574.10426569,376.36522519,-9574.10426569
1417608000000,394.917801239,-9574.10426569,284.79426905,-9574.10426569,394.917801239,-9574.10426569,369.951285989,-9574.10426569
1417694400000,392.227019688,-9574.10426569,282.853816727,-9574.10426569,392.227019688,-9574.10426569,367.430614366,-9574.10426569
1417780800000,398.730089917,-9574.10426569,287.543494241,-9574.10426569,398.730089917,-9574.10426569,373.522563593,-9574.10426569
1417867200000,401.262466256,-9574.10426569,289.369712928,-9574.10426569,401.262466256,-9574.10426569,375.894844306,-9574.10426569
1417953600000,412.28265901,-9574.10426569,297.316905307,-9574.10426569,412.28265901,-9574.10426569,386.218345725,-9574.10426569
1418040000000,392.704037242,-9574.10426569,283.197817087,-9574.10426569,392.704037242,-9574.10426569,367.877475097,-9574.10426569
1418126400000,388.994551317,-9574.10426569,280.522727918,-9574.10426569,388.994551317,-9574.10426569,364.402501105,-9574.10426569
1418212800000,395.750826294,-9574.10426569,285.395003585,-9574.10426569,395.750826294,-9574.10426569,370.731647597,-9574.10426569
1418299200000,406.514969103,-9574.10426569,293.157546002,-9574.10426569,406.514969103,-9574.10426569,380.815286425,-9574.10426569
1418385600000,399.35415453,-9574.10426569,287.993537326,-9574.10426569,399.35415453,-9574.10426569,374.107175139,-9574.10426569
1418472000000,400.734272078,-9574.10426569,288.988806638,-9574.10426569,400.734272078,-9574.10426569,375.400042313,-9574.10426569
1418558400000,404.343754081,-9574.10426569,291.591778156,-9574.10426569,404.343754081,-9574.10426569,378.781334583,-9574.10426569
1418644800000,406.681268209,-9574.10426569,293.277472306,-9574.10426569,406.681268209,-9574.10426569,380.971072181,-9574.10426569
1418731200000,393.640457931,-9574.10426569,283.873115199,-9574.10426569,393.640457931,-9574.10426569,368.754695717,-9574.10426569
1418817600000,401.918361239,-9574.10426569,289.842710427,-9574.10426569,401.918361239,-9574.10426569,376.509273921,-9574.10426569
1418904000000,409.145206915,-9574.10426569,295.054337316,-9574.10426569,409.145206915,-9574.10426569,383.279241857,-9574.10426569
1418990400000,421.603536074,-11749.4123477,304.038639202,-11749.4123477,421.603536074,-11749.4123477,394.949961381,-11749.4123477
1419076800000,431.33370565,-11749.4123477,311.055533663,-11749.4123477,431.33370565,-11749.4123477,404.064994272,-11749.4123477
1419163200000,435.882439057,-11749.4123477,314.335844659,-11749.4123477,435.882439057,-11749.4123477,408.32615892,-11749.4123477
1419249600000,444.236611659,-11749.4123477,320.360441352,-11749.4123477,444.236611659,-11749.4123477,416.15218471,-11749.4123477
1419336000000,450.610317235,-11749.4123477,324.956827778,-11749.4123477,450.610317235,-11749.4123477,422.122947657,-11749.4123477
1419422400000,438.512843905,-11749.4123477,316.23275643,-11749.4123477,438.512843905,-11749.4123477,410.790270827,-11749.4123477
1419508800000,422.454497416,-11749.4123477,304.652308458,-11749.4123477,422.454497416,-11749.4123477,395.747125352,-11749.4123477
1419595200000,436.907311382,-11749.4123477,315.074929511,-11749.4123477,436.907311382,-11749.4123477,409.286239305,-11749.4123477
1419681600000,429.715312546,-11749.4123477,309.888432358,-11749.4123477,429.715312546,-11749.4123477,402.548915209,-11749.4123477
1419768000000,414.251473383,-11749.4123477,298.736712286,-11749.4123477,414.251473383,-11749.4123477,388.062692591,-11749.4123477
1419854400000,420.212263122,-11749.4123477,303.03532519,-11749.4123477,420.212263122,-11749.4123477,393.646644042,-11749.4123477
1419940800000,411.869921211,-11749.4123477,297.019260178,-11749.4123477,411.869921211,-11749.4123477,385.831701013,-11749.4123477
1420027200000,411.363339581,-11749.4123477,296.653939738,-11749.4123477,411.363339581,-11749.4123477,385.357145232,-11749.4123477
1420113600000,416.419610291,-11749.4123477,300.300260355,-11749.4123477,416.419610291,-11749.4123477,390.093760916,-11749.4123477
1420200000000,413.008560542,-11749.4123477,297.840387904,-11749.4123477,413.008560542,-11749.4123477,386.898356108,-11749.4123477
1420286400000,387.41713476,-11459.7396204,279.385176777,-11459.7396204,387.41713476,-11459.7396204,362.924808071,-11459.7396204
1420372800000,348.725407999,-11499.1964703,251.48270693,-11499.1964703,348.725407999,-11499.1964703,326.679153843,-11499.1964703
1420459200000,335.71979082,-11413.5431527,242.103729263,-11413.5431527,335.71979082,-11413.5431527,314.495745586,-11413.5431527
1420545600000,344.268720907,-11367.2457458,248.26877497,-11367.2457458,344.268720907,-11367.2457458,322.504216386,-11367.2457458
1420632000000,354.70850981,-11367.2457458,255.797410145,-11367.2457458,354.70850981,-11367.2457458,332.284006808,-11367.2457458
1420718400000,352.378943917,-11396.8448502,254.11744785,-11396.8448502,352.378943917,-11396.8448502,330.10171496,-11396.8448502
1420804800000,347.878265523,-11493.4821359,250.871791642,-11493.4821359,347.878265523,-11493.4821359,325.885567311,-11493.4821359
1420891200000,333.36591,-11401.9047868,240.406232302,-11401.9047868,333.36591,-11401.9047868,312.29067599,-11401.9047868
1420977600000,327.596290903,-11401.9047868,236.245481765,-11401.9047868,327.596290903,-11401.9047868,306.885809464,-11401.9047868
1421064000000,309.181460775,-11401.9047868,222.965659814,-11401.9047868,309.181460775,-11401.9047868,289.635156123,-11401.9047868
1421150400000,252.172705071,-11401.9047868,181.853897165,-11401.9047868,252.172705071,-11401.9047868,236.230466795,-11401.9047868
1421236800000,209.077977545,-10195.936424,150.776211157,-10195.936424,209.077977545,-10195.936424,195.860167412,-10195.936424
1421323200000,227.187637668,-10571.9009834,163.835960304,-10571.9009834,227.187637668,-10571.9009834,212.82494345,-10571.9009834
1421409600000,235.631386562,-10299.8843561,169.925154781,-10299.8843561,235.631386562,-10299.8843561,220.734882562,-10299.8843561
1421496000000,210.742763914,-10299.8843561,151.976768883,-10299.8843561,210.742763914,-10299.8843561,197.41970678,-10299.8843561
1421582400000,227.330461124,-10299.8843561,163.938957184,-10299.8843561,227.330461124,-10299.8843561,212.958737675,-10299.8843561
1421668800000,226.603740067,-10299.8843561,163.414883589,-10299.8843561,226.603740067,-10299.8843561,212.277959577,-10299.8843561
1421755200000,223.285539775,-10299.8843561,161.021969357,-10299.8843561,223.285539775,-10299.8843561,209.169534327,-10299.8843561
1421841600000,229.902508045,-10299.8843561,165.793784241,-10299.8843561,229.902508045,-10299.8843561,215.368181015,-10299.8843561
1421928000000,250.625428155,-10299.8843561,180.738081173,-10299.8843561,250.625428155,-10299.8843561,234.781007989,-10299.8843561
1422014400000,245.511745156,-10299.8843561,177.050357785,-10299.8843561,245.511745156,-10299.8843561,229.990609592,-10299.8843561
1422100800000,260.065135876,-10299.8843561,187.545509584,-10299.8843561,260.065135876,-10299.8843561,243.623941885,-10299.8843561
1422187200000,292.805551759,-13526.0423716,211.156202191,-13526.0423716,292.805551759,-13526.0423716,274.294524274,-13526.0423716
1422273600000,334.234176831,-14411.5909085,241.03238138,-14411.5909085,334.234176831,-14411.5909085,313.104051405,-14411.5909085
1422360000000,283.388319803,-14437.6447915,204.364982137,-14437.6447915,283.388319803,-14437.6447915,265.472645235,-14437.6447915
1422446400000,293.845742196,-14437.6447915,211.906333672,-14437.6447915,293.845742196,-14437.6447915,275.268954367,-14437.6447915
1422532800000,261.308281098,-14303.7466728,188.442001548,-14303.7466728,261.308281098,-14303.7466728,244.788496058,-14303.7466728
1422619200000,268.364315513,-14381.2689938,193.5304482,-14381.2689938,268.364315513,-14381.2689938,251.398451339,-14381.2689938
1422705600000,263.239433206,-14381.2689938,189.834648451,-14381.2689938,263.239433206,-14381.2689938,246.59756165,-14381.2689938
1422792000000,230.660146851,-14381.2689938,166.340154116,-14381.2689938,230.660146851,-14381.2689938,216.077922257,-14381.2689938
1422878400000,247.227888185,-14381.2689938,178.287951274,-14381.2689938,247.227888185,-14381.2689938,231.598258877,-14381.2689938
1422964800000,260.9919455,-14381.2689938,188.213876694,-14381.2689938,260.9919455,-14381.2689938,244.492159046,-14381.2689938
1423051200000,237.977744726,-14381.2689938,171.617226792,-14381.2689938,237.977744726,-14381.2689938,222.93290508,-14381.2689938
1423137600000,234.485265872,-14381.2689938,169.098631886,-14381.2689938,234.485265872,-14381.2689938,219.661219075,-14381.2689938
1423224000000,234.930244515,-14381.2689938,169.419527442,-14381.2689938,234.930244515,-14381.2689938,220.078066381,-14381.2689938
1423310400000,247.675787028,-14381.2689938,178.610952727,-14381.2689938,247.675787028,-14381.2689938,232.017841768,-14381.2689938
1423396800000,244.579979099,-14381.2689938,176.378416352,-14381.2689938,244.579979099,-14381.2689938,229.117749341,-14381.2689938
1423483200000,227.143905148,-14381.2689938,163.804422674,-14381.2689938,227.143905148,-14381.2689938,212.783975679,-14381.2689938
1423569600000,236.83347743,-17140.3242477,170.79204047,-17140.3242477,236.83347743,-17140.3242477,221.860977818,-17140.3242477
1423656000000,244.493303346,-17140.3242477,176.315910287,-17140.3242477,244.493303346,-17140.3242477,229.036553189,-17140.3242477
1423742400000,242.060357044,-17140.3242477,174.561395395,-17140.3242477,242.060357044,-17140.3242477,226.757416593,-17140.3242477
1423828800000,264.111466611,-17140.3242477,190.463513788,-17140.3242477,264.111466611,-17140.3242477,247.414465519,-17140.3242477
1423915200000,277.773786353,-17140.3242477,200.316071338,-17140.3242477,277.773786353,-17140.3242477,260.213059915,-17140.3242477
1424001600000,292.115654323,-17140.3242477,210.658683883,-17140.3242477,292.115654323,-17140.3242477,273.648241825,-17140.3242477
1424088000000,256.067724454,-17140.3242477,184.662783456,-17140.3242477,256.067724454,-17140.3242477,239.879244908,-17140.3242477
1424174400000,263.526219729,-17140.3242477,190.041464041,-17140.3242477,263.526219729,-17140.3242477,246.866217665,-17140.3242477
1424260800000,268.469383373,-17140.3242477,193.6062177,-17140.3242477,268.469383373,-17140.3242477,251.496876859,-17140.3242477
1424347200000,263.266468985,-17140.3242477,189.854145255,-17140.3242477,263.266468985,-17140.3242477,246.62288824,-17140.3242477
1424433600000,269.416904172,-17140.3242477,194.289520637,-17140.3242477,269.416904172,-17140.3242477,252.384495845,-17140.3242477
1424520000000,271.396918254,-17140.3242477,195.717404265,-17140.3242477,271.396918254,-17140.3242477,254.239334379,-17140.3242477
1424606400000,271.623992238,-17140.3242477,195.881158264,-17140.3242477,271.623992238,-17140.3242477,254.452052854,-17140.3242477
1424692800000,254.264394518,-17140.3242477,183.362315285,-17140.3242477,254.264394518,-17140.3242477,238.189920632,-17140.3242477
1424779200000,260.653311153,-17140.3242477,187.969671138,-17140.3242477,260.653311153,-17140.3242477,244.174933001,-17140.3242477
1424865600000,259.584657986,-17140.3242477,187.199013809,-17140.3242477,259.584657986,-17140.3242477,243.173839578,-17140.3242477
1424952000000,258.001367114,-17140.3242477,186.057226417,-17140.3242477,258.001367114,-17140.3242477,241.690643601,-17140.3242477
1425038400000,271.782676024,-17140.3242477,195.995592794,-17140.3242477,271.782676024,-17140.3242477,254.600704727,-17140.3242477
1425124800000,272.091378511,-17140.3242477,196.218213043,-17140.3242477,272.091378511,-17140.3242477,254.889891189,-17140.3242477
1425211200000,267.590657561,-17140.3242477,192.972526145,-17140.3242477,267.590657561,-17140.3242477,250.673703674,-17140.3242477
1425297600000,269.613805557,-17140.3242477,194.431515719,-17140.3242477,269.613805557,-17140.3242477,252.568949217,-17140.3242477
1425384000000,275.633882721,-17140.3242477,198.772883645,-17140.3242477,275.633882721,-17140.3242477,258.208439971,-17140.3242477
1425470400000,268.533553243,-17140.3242477,193.652493687,-17140.3242477,268.533553243,-17140.3242477,251.55698994,-17140.3242477
1425556800000,271.652839687,-17140.3242477,195.901961551,-17140.3242477,271.652839687,-17140.3242477,254.479076581,-17140.3242477
1425643200000,271.248443102,-17140.3242477,195.610331674,-17140.3242477,271.248443102,-17140.3242477,254.100245756,-17140.3242477
1425729600000,272.442572435,-17140.3242477,196.471475916,-17140.3242477,272.442572435,-17140.3242477,255.218882801,-17140.3242477
1425816000000,269.25803318,-17140.3242477,194.174951104,-17140.3242477,269.25803318,-17140.3242477,252.235668601,-17140.3242477
1425902400000,276.988071743,-17140.3242477,199.749454647,-17140.3242477,276.988071743,-17140.3242477,259.477017808,-17140.3242477
1425988800000,288.851761645,-17140.3242477,208.304933492,-17140.3242477,288.851761645,-17140.3242477,270.590690887,-17140.3242477
1426075200000,286.080658725,-17140.3242477,206.306557556,-17140.3242477,286.080658725,-17140.3242477,267.994775774,-17140.3242477
1426161600000,285.052861451,-17140.3242477,205.565363382,-17140.3242477,285.052861451,-17140.3242477,267.031955353,-17140.3242477
1426248000000,284.332660321,-17140.3242477,205.04599162,-17140.3242477,284.332660321,-17140.3242477,266.357284995,-17140.3242477
1426334400000,275.913390645,-17140.3242477,198.974450287,-17140.3242477,275.913390645,-17140.3242477,258.470277538,-17140.3242477
1426420800000,277.768394448,-17140.3242477,200.312182976,-17140.3242477,277.768394448,-17140.3242477,260.208008884,-17140.3242477
1426507200000,286.39358661,-17140.3242477,206.532224942,-17140.3242477,286.39358661,-17140.3242477,268.287920506,-17140.3242477
1426593600000,285.919829497,-17140.3242477,206.190575844,-17140.3242477,285.919829497,-17140.3242477,267.844114092,-17140.3242477
1426680000000,261.137757626,-17140.3242477,188.319028849,-17140.3242477,261.137757626,-17140.3242477,244.628752999,-17140.3242477
1426766400000,246.923031838,-17140.3242477,178.068104663,-17140.3242477,246.923031838,-17140.3242477,231.312675403,-17140.3242477
1426852800000,248.024813428,-17140.3242477,178.862652493,-17140.3242477,248.024813428,-17140.3242477,232.344802885,-17140.3242477
1426939200000,246.472317375,-17140.3242477,177.74307273,-17140.3242477,246.472317375,-17140.3242477,230.890454893,-17140.3242477
1427025600000,248.299028881,-17140.3242477,179.06040248,-17140.3242477,248.299028881,-17140.3242477,232.601682569,-17140.3242477
1427112000000,258.119016866,-17140.3242477,186.142069326,-17140.3242477,258.119016866,-17140.3242477,241.800855591,-17140.3242477
1427198400000,238.810006185,-17140.3242477,172.217410661,-17140.3242477,238.810006185,-17140.3242477,223.712551366,-17140.3242477
1427284800000,234.350947732,-17140.3242477,169.001768599,-17140.3242477,234.350947732,-17140.3242477,219.535392465,-17140.3242477
1427371200000,228.978929167,-17140.3242477,165.127746978,-17140.3242477,228.978929167,-17140.3242477,214.502990354,-17140.3242477
1427457600000,223.528831145,-17140.3242477,161.197418495,-17140.3242477,223.528831145,-17140.3242477,209.397444932,-17140.3242477
1427544000000,233.42362464,-17140.3242477,168.333031203,-17140.3242477,233.42362464,-17140.3242477,218.666694297,-17140.3242477
1427630400000,224.260088793,-17140.3242477,161.724763646,-17140.3242477,224.260088793,-17140.3242477,210.08247282,-17140.3242477
1427716800000,222.148328038,-17140.3242477,160.201871138,-17140.3242477,222.148328038,-17140.3242477,208.104216574,-17140.3242477
1427803200000,222.837478609,-17140.3242477,160.698850846,-17140.3242477,222.837478609,-17140.3242477,208.749799374,-17140.3242477
1427889600000,215.501117046,-17140.3242477,155.40824677,-17140.3242477,215.501117046,-17140.3242477,201.877239095,-17140.3242477
1427976000000,220.568659923,-17140.3242477,159.062696291,-17140.3242477,220.568659923,-17140.3242477,206.624414325,-17140.3242477
1428062400000,228.525629788,-17140.3242477,164.800850938,-17140.3242477,228.525629788,-17140.3242477,214.078348345,-17140.3242477
1428148800000,225.687886661,-17140.3242477,162.754417536,-17140.3242477,225.687886661,-17140.3242477,211.420005988,-17140.3242477
1428235200000,232.905395867,-17140.3242477,167.959311446,-17140.3242477,232.905395867,-17140.3242477,218.181227699,-17140.3242477
1428321600000,232.891094533,-17140.3242477,167.948998064,-17140.3242477,232.891094533,-17140.3242477,218.167830489,-17140.3242477
1428408000000,229.134613741,-17140.3242477,165.240018631,-17140.3242477,229.134613741,-17140.3242477,214.648832623,-17140.3242477
1428494400000,223.201621133,-17140.3242477,160.961451578,-17140.3242477,223.201621133,-17140.3242477,209.090920982,-17140.3242477
1428580800000,216.688447176,-17140.3242477,156.264487778,-17140.3242477,216.688447176,-17140.3242477,202.989506779,-17140.3242477
1428667200000,211.641980638,-17140.3242477,152.625237422,-17140.3242477,211.641980638,-17140.3242477,198.262075451,-17140.3242477
1428753600000,205.645866549,-17140.3242477,148.301150425,-17140.3242477,205.645866549,-17140.3242477,192.645032838,-17140.3242477
1428840000000,203.753258156,-17140.3242477,146.936299253,-17140.3242477,203.753258156,-17140.3242477,190.872074247,-17140.3242477
1428926400000,200.67909926,-17140.3242477,144.71937504,-17140.3242477,200.67909926,-17140.3242477,187.992262211,-17140.3242477
1429012800000,182.072853146,-17140.3242477,131.301513791,-17140.3242477,182.072853146,-17140.3242477,170.562294113,-17140.3242477
1429099200000,181.567521081,-17140.3242477,130.937094472,-17140.3242477,181.567521081,-17140.3242477,170.088908899,-17140.3242477
1429185600000,188.005785602,-17140.3242477,135.580037466,-17140.3242477,188.005785602,-17140.3242477,176.120149405,-17140.3242477
1429272000000,186.278109269,-17140.3242477,134.334126755,-17140.3242477,186.278109269,-17140.3242477,174.501695947,-17140.3242477
1429358400000,183.860217857,-17140.3242477,132.590468669,-17140.3242477,183.860217857,-17140.3242477,172.236662478,-17140.3242477
1429444800000,190.877101597,-17140.3242477,137.650681882,-17140.3242477,190.877101597,-17140.3242477,178.809942171,-17140.3242477
1429531200000,190.296353561,-17140.3242477,137.23187647,-17140.3242477,190.296353561,-17140.3242477,178.265908748,-17140.3242477
1429617600000,189.481036391,-17140.3242477,136.643911945,-17140.3242477,189.481036391,-17140.3242477,177.502135542,-17140.3242477
1429704000000,201.771124906,-17140.3242477,145.50688739,-17140.3242477,201.771124906,-17140.3242477,189.015250516,-17140.3242477
1429790400000,201.478014193,-17140.3242477,145.295511121,-17140.3242477,201.478014193,-17140.3242477,188.740670123,-17140.3242477
1429876800000,196.566486102,-17140.3242477,141.753571385,-17140.3242477,196.566486102,-17140.3242477,184.139646498,-17140.3242477
1429963200000,190.985928523,-17140.3242477,137.729162226,-17140.3242477,190.985928523,-17140.3242477,178.91188911,-17140.3242477
1430049600000,177.673280824,-17140.3242477,128.128770046,-17140.3242477,177.673280824,-17140.3242477,166.440860656,-17140.3242477
1430136000000,176.839957354,-17140.3242477,127.52782031,-17140.3242477,176.839957354,-17140.3242477,165.660219499,-17140.3242477
1430222400000,184.217221311,-17140.3242477,132.847921074,-17140.3242477,184.217221311,-17140.3242477,172.571096343,-17140.3242477
1430308800000,183.604536829,-17140.3242477,132.406084751,-17140.3242477,183.604536829,-17140.3242477,171.997145483,-17140.3242477
1430395200000,194.93337797,-17140.3242477,140.575858365,-17140.3242477,194.93337797,-17140.3242477,182.609782684,-17140.3242477
1430481600000,195.670655166,-17140.3242477,141.107544501,-17140.3242477,195.670655166,-17140.3242477,183.300449566,-17140.3242477
1430568000000,196.244696207,-17140.3242477,141.521513176,-17140.3242477,196.244696207,-17140.3242477,183.838200007,-17140.3242477
1430654400000,203.710096892,-17140.3242477,146.905173584,-17140.3242477,203.710096892,-17140.3242477,190.831641617,-17140.3242477
1430740800000,202.690482863,-17140.3242477,146.169880743,-17140.3242477,202.690482863,-17140.3242477,189.876487101,-17140.3242477
1430827200000,192.751761334,-17140.3242477,139.002589412,-17140.3242477,192.751761334,-17140.3242477,180.566086812,-17140.3242477
1430913600000,194.620199198,-17140.3242477,140.350010051,-17140.3242477,194.620199198,-17140.3242477,182.316402924,-17140.3242477
1431000000000,190.465622768,-17140.3242477,137.353944657,-17140.3242477,190.465622768,-17140.3242477,178.424476837,-17140.3242477
1431086400000,194.458925317,-17140.3242477,140.233707678,-17140.3242477,194.458925317,-17140.3242477,182.165324701,-17140.3242477
1431172800000,195.801020128,-17140.3242477,141.201556961,-17140.3242477,195.801020128,-17140.3242477,183.422572917,-17140.3242477
1431259200000,198.131008384,-17140.3242477,142.881823842,-17140.3242477,198.131008384,-17140.3242477,185.605260426,-17140.3242477
1431345600000,194.387386266,-17140.3242477,140.182117419,-17140.3242477,194.387386266,-17140.3242477,182.098308315,-17140.3242477
