timestamp,"30 day balanced: market_cap-weighted (max_weight=0.2, min_volume=1000000)","30 day balanced: market_cap-weighted (max_weight=0.2, min_volume=10000000)","30 day balanced: volume-weighted (max_weight=0.2, min_volume=1000000)","30 day balanced: volume-weighted (max_weight=0.2, min_volume=10000000)","Daily balanced: market_cap-weighted (max_weight=0.2, min_volume=1000000)","Daily balanced: market_cap-weighted (max_weight=0.2, min_volume=10000000)","Daily balanced: volume-weighted (max_weight=0.2, min_volume=1000000)","Daily balanced: volume-weighted (max_weight=0.2, min_volume=10000000)",bitcoin
1411041600000,20.9476225949,26.0734113835,20.9476225949,26.0734113835,8286.43751892,49.4595655295,13174.1097509,49.4595655295,312.683952589
1411128000000,17.0960196584,19.9006254818,17.0960196584,19.9006254818,6685.65255849,37.750192164,10629.1178037,37.750192164,275.670554805
1411214400000,18.7012603629,22.522358114,18.7012603629,22.522358114,7313.40579215,42.7234484446,11627.1449991,42.7234484446,293.82914208
1411300800000,17.2058279731,20.0308206395,17.2058279731,20.0308206395,7177.3025684,37.99716391,11410.7626511,37.99716391,277.576707169
1411387200000,17.4955849341,20.6964977938,17.4955849341,20.6964977938,7381.40533009,39.2599101747,11735.2533839,39.2599101747,282.189011274
1411473600000,17.1782106002,20.1276158055,17.1782106002,20.1276158055,7194.23572382,38.1807780442,11437.6836587,38.1807780442,278.31076464
1411560000000,18.5649024431,23.0070666323,18.5649024431,23.0070666323,7352.92655725,43.6429089775,11689.9766919,43.6429089775,298.21829291
1411646400000,18.2361322882,21.3645724592,18.2361322882,21.3645724592,7343.03298844,40.5272043621,11674.2475006,40.5272043621,287.573263358
1411732800000,17.5434027071,20.2985481519,17.5434027071,20.2985481519,7612.59916435,38.5050255875,12102.8145873,38.5050255875,280.398767135
1411819200000,17.825945183,20.7775339473,17.825945183,20.7775339473,7662.12798098,39.4136304872,12181.5574807,39.4136304872,283.707058582
1411905600000,17.5977061396,19.8406417144,17.5977061396,19.8406417144,7288.44924948,37.6364068587,11587.4680895,37.6364068587,277.310656096
1411992000000,16.7459468063,17.9058610212,16.7459468063,17.9058610212,6974.21086867,33.9662537256,11087.879345,33.9662537256,263.789538403
1412078400000,16.9232474542,18.2591852361,16.9232474542,18.2591852361,7088.89876778,34.6364867803,11270.2147535,34.6364867803,266.392128456
1412164800000,17.2285410414,18.4462994335,17.2285410414,18.4462994335,7220.48764802,34.9914302425,11479.4200177,34.9914302425,267.757078443
1412251200000,17.2485704352,18.3589919098,17.2485704352,18.3589919098,6838.85953663,34.8258135487,10872.6923845,34.8258135487,267.123422691
1412337600000,17.0670657253,17.6450237702,17.0670657253,17.6450237702,6681.80786568,33.4714624257,10623.0053573,33.4714624257,261.929302718
1412424000000,15.8432612235,15.1448298666,15.8432612235,15.1448298666,5944.73699061,28.7287572081,9451.18060392,28.7287572081,243.37239811
1412510400000,14.1087908799,12.0733288568,14.1087908799,12.0733288568,5091.82726688,22.9023195688,8095.19061638,22.9023195688,218.693396327
1412596800000,14.7821486787,13.2957806304,14.7821486787,13.2957806304,5338.88596289,25.2212310727,8487.97441143,25.2212310727,229.764996107
1412683200000,14.6052105838,13.0139894371,14.6052105838,13.0139894371,5393.18294233,24.6271389937,8574.29792073,24.6271389937,227.330172826
1412769600000,15.1714953739,14.1258790633,15.1714953739,14.1258790633,5705.99892295,26.7312332457,9071.62527656,26.7312332457,237.041493943
1412856000000,16.4039674248,16.6947692794,16.4039674248,16.6947692794,6349.58001978,31.59249556,10094.8162418,31.59249556,258.595323332
1412942400000,15.9866535364,16.1863844002,15.9866535364,16.1863844002,6122.55272835,30.6304488991,9733.87917482,30.6304488991,254.657983737
1413028800000,15.5711071279,15.6136400363,15.5711071279,15.6136400363,5889.261949,29.5466109935,9362.98416426,29.5466109935,250.152532696
1413115200000,15.5513183197,15.6407540824,15.5513183197,15.6407540824,5922.32576781,29.5979205005,9415.55034565,29.5979205005,250.369735324
1413201600000,16.4684559545,17.6438141694,16.4684559545,17.6438141694,6406.61669868,33.388429123,10185.4954349,33.388429123,266.401750826
1413288000000,17.7247361317,19.848524432,17.7247361317,19.848524432,7111.45917194,37.560532254,11306.0821862,37.560532254,283.046073544
1413374400000,17.1998473558,18.9876290201,17.1998473558,18.9876290201,6817.28573947,35.9314091423,10838.393499,35.9314091423,276.90775664
1413460800000,16.8138764144,18.0627467828,16.8138764144,18.0627467828,6604.47265978,34.1811999906,10500.0547543,34.1811999906,270.163705942
1413547200000,16.5424960903,17.1124400899,16.5424960903,17.1124400899,6407.23541286,32.3828786438,10186.4790914,32.3828786438,263.056858323
1413633600000,16.9697069867,17.872346808,16.9697069867,17.872346808,6620.23497611,33.8208949001,10525.1143151,33.8208949001,268.897599703
1413720000000,16.9736088839,18.1318120779,16.9736088839,18.1318120779,6610.70793289,34.3118963178,10509.9678408,34.3118963178,270.849486297
1413806400000,16.766239996,17.645070119,16.766239996,17.645070119,6449.92188737,33.3908058304,10254.3437557,33.3908058304,267.214057887
1413892800000,17.2168122244,18.2055629644,17.2168122244,18.2055629644,6590.22754141,34.4514594659,10477.4072954,34.4514594659,271.458063907
1413979200000,17.0458564747,17.9872630451,17.0458564747,17.9872630451,6481.48707829,34.0383576663,10304.5273585,34.0383576663,269.830559348
1414065600000,16.5076815317,16.6606197682,16.5076815317,16.6606197682,6258.68214051,31.5278724279,9950.30315821,31.5278724279,259.879937717
1414152000000,15.981625717,15.4540461724,15.981625717,15.4540461724,6021.90147312,29.2446021215,9573.85978409,29.2446021215,250.469595386
1414238400000,15.3023413413,14.5100123652,15.3023413413,14.5100123652,5763.68163971,27.4581513258,9163.33156646,27.4581513258,242.819438169
1414324800000,15.2951912054,15.2567242557,15.2951912054,15.2567242557,5978.71168231,28.8711982324,9505.19492746,28.8711982324,249.067405337
1414411200000,15.6491397173,15.2052469112,15.6491397173,15.2052469112,6062.71691064,28.7737846204,9638.74979892,28.7737846204,248.647219182
1414497600000,15.9363928569,15.5498924125,15.9363928569,15.5498924125,6131.08905072,29.4259776089,9747.45056149,29.4259776089,251.46516571
1414584000000,15.4030244476,14.640211934,15.4030244476,14.640211934,5883.19618559,27.7045356411,9353.34057101,27.7045356411,244.109714424
1414670400000,15.0322660982,13.6421438349,15.0322660982,13.6421438349,5667.11705777,25.8158325712,9009.80933237,25.8158325712,235.788860883
1414756800000,15.2235613775,13.9081854317,15.2235613775,13.9081854317,5717.82831307,26.3192787601,9090.43211404,26.3192787601,238.087973318
1414843200000,14.5794662787,13.1170051849,14.5794662787,13.1170051849,5439.13195201,24.8220817627,8647.34949387,24.8220817627,231.316043851
1414929600000,14.1995320271,12.4328856239,14.1995320271,12.4328856239,5218.11606636,23.3977080563,8295.9696002,23.3977080563,225.283880711
1415016000000,14.5636847272,12.9659592153,14.5636847272,12.9659592153,5343.14381568,24.4009104216,8494.74371607,24.4009104216,230.113527304
1415102400000,14.501005524,12.7749191012,14.501005524,12.7749191012,5294.33208744,24.0413880265,8417.14087848,24.0413880265,228.418283867
1415188800000,14.9366224088,13.6685576983,14.9366224088,13.6685576983,5510.91646382,25.7231452336,8761.47538149,25.7231452336,236.407508422
1415275200000,15.112254413,14.0473892125,15.112254413,14.0473892125,5600.97458801,26.4360762008,8904.65338885,26.4360762008,239.68358979
1415361600000,15.0563051957,14.0935051098,15.0563051957,14.0935051098,5571.24113508,26.5228626745,8857.3819563,26.5228626745,240.077016058
1415448000000,15.0606746908,14.150944769,15.0606746908,14.150944769,5555.65691773,26.630959573,8832.60554433,26.630959573,240.566246446
1415534400000,15.2861643014,14.6617790253,15.2861643014,14.6617790253,5677.64376084,27.5923092674,9026.54510589,27.5923092674,244.908340971
1415620800000,16.0592316398,16.3069732126,16.0592316398,16.3069732126,6078.18593478,30.6884346928,9663.34307212,30.6884346928,258.648889724
1415707200000,16.0426179171,16.2347913474,16.0426179171,16.2347913474,6104.88586203,30.5525941278,9705.79168421,30.5525941278,258.076442616
1415793600000,16.7824986026,18.0615361849,16.7824986026,18.0615361849,6455.01293003,33.9903835271,10262.4376989,33.9903835271,272.595871882
1415880000000,18.7121292395,21.9125335326,18.7121292395,21.9125335326,7342.70914821,39.5955605024,11673.7326464,39.5955605024,301.656688439
1415966400000,17.3218061845,18.2163370478,17.3218061845,18.2163370478,6518.33800715,35.1501389647,10363.1144389,35.1501389647,276.215029906
1416052800000,17.3354429317,18.0355331653,17.3354429317,18.0355331653,6484.06869944,34.8012608353,10308.631723,34.8012608353,274.844261742
1416139200000,17.1716087334,17.6567668017,17.1716087334,17.6567668017,6368.38712014,34.0703954433,10124.716522,34.0703954433,271.958243329
1416225600000,18.1162506207,19.4362074774,18.1162506207,19.4362074774,6782.35633481,37.5039939143,10782.8613346,37.5039939143,285.662155425
1416312000000,16.8631385589,16.4059653917,16.8631385589,16.4059653917,6062.06411759,31.6568562526,9637.71196242,31.6568562526,263.393781138
1416398400000,17.2079279874,16.7220512406,17.2079279874,16.7220512406,6152.34339328,32.2667736845,9781.24156528,32.2667736845,265.931121822
1416484800000,15.8643733552,14.9878875778,15.8643733552,14.9878875778,5671.98285999,28.9205414768,9017.54517934,28.9205414768,252.141901778
1416571200000,15.3895485463,14.4173585981,15.3895485463,14.4173585981,5502.21894197,27.8196520464,8747.64771342,27.8196520464,247.342884532
1416657600000,15.9909324733,15.219397709,15.9909324733,15.219397709,5717.23148925,29.3672620915,9089.48325967,29.3672620915,254.22273932
1416744000000,15.5483628171,14.6978320758,15.5483628171,14.6978320758,5998.15502201,28.3608520521,9536.10672648,28.3608520521,249.866658793
1416830400000,16.3581128057,15.896991574,16.3581128057,15.896991574,6430.17112023,30.6747433078,10222.9431962,30.6747433078,260.059657857
1416916800000,17.4314294952,17.6740867144,17.4314294952,17.6740867144,7004.30928289,34.103815847,11135.7310076,34.103815847,274.595450746
1417003200000,16.1636957325,15.7276814907,16.1636957325,15.7276814907,6786.44244802,30.3480435469,10789.3576008,30.3480435469,259.475178102
1417089600000,16.3126072513,15.9073576565,16.3126072513,15.9073576565,7505.28030183,30.6947456408,11932.1947678,30.6947456408,260.957326159
1417176000000,15.7170629016,15.0398663592,15.7170629016,15.0398663592,7590.00923091,29.0208394339,12066.9002077,29.0208394339,253.841807218
1417262400000,16.9020903882,16.8411773681,16.9020903882,16.8411773681,8027.59125726,32.4966387736,12762.5856126,32.4966387736,269.043007513
1417348800000,16.6248274015,16.3814472881,16.6248274015,16.3814472881,7645.44532709,31.6095462612,12155.0347303,31.6095462612,265.370842537
1417435200000,16.5822310592,16.3732395977,16.5822310592,16.3732395977,7246.56276371,31.6095462612,11520.8752794,31.6095462612,265.3043624
1417521600000,16.7464364835,16.5391245917,16.7464364835,16.5391245917,7749.25179858,31.9297974468,12320.07041,31.9297974468,266.648324061
1417608000000,16.4482805107,16.0043656039,16.4482805107,16.0043656039,7618.18573368,30.8974123245,12111.6963386,30.8974123245,262.337558183
1417694400000,16.1577509373,15.4852709682,16.1577509373,15.4852709682,7567.25799108,29.8952681976,12030.7293768,29.8952681976,258.083155898
1417780800000,16.3498570618,15.7831988069,16.3498570618,15.7831988069,7693.84414279,30.4704362175,12231.9811031,30.4704362175,260.565842736
1417867200000,16.4539775549,15.9669570167,16.4539775549,15.9669570167,7742.84070851,30.8251927458,12309.8778027,30.8251927458,262.08268078
1417953600000,16.6954164767,16.0124016859,16.6954164767,16.0124016859,7960.12939374,30.8251927458,12655.3320441,30.8251927458,262.455646672
1418040000000,16.2444758881,15.2654529517,16.2444758881,15.2654529517,7593.60373743,29.3872548801,12072.6148979,29.3872548801,256.334112972
1418126400000,15.222446165,13.9269535196,15.222446165,13.9269535196,7541.92392421,26.8105331745,11990.4522641,26.8105331745,245.096219615
1418212800000,15.1492627621,13.8736597202,15.1492627621,13.8736597202,7677.85955909,26.707938219,12206.5681727,26.707938219,244.627268931
1418299200000,15.471003787,14.4142069491,15.471003787,14.4142069491,7889.68990171,27.7485361783,12543.3445227,27.7485361783,249.392867734
1418385600000,15.0658634857,13.8627063749,15.0658634857,13.8627063749,7751.95131287,26.6868521267,12324.3622058,26.6868521267,244.621869571
1418472000000,14.9116822282,13.6775126789,14.9116822282,13.6775126789,7780.16933292,26.3303390009,12369.2243426,26.3303390009,242.987901898
1418558400000,15.0465272507,13.776509886,15.0465272507,13.776509886,7850.52471556,26.3303390009,12481.0781435,26.3303390009,243.867269522
1418644800000,14.9278428473,13.6887514003,14.9278428473,13.6887514003,7897.50767127,26.162610694,12555.7735254,26.162610694,243.090533525
1418731200000,13.510210233,12.6141797847,13.510210233,12.6141797847,7680.27653029,24.1088369041,12210.4107701,24.1088369041,233.549188967
1418817600000,12.57824742,11.4177091826,12.57824742,11.4177091826,7907.46016524,21.8220838136,12571.5963983,21.8220838136,222.472973807
1418904000000,12.1509910654,11.1253259951,12.1509910654,11.1253259951,8073.27922739,21.2632667759,12835.2221746,21.2632667759,219.624444554
1418990400000,12.0136117257,10.9119138622,12.0136117257,10.9119138622,8382.29815194,20.8553830773,13326.5128188,20.8553830773,217.517966003
1419076800000,12.3222688204,12.1682272738,12.3222688204,12.1682272738,8597.65851603,23.25651067,13668.9013381,23.25651067,230.039634585
1419163200000,12.4685596977,11.806620107,12.4685596977,11.806620107,8699.73054716,22.5653893798,13831.1795352,22.5653893798,226.621553272
1419249600000,12.7104383067,12.1737937991,12.7104383067,12.1737937991,8868.49733136,23.2671496854,14099.4917179,23.2671496854,230.145401405
1419336000000,12.7030343167,12.3279015918,12.7030343167,12.3279015918,9000.17376916,23.5616880305,14308.8361846,23.5616880305,231.602104237
1419422400000,12.3730181949,12.3314187024,12.3730181949,12.3314187024,8766.35542556,23.5684101041,13937.1024313,23.5684101041,231.635141904
1419508800000,11.9342923857,11.4337459337,11.9342923857,11.4337459337,8455.51563556,21.8527340362,13442.9169023,21.8527340362,223.204134727
1419595200000,12.3492600397,11.7518051778,12.3492600397,11.7518051778,8749.5226343,21.8527340362,13910.3409866,21.8527340362,226.308635159
1419681600000,12.1461822318,11.5150793131,12.1461822318,11.5150793131,8606.29219215,21.4125372083,13682.6275017,21.4125372083,224.029278645
1419768000000,11.7157392825,10.9661684288,11.7157392825,10.9661684288,8301.29777307,20.391825634,13197.7351772,20.391825634,218.689666728
1419854400000,11.8856313363,11.0840567432,11.8856313363,11.0840567432,8421.67639312,20.6110414857,13389.1179214,20.6110414857,219.865143667
1419940800000,11.7091349865,10.8112730378,11.7091349865,10.8112730378,8255.5941244,20.1037943288,13125.0736888,20.1037943288,217.1596528
1420027200000,11.8026696112,10.9071933882,11.8026696112,10.9071933882,8246.28853296,20.2821602798,13110.2792874,20.2821602798,218.123000498
1420113600000,11.9083588391,11.1721089668,11.9083588391,11.1721089668,8348.25135094,20.774776486,13272.383853,20.774776486,220.771902871
1420200000000,11.8415139614,11.0807811704,11.8415139614,11.0807811704,8280.00753034,20.774776486,13163.8870979,20.774776486,219.86953916
1420286400000,10.9988617139,10.3840980124,10.9988617139,10.3840980124,7787.68788704,19.4686017077,12381.1776406,19.4686017077,212.957598453
1420372800000,9.59863338307,8.88447476713,9.59863338307,8.88447476713,7050.83446595,16.6570365974,11209.6986042,16.6570365974,197.580424406
1420459200000,9.15670566771,8.2392257961,9.15670566771,8.2392257961,6794.28450191,15.4472930834,10801.8252117,15.4472930834,190.405629673
1420545600000,9.39629924708,8.38467814856,9.39629924708,8.38467814856,6972.06317059,15.7199940839,11084.4648487,15.7199940839,192.086306197
1420632000000,9.6861419639,9.0433646199,9.6861419639,9.0433646199,7187.12674807,16.9549308637,11426.3815248,16.9549308637,199.631297727
1420718400000,9.65059088206,9.15365203732,9.65059088206,9.15365203732,7141.42842003,17.1617029686,11353.7284953,17.1617029686,200.848589144
1420804800000,9.46048043785,8.8891066096,9.46048043785,8.8891066096,7051.12019958,16.6657205963,11210.152875,16.6657205963,197.946273451
1420891200000,8.97800775893,8.61117902824,8.97800775893,8.61117902824,6767.43185331,16.1446487248,10759.1337971,16.1446487248,194.851770739
1420977600000,8.8281493026,8.44399530346,8.8281493026,8.44399530346,6654.47172696,15.8312047121,10579.5452708,15.8312047121,192.960273378
1421064000000,8.44238774746,8.00994746856,8.44238774746,8.00994746856,6288.58586265,15.0174311508,9997.84529156,15.0174311508,188.000891837
1421150400000,6.99074226481,5.67172046678,6.99074226481,5.67172046678,5207.2807233,10.6336117623,8278.74313849,10.6336117623,160.560714272
1421236800000,5.55042976744,3.88524739807,5.55042976744,3.88524739807,4388.57615849,7.28424693589,6977.13388052,7.28424693589,135.274084437
1421323200000,6.14738780919,4.5955463415,6.14738780919,4.5955463415,4783.78639649,8.61594923748,7605.45492176,8.61594923748,147.639453924
1421409600000,6.51703087759,4.7056427045,6.51703087759,4.7056427045,4969.14419707,8.82236314441,7900.14416577,8.82236314441,149.407966926
1421496000000,5.8556173495,4.03157899101,5.8556173495,4.03157899101,4464.82570346,7.55859637836,7098.35845641,7.55859637836,138.706932515
1421582400000,6.15804550065,4.58660393325,6.15804550065,4.58660393325,4827.03454155,8.59918358443,7674.21255231,8.59918358443,148.254780564
1421668800000,6.08681661886,4.53364425384,6.08681661886,4.53364425384,4811.91681732,8.49989225419,7650.17778975,8.49989225419,147.398861265
1421755200000,6.02089252305,4.4674997034,6.02089252305,4.4674997034,4741.71235115,8.37588129954,7538.56392188,8.37588129954,146.323608017
1421841600000,6.15099536568,4.60087779219,6.15099536568,4.60087779219,4883.27711286,8.62594489524,7763.62924138,8.62594489524,148.507868171
1421928000000,6.92131983275,5.44369426456,6.92131983275,5.44369426456,5340.58866601,10.2060973739,8490.68143695,10.2060973739,162.110150521
1422014400000,6.73354311092,5.1946899726,6.73354311092,5.1946899726,5232.66773745,9.73925226348,8319.10442885,9.73925226348,158.402546705
1422100800000,7.14069730571,5.60151855131,7.14069730571,5.60151855131,5549.06916002,10.5019938663,8822.13206368,10.5019938663,164.605292517
1422187200000,8.75059176429,6.06689620538,8.75059176429,6.06689620538,6352.02842754,11.3745060653,10098.7088184,11.3745060653,171.443047688
1422273600000,11.2731190432,8.73535771576,11.2731190432,8.73535771576,7332.63525613,16.3774648447,11657.7167699,16.3774648447,209.146772829
1422360000000,8.59604540393,6.10273368441,8.59604540393,6.10273368441,6302.47778096,11.4416958784,10019.9312188,11.4416958784,177.630901462
1422446400000,9.11475033873,6.35442591102,9.11475033873,6.35442591102,6542.27213325,11.9135804568,10401.1658697,11.9135804568,181.293876075
1422532800000,7.49658896164,4.63830813182,7.49658896164,4.63830813182,5859.39850172,8.69612107938,9315.5060615,8.69612107938,156.813171732
1422619200000,7.90386352031,4.96770310826,7.90386352031,4.96770310826,6020.46897182,9.31368647535,9571.58233625,9.31368647535,162.381308813
1422705600000,7.75397624564,4.81427385915,7.75397624564,4.81427385915,5906.29801175,9.02603000892,9390.06877811,9.02603000892,159.873707037
1422792000000,6.83635463365,4.21418682338,6.83635463365,4.21418682338,5207.33446959,7.9009582429,8278.8285865,7.9009582429,149.909780829
1422878400000,7.33935106377,4.63677493297,7.33935106377,4.63677493297,5590.47296797,8.69324656511,8887.95749333,8.69324656511,157.426069682
1422964800000,8.14504073359,5.34676243356,8.14504073359,5.34676243356,5917.89433971,10.0243649588,9408.50508405,10.0243649588,169.478686356
1423051200000,7.44772241049,4.69374583212,7.44772241049,4.69374583212,5411.24786707,8.80005832125,8603.01826052,8.80005832125,159.129208784
1423137600000,7.33896079049,4.60898160819,7.33896079049,4.60898160819,5332.22557652,8.6411383156,8477.38546282,8.6411383156,157.692353831
1423224000000,7.02287403728,4.25642578969,7.02287403728,4.25642578969,5353.09230496,7.98014986942,8510.56022219,7.98014986942,151.661156313
1423310400000,7.41446096695,4.73226136586,7.41446096695,4.73226136586,5651.57423256,8.87226907899,8985.09872728,8.87226907899,160.138430117
1423396800000,7.44554755579,4.67329521527,7.44554755579,4.67329521527,5581.15302132,8.76171653039,8873.14026944,8.76171653039,159.140730915
1423483200000,7.06814131831,4.34600440763,7.06814131831,4.34600440763,5190.28105716,8.14809613034,8251.71638943,8.14809613034,153.568078648
1423569600000,6.84520044837,4.21686940201,6.84520044837,4.21686940201,5447.03770839,7.90598766913,8659.91838153,7.90598766913,151.286556031
1423656000000,7.06923303025,4.35990466092,7.06923303025,4.35990466092,5625.31063562,8.1741569875,8943.34381056,8.1741569875,153.852358958
1423742400000,6.9991307855,4.31097797285,6.9991307855,4.31097797285,5569.52708721,8.08242690158,8854.65689446,8.08242690158,152.989096231
1423828800000,7.65758700574,4.94212051005,7.65758700574,4.94212051005,6093.49068594,9.26572300132,9687.67517757,9.26572300132,164.18817066
1423915200000,8.1717558926,5.42668563026,8.1717558926,5.42668563026,6415.31653389,10.174208776,10199.3267808,10.174208776,172.237333007
1424001600000,8.60117050143,5.76831439661,8.60117050143,5.76831439661,6752.43265387,10.8147106642,10735.28747,10.8147106642,177.658803091
1424088000000,7.58245071799,4.81344638704,7.58245071799,4.81344638704,5952.67676835,9.02447862478,9463.80358009,9.02447862478,162.954272787
1424174400000,7.80579701199,5.05505191479,7.80579701199,5.05505191479,6128.01695123,9.47745217958,9742.56641487,9.47745217958,167.043926012
1424260800000,7.9531371271,5.18586654963,7.9531371271,5.18586654963,6243.68774329,9.7227096897,9926.46446588,9.7227096897,169.205307394
1424347200000,7.80023061796,5.00729800781,7.80023061796,5.00729800781,6123.6469994,9.38792087952,9735.61889068,9.38792087952,166.292125506
1424433600000,7.98436278242,5.22918056774,7.98436278242,5.22918056774,6268.20174805,9.80391687456,9965.43781099,9.80391687456,169.976480067
1424520000000,8.04318964827,5.2864134097,8.04318964827,5.2864134097,6314.38435189,9.91121973355,10038.8607615,9.91121973355,170.906667588
1424606400000,8.04922451003,5.29083740275,8.04922451003,5.29083740275,6319.6686137,9.9195140465,10047.2618922,9.9195140465,170.978180148
1424692800000,7.5459245465,4.7959779267,7.5459245465,4.7959779267,5924.51390298,8.99172792305,9419.02913046,8.99172792305,162.982265115
1424779200000,7.73723789939,4.9881515425,7.73723789939,4.9881515425,6074.71930353,9.35202417414,9657.83168312,9.35202417414,166.247594072
1424865600000,7.69287252494,4.96772155481,7.69287252494,4.96772155481,6049.83905689,9.31372105981,9618.27607203,9.31372105981,165.907143679
1424952000000,7.68502214177,4.93746796776,7.68502214177,4.93746796776,6012.9953388,9.25700019337,9559.70045559,9.25700019337,165.401953709
1425038400000,8.29413892532,5.60087854,8.29413892532,5.60087854,6343.45968001,10.5007939426,10085.0858809,10.5007939426,176.513864254
1425124800000,8.30361441249,5.63210064582,8.30361441249,5.63210064582,6350.70664939,10.5593306342,10096.6074026,10.5593306342,177.005852655
1425211200000,8.21321122918,5.53932307192,8.21321122918,5.53932307192,6246.09148135,10.3853868183,9930.28602477,10.3853868183,175.547944264
1425297600000,8.56664367366,5.89390618375,8.56664367366,5.89390618375,6299.8407706,11.0501761306,10015.7387943,11.0501761306,181.166531188
1425384000000,9.20079843549,6.54866894844,9.20079843549,6.54866894844,6454.29026552,12.2777565582,10261.2887779,12.2777565582,191.229560283
1425470400000,9.41756947111,6.83050932191,9.41756947111,6.83050932191,6304.88875614,12.8061643187,10023.7642836,12.8061643187,195.344611076
1425556800000,8.99317671728,6.34679750644,8.99317671728,6.34679750644,6398.75514062,11.8992783605,10172.9968155,11.8992783605,188.427813805
1425643200000,8.99399787979,6.42134951179,8.99399787979,6.42134951179,6389.4686383,12.0390520122,10158.2327627,12.0390520122,189.534487791
1425729600000,9.03365826167,6.46871475136,9.03365826167,6.46871475136,6417.64395807,12.1278546201,10203.0270128,12.1278546201,190.233511135
1425816000000,9.12678917472,6.55286516892,9.12678917472,6.55286516892,6346.02860018,12.2856238323,10089.1700529,12.2856238323,191.470868942
1425902400000,9.34812979057,6.8457918024,9.34812979057,6.8457918024,6530.82794017,12.8348166413,10382.9714339,12.8348166413,195.750440977
1425988800000,10.1131713516,7.55646726678,10.1131713516,7.55646726678,6820.9977712,14.1672248623,10844.2950355,14.1672248623,205.911065164
1426075200000,10.0164676649,7.47075131791,10.0164676649,7.47075131791,6755.77435031,14.0065205174,10740.6002326,14.0065205174,204.743200492
1426161600000,9.98059645092,7.46766134603,9.98059645092,7.46766134603,6731.58040936,14.0007272909,10702.1357377,14.0007272909,204.700858651
1426248000000,9.95594576138,7.3528836162,9.95594576138,7.3528836162,6714.95433901,13.7855365344,10675.7029462,13.7855365344,203.127735637
1426334400000,9.66442504733,6.99123473222,9.66442504733,6.99123473222,6518.33331167,13.1074999758,10363.1069738,13.1074999758,198.132354047
1426420800000,9.72954780837,7.04929451685,9.72954780837,7.04929451685,6562.25644838,13.2163532263,10432.9377331,13.2163532263,198.955064358
1426507200000,10.0351109372,7.40842207771,10.0351109372,7.40842207771,6768.34861754,13.8896626882,10760.5913055,13.8896626882,204.022964899
1426593600000,10.0186012675,7.35770115726,10.0186012675,7.35770115726,6757.21339432,13.7945686899,10742.8880823,13.7945686899,203.324554869
1426680000000,8.85009437917,6.2921063156,8.85009437917,6.2921063156,6193.63890518,11.7967407101,9846.89482155,11.7967407101,188.601097622
1426766400000,8.21606464071,5.7641886275,8.21606464071,5.7641886275,5864.29960375,10.8069754756,9323.2980295,10.8069754756,180.689132181
1426852800000,8.23268020892,5.84168359091,8.23268020892,5.84168359091,5890.62324469,10.9522667253,9365.14840659,10.9522667253,181.903743516
1426939200000,8.0247210111,5.82327440392,8.0247210111,5.82327440392,5853.88732683,10.9177523044,9306.74417526,10.9177523044,181.617122376
1427025600000,8.09248353264,5.86651324103,8.09248353264,5.86651324103,5897.35347028,10.9988185364,9375.84838837,10.9988185364,182.291391921
1427112000000,8.30264852713,6.20434920332,8.30264852713,6.20434920332,6133.72713515,11.6322094948,9751.64469362,11.6322094948,187.54021565
1427198400000,8.06121751483,5.59215677984,8.06121751483,5.59215677984,5686.14198742,10.4844419711,9040.05592636,10.4844419711,178.287778742
1427284800000,7.71398191905,5.19186027439,7.71398191905,5.19186027439,5585.51966953,9.73394701045,8880.08254138,9.73394701045,171.906700957
1427371200000,7.85684231355,5.41022017579,7.85684231355,5.41022017579,5464.35944612,10.1433385574,8687.45717288,10.1433385574,175.521737599
1427457600000,7.66517713632,5.2457533307,7.60128874392,5.2457533307,5335.32706941,9.83498828017,8482.31634025,9.83498828017,172.853869612
1427544000000,7.75897824932,5.4805522369,7.69430803515,5.4805522369,5574.13527886,10.2752004566,8861.98318182,10.2752004566,176.722322526
1427630400000,7.5956270332,5.18225013945,7.53231833311,5.18225013945,5358.16595619,9.71592947159,8518.6265158,9.71592947159,171.912894826
1427716800000,7.50106342833,5.08967975053,7.43854290529,5.08967975053,5307.92646901,9.54237409588,8438.75376995,9.54237409588,170.377457216
1427803200000,7.32151504646,5.11808550599,7.26049103906,5.11808550599,5324.41392379,9.59563055964,8464.96618491,9.59563055964,170.852899741
1427889600000,7.24573289493,5.04939168491,7.18534052326,5.04939168491,5153.56709336,9.46684011092,8193.34706155,9.46684011092,169.706324668
1427976000000,7.34611838566,5.19532113253,7.28488931218,5.19532113253,5275.72282872,9.74043559219,8387.55513477,9.74043559219,172.158615138
1428062400000,7.59977876777,5.50701256652,7.53643546344,5.50701256652,5468.5958438,10.3248095433,8694.19236733,10.3248095433,177.322912422
1428148800000,7.53442477888,5.4388404613,7.47162619272,5.4388404613,5400.89930474,10.1969972323,8586.56570229,10.1969972323,176.22535943
1428235200000,7.682900916,5.61417288348,7.61886479788,5.61417288348,5575.00861422,10.5257188112,8863.37164531,10.5257188112,179.065856346
1428321600000,7.74743440214,5.68222423672,7.68286040465,5.68222423672,5574.9751254,10.6533047306,8863.31840344,10.6533047306,180.151116285
1428408000000,7.78980053268,5.50241180285,7.72487341823,5.50241180285,5485.75750641,10.3161838124,8721.47666487,10.3161838124,177.300699852
