timestamp,"30 day balanced: market_cap-weighted (max_weight=0.2, min_volume=10000)","30 day balanced: market_cap-weighted (max_weight=0.2, min_volume=100000)","30 day balanced: market_cap-weighted (max_weight=0.2, min_volume=1000000)","30 day balanced: market_cap-weighted (max_weight=0.2, min_volume=10000000)","30 day balanced: market_cap-weighted (max_weight=1, min_volume=0)","30 day balanced: volume-weighted (max_weight=0.2, min_volume=10000)","30 day balanced: volume-weighted (max_weight=0.2, min_volume=100000)","30 day balanced: volume-weighted (max_weight=0.2, min_volume=1000000)","30 day balanced: volume-weighted (max_weight=0.2, min_volume=10000000)","30 day balanced: volume-weighted (max_weight=1, min_volume=0)","Daily balanced: market_cap-weighted (max_weight=0.2, min_volume=10000)","Daily balanced: market_cap-weighted (max_weight=0.2, min_volume=100000)","Daily balanced: market_cap-weighted (max_weight=0.2, min_volume=1000000)","Daily balanced: market_cap-weighted (max_weight=0.2, min_volume=10000000)","Daily balanced: market_cap-weighted (max_weight=1, min_volume=0)","Daily balanced: volume-weighted (max_weight=0.2, min_volume=10000)","Daily balanced: volume-weighted (max_weight=0.2, min_volume=100000)","Daily balanced: volume-weighted (max_weight=0.2, min_volume=1000000)","Daily balanced: volume-weighted (max_weight=0.2, min_volume=10000000)","Daily balanced: volume-weighted (max_weight=1, min_volume=0)",Bitcoin
1433937600000,127577.767342,508.218661492,7.688740101,4.43174374104,518.083519244,4376.52910403,50.7730984209,7.69289010849,4.43174374104,2121.23940983,845.887109481,2769.91461152,5782.79626723,8.3088443177,198.806820689,2637079.49729,988934.280599,7857.67947158,8.3088443177,591.494108377,160.654444604
1434024000000,127467.4396,510.67237815,7.74586060536,4.43604978508,518.612836451,4343.57347383,51.1371751218,7.75004144373,4.43604978508,2091.83276046,848.067310528,2686.25316335,5806.6407434,8.31691749424,199.002649566,2594381.40055,939891.162183,7544.13248654,8.31691749424,583.477382778,160.732493467
1434110400000,127487.182343,510.842254459,7.6822133187,4.45798787547,520.840743096,4397.67518151,51.1589223871,7.68635980335,4.45798787547,2156.04620902,848.952363315,2711.9522216,5835.35696969,8.35804807134,199.875350178,2702001.0799,984665.88475,8189.09726119,8.35804807134,601.494672575,161.129937605
1434196800000,128874.298469,509.504091015,7.72421870186,4.44781565317,520.59184478,5700.11088821,51.1001784998,7.72838785898,4.44781565317,2287.14020775,862.997540795,3009.24344939,5822.04187105,8.33897670431,199.800160636,3323405.35265,1286459.11422,8276.8284426,8.33897670431,638.1534305,160.94610472
1434283200000,134152.649248,530.621288572,8.03932099611,4.59397294076,537.889255848,5915.52302944,53.4089468321,8.0436602301,4.59397294076,2396.67837985,899.777852207,3135.24761607,6247.6436367,8.61299935081,206.47631263,3495414.94291,1356305.04294,8844.62932291,8.61299935081,668.85142135,163.590486586
1434369600000,135815.996787,534.792727066,8.17246581302,4.65396579224,545.077762758,5982.28778223,53.7416696739,8.1768769121,4.65396579224,2402.39339154,912.83213952,3158.68377094,6288.24265606,8.72547680714,209.257906921,3503500.27933,1349865.36813,8675.4318734,8.72547680714,670.414998049,164.658653497
1434456000000,146636.756499,575.378324839,8.41808436742,4.8731899732,574.133023512,6544.12740192,58.000136238,8.42262803944,4.8731899732,2530.27695235,987.269057065,3464.28228703,6884.38386851,9.13648874661,220.388349759,3727895.81563,1445458.22863,9193.8977431,9.13648874661,706.098083612,168.536760907
1434542400000,171119.050337,666.590178561,9.74289399851,5.44160266743,643.579127639,7786.8580431,67.4789275532,9.74815273824,5.44160266743,2971.88357971,1158.91586951,4096.08736893,8055.58359665,11.3567127414,247.04631517,4501714.69504,1743746.31937,10418.9495136,11.3567127414,829.291306009,178.365890786
1434628800000,167746.376574,655.248827791,9.57310324588,5.32431092392,624.29666879,7666.55916115,66.4544128734,9.57827034084,5.32431092392,2893.17308128,1134.70587306,4004.39394541,8009.50495364,10.9439563847,239.638902406,4437798.0682,1723476.92328,10393.6219227,10.9439563847,807.323758202,175.124563083
1434715200000,169342.161861,659.084915638,9.25993261754,5.22227726299,614.981783353,7793.20249566,66.87466908,9.26493067825,5.22227726299,2841.2937916,1141.39914691,4041.91630082,8042.68610033,10.6453537901,236.065823744,4500209.27028,1754097.33928,10600.7035884,10.6453537901,792.86176517,172.735452277
1434801600000,166088.903873,647.213996889,9.05900118697,5.07802998407,595.285593507,7623.53785246,65.6549933079,9.06389079467,5.07802998407,2760.78938621,1119.25023051,3961.01022867,7894.63435307,10.2728971955,228.51037024,4404717.90285,1718791.49393,10405.5632249,10.2728971955,770.38311635,169.71364297
1434888000000,169964.9126,661.323431009,9.27790548834,5.14119897449,605.498968804,7838.5836866,67.2935913571,9.28291324992,5.14119897449,2805.23746516,1145.98921276,4076.59006318,8195.96842547,10.4475447033,232.428665873,4511287.14925,1760261.81408,10670.5874443,10.3605777539,782.80211045,171.156277128
1434974400000,168240.75121,653.688990324,9.24697787587,5.12569812383,609.777572847,7746.87148406,66.4153272008,9.25196894423,5.12569812383,2799.77801429,1136.53899143,4011.67244194,8234.22328886,10.5898803998,234.058724358,4454260.43754,1729154.32933,10610.7060355,10.5017286264,781.27233619,172.322180151
1435060800000,165601.135786,644.092202126,9.19890243025,5.10732972513,598.860818483,7598.65916909,65.5219893409,9.20386754983,5.10732972513,2741.49301386,1121.56515077,3948.1555931,8101.91067873,10.3559305217,229.993635113,4370939.73371,1703281.61142,10407.7174307,10.2697261826,765.079211135,170.418723667
1435147200000,164937.902841,641.678197087,9.14487032993,5.08577140743,600.479554643,7453.78625208,64.3980323019,9.14980628562,5.08577140743,2734.9438026,1112.05490681,3825.52696375,8066.78937748,10.3783197902,230.599964328,4308136.4584,1676983.47887,10376.9011099,10.2919290794,763.242574162,170.602944223
1435233600000,161248.52004,627.340393893,9.05412013025,5.07006806303,593.305322384,7303.86278062,63.3959322093,9.05900710339,5.07006806303,2684.86846556,1083.67673848,3712.2143224,7893.19802582,10.2474786917,227.825063612,4204157.49814,1642374.63513,10115.9368958,10.1621771221,749.285565585,169.527535241
1435320000000,163816.738389,640.884387952,9.05694226764,5.06179187969,594.162399312,7469.65923231,65.2620327052,9.06183076404,5.06179187969,2693.96185196,1108.62714965,3865.86184376,7910.00746018,10.2281657824,228.349196473,4298600.58269,1689719.19635,10130.1219758,10.1430249764,751.820546483,169.367785218
1435406400000,167681.316725,655.18319793,8.99429310545,4.99731907076,610.844243677,7669.21253498,66.7947532055,8.99914778688,4.99731907076,2776.6521212,1134.53509401,3976.17064452,8062.20925334,10.5139500291,234.729806174,4433926.37634,1747070.42891,10447.7129202,10.4264303116,774.709472651,171.733930133
1435492800000,169555.389349,659.977624071,9.34954763999,5.15498253367,625.544614146,7735.05947888,67.0859757366,9.35459407052,5.15498253367,2841.61209938,1146.50487435,3969.31514961,8432.95613418,10.8149568059,240.460954605,4434368.55333,1740964.98027,10533.4490656,10.7249314623,792.84960484,174.192239172
1435579200000,175339.57828,681.492668801,9.44492473688,5.19135939356,652.340064214,8027.20349954,69.494106674,9.45002264732,5.19135939356,2944.38134648,1188.85397441,4152.03045659,8693.77752436,11.2715919023,250.74251652,4589953.44427,1802388.64418,10723.5314737,11.1777654587,821.54974891,177.869659773
1435665600000,189644.842271,728.232613555,10.3954067526,5.36985071402,695.31877059,8866.42902646,74.184231797,10.401017687,5.36985071402,3328.42025178,1294.33725337,4545.67781472,10277.2426851,13.3245743985,267.25516573,5083776.27331,1999592.80257,12059.0819464,13.2136586167,928.678219818,183.640290285
1435752000000,183691.931663,699.287243558,10.130163376,5.25153832407,668.652789276,8512.3262016,71.2550595092,10.1356311449,5.25153832407,3204.59932919,1242.00327405,4329.22974507,9898.72684291,12.8222731617,257.009822568,4888131.53118,1922631.08888,11672.7229389,12.7155386117,894.118798485,180.178913501
1435838400000,185754.731441,704.938433741,10.1486499785,5.17529448701,669.4330725,8595.10360059,71.7561349575,10.1541277256,5.17529448701,3230.97557684,1273.344178,4383.74906954,10141.9958519,12.8004343187,257.314557456,4972589.42626,1929612.66832,11727.4716158,12.6938815586,901.465641365,180.025473509
1435924800000,182719.654711,697.400287478,10.0612238748,5.13983157685,653.11726219,8456.64102791,70.9409734246,10.0666544335,5.13983157685,3169.97520666,1251.826663,4326.66730155,9932.64869375,12.44993224,251.036142351,4943515.33502,1923301.13457,11705.7650569,12.3462971125,884.431962076,177.560740629
1436011200000,183373.48514,700.758103975,9.93881213457,5.05788944186,660.420932833,8592.5488632,71.392348753,9.94417662138,5.05788944186,3194.59134359,1254.95122956,4339.42595119,9998.65591785,12.6258495913,253.884116004,4963704.76191,1920504.07484,11683.2279226,12.520750101,891.347100453,178.815205898
1436097600000,183941.117758,706.062236092,9.8621308235,5.00034872248,678.230026583,8644.46844267,71.6280617061,9.86745392147,5.00034872248,3271.37369215,1256.69367886,4348.01492918,10198.7809601,13.0900068921,260.728837769,4936146.47241,1909901.34615,11773.6136994,12.9810436859,912.847147632,182.102049397
1436184000000,197961.709429,756.989075624,10.6482163758,5.1850472709,740.663748633,9306.1097862,76.2623346867,10.6539637645,5.1850472709,3681.65965863,1353.27778896,4708.78275066,11751.6403753,15.0830823907,284.717026382,5523138.80063,2136598.35064,13882.8726632,14.9575285212,1027.31555937,190.888485157
1436270400000,197048.518042,746.078781584,10.7682312654,5.16721337986,717.729348643,9356.36642492,74.9099321526,10.7740434323,5.16721337986,3659.15261304,1345.70156382,4694.22720442,11865.1534063,15.2287749361,275.897686788,5499079.40616,2131030.89371,13788.416852,15.1020082997,1021.03673556,187.444537186
1436356800000,201187.906468,762.197284757,11.4937864605,5.51019427939,730.305671664,9577.54095182,76.5319528999,11.4999902468,5.51019427939,3770.98861402,1375.49285742,4785.77109094,12380.635274,15.89038942,280.746644615,5629552.34761,2176636.82268,14264.9157,15.7581154041,1052.24865332,188.991163794
1436443200000,212976.55791,805.500348227,12.1884409645,5.40351935759,743.37538335,10332.5689007,81.3381963189,12.1950196914,5.40351935759,4306.96205745,1456.71987651,5082.30522881,14240.6568047,18.2777036246,285.76570741,6172836.78977,2375661.16353,16260.5848973,18.1255572426,1201.76810251,189.052062739
1436529600000,216030.306455,809.810585128,12.0556362937,5.69154645091,824.266389925,10946.130139,81.5807376014,12.0621433391,5.69154645091,4339.32235899,1483.55786644,5203.72150037,14779.2708751,17.6731889221,316.83953202,6564346.65689,2530760.63446,17222.5004909,17.5260746123,1210.79231551,202.034917082
1436616000000,205491.63567,793.983058764,11.2826984547,5.69046018079,830.591646824,10214.3265027,81.228846855,11.2887883059,5.69046018079,4034.71219028,1407.0629317,4940.71410759,12714.0227766,15.6031326529,319.273384311,6136592.08045,2363106.93344,15391.6502005,15.473249806,1125.81264313,204.219403683
1436702400000,219260.519431,841.683643344,12.457919471,6.14471359764,915.912128483,11039.9829305,86.1041424494,12.4646436493,6.14471359764,4523.2979399,1505.35839937,5283.11659724,14532.631379,17.8349983469,352.047505276,6547783.11835,2519608.14977,16631.3855789,17.6865371109,1262.15156557,215.340719109
1436788800000,203514.144115,778.191934936,11.5660606917,5.74376045258,808.962907278,10184.489521,79.8022774858,11.5723034881,5.74376045258,4012.31604248,1395.35284156,4854.47236013,12958.6393907,15.9033354719,310.953031031,6103402.37053,2345962.40035,15394.17419,15.7709536912,1119.57005886,201.773046663
1436875200000,205379.224258,783.366785317,11.5776933564,5.74855218815,817.791544918,10307.9428335,80.1477138934,11.5839424314,5.74855218815,4017.00887157,1409.14243793,4893.90217509,13033.5314937,16.0629787882,314.34008576,6027507.99073,2313998.5912,14905.9414387,15.9292681122,1120.88007,202.78578133
1436961600000,206690.377778,785.685047994,11.6963269894,5.81344868971,829.705805498,10388.5208179,80.40033722,11.7026400971,5.81344868971,4030.29172775,1419.42565476,4935.32717155,13181.9643252,16.3144876979,318.915237779,5899821.6174,2271416.42968,14332.1130824,16.1786834236,1124.60530085,204.373358312
1437048000000,188445.330997,724.237728342,10.8410041396,5.59477257975,778.944277727,9340.79588731,73.4161943563,10.8468555857,5.59477257975,3635.68287718,1291.24076733,4442.4604439,11625.1544268,14.3877220574,299.417345284,5105323.36444,1969968.51357,12004.6367293,14.267956473,1014.5078209,198.595744414
1437134400000,180920.223086,696.483662606,10.4886157256,5.42930331623,732.005210916,9009.91606215,71.0062638271,10.4942769696,5.42930331623,3423.84578285,1239.62417757,4246.40638256,11011.084493,13.627726344,281.386141477,4826406.13676,1854533.58528,11370.5215845,13.5142870794,955.409497601,192.205774601
1437220800000,188630.58981,724.935360145,10.8511119028,5.61694501736,749.795045684,9543.36883774,74.4865386556,10.8569688046,5.61694501736,3565.7038044,1295.71454783,4484.30835783,11699.6351387,13.921397064,288.227395952,5122422.31263,1974657.28062,12094.6258461,13.8055132397,994.998326162,194.27674399
1437307200000,184956.399879,711.119494139,10.6907841334,5.53395331347,730.127335932,9279.33692009,72.4775605609,10.696554498,5.53395331347,3456.22830238,1261.33112367,4332.06461889,11370.9463299,13.5302728847,280.681495571,4916225.49507,1888505.8713,11575.1574732,13.4176448375,964.475939999,191.547623784
1437393600000,185570.132481,714.335587195,10.7260053097,5.55218512352,743.140004084,9250.15386859,72.7266800025,10.7317946851,5.55218512352,3478.8711027,1267.36420263,4329.92826969,11272.0380796,13.8055637049,285.681659965,4899418.80831,1882858.60829,11457.9561555,13.6906440951,970.79338235,193.496265283
1437480000000,187854.850506,723.316780072,10.666488014,5.52137672522,749.63127348,9347.98719368,73.2187625113,10.6722452648,5.52137672522,3500.78031736,1280.87081384,4302.18713464,11389.2093361,13.9548434477,288.176718622,4870015.92041,1847561.83905,11277.2458363,13.8386812106,977.167619936,194.542404119
1437566400000,186996.24387,721.738829523,10.569561903,5.47120411238,742.977395623,9406.43525873,73.8947902986,10.5752668378,5.47120411238,3458.80440071,1275.06604297,4369.58567171,11309.3271187,13.828921503,285.620734374,4785693.79538,1833859.21634,10849.5557986,13.7138074593,965.437863825,193.664674536
1437652800000,185994.21359,717.325023364,10.7377037823,5.55824069441,740.258387401,9365.8833612,73.5437455541,10.7434994719,5.55824069441,3451.06117633,1265.47338094,4330.27745493,11312.1449934,13.7871125975,284.614673283,4766606.17782,1820506.12614,10849.8260423,13.6723465775,963.415065142,193.371921841
1437739200000,198555.112088,748.984918204,11.5687772737,5.98843569638,784.544071924,9784.40467495,76.6980663853,11.5750215363,5.98843569638,3672.69956782,1322.47705315,4499.12646488,12260.6113384,14.6087039505,301.641807673,4961989.4075,1893980.69022,11483.5604961,14.4870988793,1025.3317866,199.133559667
1437825600000,206671.326029,779.457561387,12.1580218475,6.29345092457,812.984080961,10302.3041123,80.4688252885,12.1645841557,6.29345092457,3892.64857886,1375.19210456,4724.95928732,13122.8073439,15.6360235386,312.567737314,5234143.85479,2002605.26439,12250.2079633,15.5058669031,1086.71069904,202.617679607
1437912000000,208113.196662,784.860368016,12.1789565979,6.30428754137,828.966740831,10378.0849684,80.851499973,12.1855302056,6.30428754137,3941.61304041,1389.41621505,4780.67283095,13280.8428827,15.9700474864,318.714755678,5229341.26839,1999122.49987,12175.7070129,15.8371103847,1100.39207375,204.781885777
1437998400000,207600.457504,782.819768036,11.9220965756,6.17132710054,807.951545862,10345.4368744,80.6412794879,11.9285315428,6.17132710054,3856.48491229,1390.1530655,4770.73525743,12997.6819683,15.4538609634,310.634159176,5268456.14191,2013994.46875,12129.3030616,15.3252206768,1076.63208973,201.472388743
1438084800000,214917.590306,810.072489824,12.2711595265,6.35201525674,839.611349613,10763.1910068,83.8590026112,12.2777829008,6.35201525674,4018.38293656,1442.06862347,4955.05027465,13848.8331697,16.0558768236,322.807198841,5298907.85743,2025796.22542,12050.4083793,15.9222252655,1121.85613554,205.396636984
1438171200000,208506.479572,787.462920569,11.7882977534,6.10206778091,815.937718587,10475.920882,81.8289986406,11.7946605025,6.10206778091,3878.61734649,1401.20927751,4861.50637297,13237.238756,15.6111213649,313.699834368,5152528.27679,1978430.27242,11599.1080078,15.4811720188,1082.84214064,202.551844498
1438257600000,205611.416913,775.604463811,11.6973729091,6.05500165021,800.914255348,10305.5790045,80.5396515389,11.7036865814,6.05500165021,3775.25902869,1388.6514443,4756.70415982,12787.2840519,15.29287853,307.92125552,5003239.2045,1919868.11411,11041.1888577,15.1655782855,1054.86863387,200.487269131
1438344000000,205076.469656,773.30685988,11.6472867532,6.02907516575,790.845079178,10283.4330147,80.4025192911,11.6535733914,6.02907516575,3736.39157224,1391.02263843,4737.48388561,12771.9854539,15.0592679338,304.047393838,4959561.67956,1901561.95559,11027.9792731,14.9339122995,1043.97576606,198.955969763
1438430400000,195919.142175,738.151670481,11.2203190745,5.80806058245,757.958358459,9753.26945285,76.6539617891,11.2263752563,5.80806058245,3564.71103816,1325.89495088,4499.12601167,11902.6794544,14.440628022,291.406563808,4826922.1516,1856228.67742,10277.3764339,14.3204220403,995.99898241,194.869379893
1438516800000,195269.366396,734.761358442,11.1931108239,5.79397656518,768.153157051,9755.53245958,76.4253418334,11.1991523201,5.79397656518,3581.55693784,1317.38155678,4472.37365303,11853.8739492,14.6934600889,295.322835488,4800621.33408,1840224.66119,10235.2352882,14.5711494946,1000.78480798,196.575303902
1438603200000,199976.270647,753.800547638,11.3467900982,5.87352675708,781.594536443,10085.755035,79.3629158456,11.352914543,5.87352675708,3676.36888974,1346.56684685,4603.88543705,12405.5108737,14.9213334226,300.487505904,4850641.61611,1845304.31099,10711.5465549,14.7971259761,1027.2688751,198.099596667
1438689600000,200681.491427,756.812310848,11.3018152698,5.85024608861,785.337958766,10883.0648033,87.0645466723,11.3079154393,5.85024608861,3697.7733351,1355.13562522,4579.60201439,12318.8656202,15.0040970033,301.954091174,5059423.52243,1824170.12565,10636.7326535,14.8792006202,1033.23864821,198.648992338
1438776000000,200087.549276,749.488758328,11.1775144935,5.78590331597,777.524759437,10909.2140982,86.3211718141,11.1835475715,5.78590331597,3680.44597002,1361.11486222,4583.57107579,12387.786843,14.8227695947,298.952218201,5123974.41394,1843710.91575,10696.2427288,14.6993826085,1028.45191899,197.448636628
1438862400000,193979.535736,728.963083543,10.9171692688,5.65113880284,760.067644391,10626.1931197,83.3329383778,10.9230618251,5.65113880284,3581.59388795,1323.11926951,4427.46819651,11796.1957698,14.5069772365,292.25704229,5026794.90437,1833791.35672,10185.4330261,14.3862189538,1000.98432078,195.34535997
1438948800000,194935.592206,730.10018015,10.9439671158,5.66501037975,760.352786536,10812.6029904,83.9859322242,10.9498741363,5.66501037975,3632.96520136,1325.91869279,4421.54990921,12133.9510274,14.5051682033,292.364977984,5128787.95421,1871882.65623,10477.0680263,14.3844249793,1015.44804115,195.333180099
1439035200000,195003.358378,731.01136575,10.8887781601,5.63644249354,745.688974202,10762.7566299,84.8739439041,10.8946553923,5.63644249354,3554.23598333,1325.74550976,4414.76969862,11884.2505755,14.1694881992,286.744220128,5105312.73595,1856315.76251,10261.4640062,14.0515392266,993.458787096,192.897413685
1439121600000,179027.082372,663.835400933,9.35337886627,4.84166187657,690.84170074,9649.79537003,73.6320368741,9.35842736471,4.84166187657,3299.84473679,1219.45862651,3882.73355794,11214.7322703,13.2742146968,265.653127301,4644999.27687,1675845.3873,9683.36798351,13.1637181168,922.354579171,185.216218017
1439208000000,181022.244411,671.342884992,9.4557164582,4.89463567615,693.082898651,9748.52079488,74.4903459694,9.46082019348,4.89463567615,3307.60630299,1226.97887558,3893.17461895,11267.1190506,13.3050175665,266.521968186,4639510.66526,1660729.83068,9728.60138357,13.1942645788,924.538152048,185.431115514
1439294400000,181014.243301,671.347081178,9.45387579223,4.89368287798,698.920061383,9792.95690487,74.7979246557,9.45897853401,4.89368287798,3339.66442213,1227.52810815,3917.5909187,11413.390795,13.4381920315,268.764500701,4662355.62744,1673772.89945,9854.89981789,13.3263304793,933.503265286,186.359137198
1439380800000,196313.461703,738.899075964,10.6138665504,5.49413786986,705.170221765,10979.3840766,83.8879284108,10.6195953987,5.49413786986,3461.35668019,1335.08415836,4387.2626671,13828.6709123,13.455759841,271.176223494,5227140.133,1868065.89476,11940.3750299,13.3437520517,967.510704529,186.480951271
1439467200000,197105.133395,744.109587802,10.8689791085,5.62619375727,688.208490233,11169.8408894,84.7958368416,10.8748456541,5.62619375727,3410.17434119,1336.94701715,4466.94922202,14259.5108804,13.0796697165,264.655834138,5288943.44724,1893171.81437,12312.3840848,12.9707925585,953.194968443,183.874868634
1439553600000,226482.963783,852.389358847,12.354467288,6.39513849797,712.527577783,12914.3372264,97.6563833746,12.3611356278,6.39513849797,3779.18419529,1530.35600322,5200.75576619,17644.6095411,13.2993014088,273.997735928,6071386.02839,2179778.68589,15235.2497585,13.1885960032,1056.39960355,185.418667118
1439640000000,218904.257216,818.578979514,11.6338013124,6.02209459267,715.080251592,12443.8430283,94.0110932161,11.6400806718,6.02209459267,3679.33953001,1473.3678783,4939.92507017,16263.0906014,13.3983094662,274.991717592,5861467.91353,2111926.29069,14042.3763178,13.2867799025,1028.54375685,186.108851567
1439726400000,206228.581445,767.817058988,10.9922371331,5.68999676228,676.449437111,11640.0306918,87.9026699105,10.9981702074,5.68999676228,3452.27638572,1388.13407717,4608.88153493,14861.8778381,12.6395642704,260.142314828,5533522.37993,2003149.34708,12832.4982322,12.5343506171,965.078784698,180.839186862
1439812800000,207578.794597,775.90697083,10.9853754766,5.69294680456,673.974845139,11745.2988037,88.791171555,11.0452550544,5.69294680456,3459.1139351,1398.03368795,4649.5575828,15125.4921734,12.5768731579,259.194089422,5642431.0793,2046143.83756,13060.116204,12.4721813549,967.002619324,180.390713735
1439899200000,199468.692589,743.69660706,10.5314343629,5.41893578741,663.641847709,11272.6135725,85.6662945689,10.6094921675,5.41893578741,3394.79894167,1342.51922761,4421.38326026,14199.8710206,12.4188296786,255.224621388,5541673.31453,2013640.8731,12260.8880085,12.3154534535,949.028812367,179.257301015
1439985600000,182843.269746,683.114210552,9.50149317772,5.0467314182,552.955687759,10274.3084195,78.7791498139,9.76180246572,5.0467314182,2807.90795149,1229.01494761,4068.0523001,12917.146139,10.1022166744,212.668757774,5137211.91371,1877294.51145,11153.3183625,10.0181242879,784.966288822,162.537939957
1440072000000,189170.082237,708.854920645,9.96825632457,5.29886469761,572.684871999,10618.069602,81.5802462931,10.1824143702,5.29886469761,2914.79408432,1398.50991124,4144.47231838,13624.0157636,10.3341449901,220.251817539,5887928.63376,2025398.51085,11763.6654066,10.248121997,814.840694681,164.403726045
1440158400000,194635.154675,729.633504443,10.3364877844,5.51802152219,573.08460185,10973.2113342,84.2087639131,10.5538273328,5.51802152219,2964.24922402,1437.71825403,4279.79604925,14131.1431948,10.290651731,220.407325616,6288404.02625,2160574.09712,12684.3258626,10.2049907824,828.671952585,164.057763516
1440244800000,188450.313505,707.548251786,9.92842106489,5.30741205828,548.161678358,10595.8378933,81.5626767887,10.1323933467,5.30741205828,2797.45641848,1391.46149485,4149.58791334,13593.3032614,9.79744569482,210.829716556,5812220.93168,2005508.19096,11570.1991667,9.71589026829,782.057300842,160.126317707
1440331200000,185723.141575,698.141119238,9.8004348005,5.20684436288,553.547415986,10358.0046206,80.4719372287,9.99210015886,5.20684436288,2820.57277479,1370.43404324,4078.75793802,13371.6622744,9.94838015437,212.899047814,5721172.69904,1978155.59851,11428.9486876,9.86556832646,788.524865985,161.359729965
1440417600000,175623.808881,660.756029325,9.2382200553,4.99876541395,514.950874576,9736.38368336,76.1370299414,9.4099511056,4.99876541395,2602.46296562,1296.20309416,3856.9556358,12405.8065563,9.19578908052,198.057577361,5277230.27597,1832110.51013,10424.2919623,9.11924193505,727.577906014,155.256329684
1440504000000,161364.320727,607.02200178,8.45828735369,4.71102629242,474.611407742,8930.80531522,70.2673008116,8.70961160995,4.71102629242,2376.06255973,1190.68061863,3540.41272428,10940.0285408,8.47513122274,182.548925415,4840805.22151,1688481.95723,9377.29587545,8.40458294277,664.28275041,149.172746591
1440590400000,169544.89605,635.331559838,8.81330322779,4.80940458892,528.09491462,9354.4061573,73.4088460058,9.05668638103,4.80940458892,2650.43308972,1248.25029022,3702.72168226,11492.2929709,9.54277105529,203.115458502,5118238.02706,1782234.08727,9955.7372988,9.46333557915,740.988621442,158.568634513
1440676800000,171924.470085,645.372104134,8.78313171806,4.82308393501,527.61262445,9499.34517323,74.5255850061,9.04193669859,4.82308393501,2644.98453232,1265.05968997,3769.55438947,11396.0795729,9.48919930041,202.942967607,5203227.36553,1821203.17945,10023.3834561,9.4102097637,739.523171158,158.123543671
1440763200000,170255.772127,636.441945565,8.66839760449,4.78675728309,529.147713872,9460.41445717,73.5716518798,8.92516560596,4.78675728309,2635.80326764,1253.31385825,3717.69965167,11225.6322784,9.5479110685,203.529605049,5192089.32508,1763157.26894,9574.83716949,9.4684328061,739.479539401,158.612716283
1440849600000,173890.756991,648.739946406,8.96172111143,4.90574203923,547.459879261,9734.66884892,75.2868800946,9.14330822649,4.90574203923,2726.93449204,1280.82975904,3801.8509099,11495.24469,9.91790719423,210.566675822,5353123.36855,1792377.71416,9736.52078737,9.83534902787,765.723052334,161.685958697
1440936000000,179819.842897,669.240376673,9.06349381647,4.99028786645,543.243660992,11536.9745135,77.7183146582,9.2550659051,4.99028786645,2777.81829392,1327.1137889,4108.08259425,11345.4980257,9.7362790631,208.955594355,5992654.15677,2061702.34889,9726.15137296,9.6552327969,779.850762508,160.205469016
1441022400000,181475.427324,674.1333869,9.0933463418,5.04448187425,547.169610801,11491.6713411,78.2797374679,9.32012364462,5.04448187425,2797.11094708,1337.68087481,4036.06879675,11475.1879728,9.81087119656,210.460957108,6012492.95675,2061765.02304,9834.97371925,9.72920401411,785.196717641,160.81915663
1441108800000,179781.74274,668.683491573,8.99730976407,4.98879216091,539.48128655,11418.8997667,77.6222723024,9.22235806671,4.98879216091,2774.97573846,1324.98057807,3987.85013659,11343.8386462,9.66581071541,207.505574725,6080134.4594,2076423.15735,10033.1239612,9.58535103844,778.986657399,159.630245688
1441195200000,178987.398708,666.088351513,8.96757149686,4.99605570871,540.892141324,11408.2181015,77.572981809,9.19293547828,4.99605570871,2793.37463765,1319.56738386,3985.08913527,11326.3748634,9.70583143679,208.046266233,6211484.16883,2092755.58105,10217.4101296,9.62503862126,785.874845129,159.960715514
1441281600000,175002.40078,653.086127292,8.74885503178,4.93578681013,532.711234958,11172.7671403,76.0356925936,9.00262112303,4.93578681013,2746.85861486,1290.97790968,3886.22423169,11017.5735453,9.5696789375,204.899168028,6292053.70534,2334934.69558,9938.84353143,9.49001947606,775.276745453,158.838758506
1441368000000,172868.827614,644.484214943,8.76239285781,4.90862827178,540.135185744,11018.2313064,75.0064514981,8.97304992125,4.90862827178,2789.08007992,1275.29056464,3830.62544947,11155.5148704,9.76394579246,207.755702689,6110518.04895,2301529.64279,10063.279029,9.6826692242,785.941167442,160.450991595
1441454400000,177301.150999,658.177524571,8.9525986728,4.97692063488,548.652956582,11482.357804,76.6062708616,9.26684963975,4.97692063488,2836.43552229,1308.04775486,4032.07152534,11291.221176,9.8827237267,211.030498511,6337717.00013,2418895.60987,10185.6983378,9.80045843287,798.547528,161.426930919
1441540800000,189504.662066,694.344332461,9.53948642017,5.1850286444,590.248800656,12935.8881456,80.7909248393,9.91349618691,5.1850286444,3270.65373251,1398.26162403,4436.76180491,12381.4127295,10.6703236262,227.029677689,8623487.5678,3324548.61781,15380.2833384,10.5815022311,920.506851246,167.859359776
1441627200000,188134.590275,690.568977802,9.54429576626,5.13297897731,590.227272758,12605.3682123,80.299591782,9.92179792129,5.13297897731,3255.39567191,1386.74661507,4323.08360698,12523.449607,10.6728333926,227.023124732,8411226.07669,3211590.40124,15154.047113,10.5839911058,916.24845775,167.879100873
