timestamp,"market_cap-weighted (max_weight=0.1, min_volume=1000000)","market_cap-weighted (max_weight=0.2, min_volume=1000000)","volume-weighted (max_weight=0.1, min_volume=1000000)","volume-weighted (max_weight=0.2, min_volume=1000000)"
1441540800000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1441627200000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1441713600000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1441800000000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1441886400000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1441972800000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1442059200000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1442145600000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1442232000000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1442318400000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1442404800000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1442491200000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1442577600000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1442664000000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1442750400000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1442836800000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1442923200000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1443009600000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1443096000000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1443182400000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1443268800000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1443355200000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1443441600000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1443528000000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1443614400000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1443700800000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1443787200000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1443873600000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1443960000000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1444046400000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1444132800000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1444219200000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1444305600000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1444392000000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1444478400000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1444564800000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1444651200000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1444737600000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1444824000000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1444910400000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1444996800000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1445083200000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1445169600000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1445256000000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1445342400000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1445428800000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1445515200000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1445601600000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1445688000000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1445774400000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1445860800000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1445947200000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1446033600000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1446120000000,-32426.9039115,-32426.9039115,-32426.9039115,-32426.9039115
1446206400000,-39899.0348814,-39899.0348814,-39899.0348814,-39899.0348814
1446292800000,-39899.0348814,-39899.0348814,-39899.0348814,-39899.0348814
1446379200000,-39899.0348814,-39899.0348814,-39899.0348814,-39899.0348814
1446465600000,-39899.0348814,-39899.0348814,-39899.0348814,-39899.0348814
1446552000000,-39899.0348814,-39899.0348814,-39899.0348814,-39899.0348814
1446638400000,-48525.1204472,-48525.1204472,-48525.1204472,-48525.1204472
1446724800000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1446811200000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1446897600000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1446984000000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1447070400000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1447156800000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1447243200000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1447329600000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1447416000000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1447502400000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1447588800000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1447675200000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1447761600000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1447848000000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1447934400000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1448020800000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1448107200000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1448193600000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1448280000000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1448366400000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1448452800000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1448539200000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1448625600000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1448712000000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1448798400000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1448884800000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1448971200000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1449057600000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1449144000000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1449230400000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1449316800000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1449403200000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1449489600000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1449576000000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1449662400000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1449748800000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1449835200000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1449921600000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1450008000000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1450094400000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1450180800000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1450267200000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1450353600000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1450440000000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1450526400000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1450612800000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1450699200000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1450785600000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1450872000000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1450958400000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1451044800000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1451131200000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1451217600000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1451304000000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1451390400000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1451476800000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1451563200000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1451649600000,-35128.8545511,-35128.8545511,-35128.8545511,-35128.8545511
1451736000000,-42221.2892434,-42221.2892434,-42221.2892434,-42221.2892434
1451822400000,-42221.2892434,-42221.2892434,-42221.2892434,-42221.2892434
1451908800000,-42221.2892434,-42221.2892434,-42221.2892434,-42221.2892434
1451995200000,-42221.2892434,-42221.2892434,-42221.2892434,-42221.2892434
1452081600000,-42221.2892434,-42221.2892434,-42221.2892434,-42221.2892434
1452168000000,-42221.2892434,-42221.2892434,-42221.2892434,-42221.2892434
1452254400000,-42221.2892434,-42221.2892434,-42221.2892434,-42221.2892434
1452340800000,-48898.8129457,-48898.8129457,-48898.8129457,-48898.8129457
1452427200000,-48898.8129457,-48898.8129457,-48898.8129457,-48898.8129457
1452513600000,-48898.8129457,-48898.8129457,-48898.8129457,-48898.8129457
1452600000000,-66829.3389688,-66829.3389688,-66829.3389688,-66829.3389688
1452686400000,-77034.1095179,-77034.1095179,-77034.1095179,-77034.1095179
1452772800000,-77034.1095179,-77034.1095179,-77034.1095179,-77034.1095179
1452859200000,-77034.1095179,-77034.1095179,-77034.1095179,-77034.1095179
1452945600000,-77034.1095179,-77034.1095179,-77034.1095179,-77034.1095179
1453032000000,-77034.1095179,-77034.1095179,-77034.1095179,-77034.1095179
1453118400000,-77034.1095179,-77034.1095179,-77034.1095179,-77034.1095179
1453204800000,-77034.1095179,-77034.1095179,-77034.1095179,-77034.1095179
1453291200000,-77034.1095179,-77034.1095179,-77034.1095179,-77034.1095179
1453377600000,-77034.1095179,-77034.1095179,-77034.1095179,-77034.1095179
1453464000000,-138290.68779,-138290.68779,-138290.68779,-138290.68779
1453550400000,-142223.951698,-142223.951698,-142223.951698,-142223.951698
1453636800000,-142223.951698,-142223.951698,-142223.951698,-142223.951698
1453723200000,-142223.951698,-142223.951698,-142223.951698,-142223.951698
1453809600000,-255987.903379,-255987.903379,-255987.903379,-255987.903379
1453896000000,-308348.15551,-308348.15551,-308348.15551,-308348.15551
1453982400000,-297221.865245,-297221.865245,-297221.865245,-297221.865245
1454068800000,-297221.865245,-297221.865245,-297221.865245,-297221.865245
1454155200000,-297221.865245,-297221.865245,-297221.865245,-297221.865245
1454241600000,-297221.865245,-297221.865245,-297221.865245,-297221.865245
1454328000000,-297221.865245,-297221.865245,-297221.865245,-297221.865245
1454414400000,-297221.865245,-297221.865245,-297221.865245,-297221.865245
1454500800000,-297221.865245,-297221.865245,-297221.865245,-297221.865245
1454587200000,-297221.865245,-297221.865245,-297221.865245,-297221.865245
1454673600000,-297221.865245,-297221.865245,-297221.865245,-297221.865245
1454760000000,-297221.865245,-297221.865245,-297221.865245,-297221.865245
1454846400000,-297221.865245,-297221.865245,-297221.865245,-297221.865245
1454932800000,-297221.865245,-297221.865245,-297221.865245,-297221.865245
1455019200000,-297221.865245,-297221.865245,-297221.865245,-297221.865245
1455105600000,-297221.865245,-297221.865245,-297221.865245,-297221.865245
1455192000000,-297221.865245,-297221.865245,-297221.865245,-297221.865245
1455278400000,-585060.649942,-585060.649942,-585060.649942,-585060.649942
1455364800000,-585060.649942,-585060.649942,-585060.649942,-585060.649942
1455451200000,-585060.649942,-585060.649942,-585060.649942,-585060.649942
1455537600000,-585060.649942,-585060.649942,-585060.649942,-585060.649942
1455624000000,-585060.649942,-585060.649942,-585060.649942,-585060.649942
1455710400000,-585060.649942,-585060.649942,-585060.649942,-585060.649942
1455796800000,-585060.649942,-585060.649942,-585060.649942,-585060.649942
1455883200000,-585060.649942,-585060.649942,-585060.649942,-585060.649942
1455969600000,-585060.649942,-585060.649942,-585060.649942,-585060.649942
1456056000000,-585060.649942,-585060.649942,-585060.649942,-585060.649942
1456142400000,-585060.649942,-585060.649942,-585060.649942,-585060.649942
1456228800000,-585060.649942,-585060.649942,-585060.649942,-585060.649942
1456315200000,-585060.649942,-585060.649942,-585060.649942,-585060.649942
1456401600000,-585060.649942,-585060.649942,-585060.649942,-585060.649942
1456488000000,-585060.649942,-585060.649942,-585060.649942,-585060.649942
1456574400000,-585060.649942,-585060.649942,-585060.649942,-585060.649942
1456660800000,-585060.649942,-585060.649942,-585060.649942,-585060.649942
1456747200000,-585060.649942,-585060.649942,-585060.649942,-585060.649942
1456833600000,-585060.649942,-585060.649942,-585060.649942,-585060.649942
1456920000000,-585060.649942,-585060.649942,-585060.649942,-585060.649942
1457006400000,-585060.649942,-585060.649942,-585060.649942,-585060.649942
1457092800000,-585060.649942,-585060.649942,-585060.649942,-585060.649942
1457179200000,-585060.649942,-585060.649942,-585060.649942,-585060.649942
1457265600000,-927521.855661,-927521.855661,-927521.855661,-927521.855661
1457352000000,-822529.796042,-822529.796042,-822529.796042,-822529.796042
1457438400000,-822529.796042,-822529.796042,-822529.796042,-822529.796042
1457524800000,-955439.252199,-955439.252199,-955439.252199,-955439.252199
1457611200000,-1055752.34504,-1055752.34504,-1055752.34504,-1055752.34504
1457697600000,-1157651.00951,-1157651.00951,-1157651.00951,-1157651.00951
1457784000000,-1031207.74433,-1031207.74433,-1031207.74433,-1031207.74433
1457870400000,-1031207.74433,-1031207.74433,-1031207.74433,-1031207.74433
1457956800000,-854701.806272,-854701.806272,-854701.806272,-854701.806272
1458043200000,-854701.806272,-854701.806272,-854701.806272,-854701.806272
1458129600000,-1103372.08504,-1103372.08504,-1103372.08504,-1103372.08504
1458216000000,-1892674.95303,-1892674.95303,-1892674.95303,-1892674.95303
1458302400000,-2157079.46544,-2157079.46544,-2157079.46544,-2157079.46544
1458388800000,-2157079.46544,-2157079.46544,-2157079.46544,-2157079.46544
1458475200000,-2157079.46544,-2157079.46544,-2157079.46544,-2157079.46544
1458561600000,-2157079.46544,-2157079.46544,-2157079.46544,-2157079.46544
1458648000000,-2157079.46544,-2157079.46544,-2157079.46544,-2157079.46544
1458734400000,-2157079.46544,-2157079.46544,-2157079.46544,-2157079.46544
1458820800000,-2157079.46544,-2157079.46544,-2157079.46544,-2157079.46544
1458907200000,-2157079.46544,-2157079.46544,-2157079.46544,-2157079.46544
1458993600000,-2157079.46544,-2157079.46544,-2157079.46544,-2157079.46544
1459080000000,-3239066.6568,-3239066.6568,-3239066.6568,-3239066.6568
1459166400000,-2676272.1994,-2676272.1994,-2676272.1994,-2676272.1994
1459252800000,-2676272.1994,-2676272.1994,-2676272.1994,-2676272.1994
1459339200000,-2676272.1994,-2676272.1994,-2676272.1994,-2676272.1994
1459425600000,-1981608.06344,-1981608.06344,-1981608.06344,-1981608.06344
1459512000000,-1981608.06344,-1981608.06344,-1981608.06344,-1981608.06344
1459598400000,-1981608.06344,-1981608.06344,-1981608.06344,-1981608.06344
1459684800000,-1981608.06344,-1981608.06344,-1981608.06344,-1981608.06344
1459771200000,-1981608.06344,-1981608.06344,-1981608.06344,-1981608.06344
1459857600000,-1981608.06344,-1981608.06344,-1981608.06344,-1981608.06344
1459944000000,-1981608.06344,-1981608.06344,-1981608.06344,-1981608.06344
1460030400000,-1981608.06344,-1981608.06344,-1981608.06344,-1981608.06344
1460116800000,-1981608.06344,-1981608.06344,-1981608.06344,-1981608.06344
1460203200000,-1981608.06344,-1981608.06344,-1981608.06344,-1981608.06344
1460289600000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1460376000000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1460462400000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1460548800000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1460635200000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1460721600000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1460808000000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1460894400000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1460980800000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1461067200000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1461153600000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1461240000000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1461326400000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1461412800000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1461499200000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1461585600000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1461672000000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1461758400000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1461844800000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1461931200000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1462017600000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1462104000000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1462190400000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1462276800000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1462363200000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1462449600000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1462536000000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1462622400000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1462708800000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1462795200000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1462881600000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1462968000000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1463054400000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1463140800000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1463227200000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1463313600000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1463400000000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1463486400000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1463572800000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1463659200000,-1370931.20693,-1370931.20693,-1370931.20693,-1370931.20693
1463745600000,-1928129.60072,-1928129.60072,-1928129.60072,-1928129.60072
1463832000000,-1928129.60072,-1928129.60072,-1928129.60072,-1928129.60072
1463918400000,-1928129.60072,-1928129.60072,-1928129.60072,-1928129.60072
1464004800000,-1928129.60072,-1928129.60072,-1928129.60072,-1928129.60072
1464091200000,-1928129.60072,-1928129.60072,-1928129.60072,-1928129.60072
1464177600000,-1928129.60072,-1928129.60072,-1928129.60072,-1928129.60072
1464264000000,-2611111.27856,-2611111.27856,-2611111.27856,-2611111.27856
1464350400000,-2743613.72129,-2743613.72129,-2743613.72129,-2743613.72129
1464436800000,-1941572.24867,-1941572.24867,-1941572.24867,-1941572.24867
1464523200000,-2260739.4858,-2260739.4858,-2260739.4858,-2260739.4858
1464609600000,-2332342.59482,-2332342.59482,-2332342.59482,-2332342.59482
1464696000000,-2332342.59482,-2332342.59482,-2332342.59482,-2332342.59482
1464782400000,-2001618.9804,-2001618.9804,-2001618.9804,-2001618.9804
1464868800000,-2001618.9804,-2001618.9804,-2001618.9804,-2001618.9804
1464955200000,-2271513.30591,-2271513.30591,-2271513.30591,-2271513.30591
1465041600000,-2271513.30591,-2271513.30591,-2271513.30591,-2271513.30591
1465128000000,-2271513.30591,-2271513.30591,-2271513.30591,-2271513.30591
1465214400000,-2236081.9148,-2236081.9148,-2236081.9148,-2236081.9148
1465300800000,-2766219.7164,-2766219.7164,-2766219.7164,-2766219.7164
1465387200000,-2819132.46025,-2819132.46025,-2819132.46025,-2819132.46025
1465473600000,-2819132.46025,-2819132.46025,-2819132.46025,-2819132.46025
1465560000000,-2819132.46025,-2819132.46025,-2819132.46025,-2819132.46025
1465646400000,-2819132.46025,-2819132.46025,-2819132.46025,-2819132.46025
1465732800000,-2819132.46025,-2819132.46025,-2819132.46025,-2819132.46025
1465819200000,-2819132.46025,-2819132.46025,-2819132.46025,-2819132.46025
1465905600000,-2971006.70266,-2971006.70266,-2971006.70266,-2971006.70266
1465992000000,-2971006.70266,-2971006.70266,-2971006.70266,-2971006.70266
1466078400000,-2971006.70266,-2971006.70266,-2971006.70266,-2971006.70266
1466164800000,-3213780.2253,-3213780.2253,-3213780.2253,-3213780.2253
1466251200000,-2879710.4708,-2879710.4708,-2879710.4708,-2879710.4708
1466337600000,-3153040.27876,-3153040.27876,-3153040.27876,-3153040.27876
1466424000000,-3124773.09153,-3124773.09153,-3124773.09153,-3124773.09153
1466510400000,-2808868.42008,-2808868.42008,-2808868.42008,-2808868.42008
1466596800000,-2972073.01423,-2972073.01423,-2972073.01423,-2972073.01423
1466683200000,-2972073.01423,-2972073.01423,-2972073.01423,-2972073.01423
1466769600000,-2972102.73481,-2972102.73481,-2972102.73481,-2972102.73481
1466856000000,-2972102.73481,-2972102.73481,-2972102.73481,-2972102.73481
1466942400000,-3667467.86386,-3667467.86386,-3667467.86386,-3667467.86386
1467028800000,-3667467.86386,-3667467.86386,-3667467.86386,-3667467.86386
1467115200000,-4965381.97269,-4965381.97269,-4965381.97269,-4965381.97269
1467201600000,-4741466.89332,-4741466.89332,-4741466.89332,-4741466.89332
1467288000000,-5087807.61631,-5087807.61631,-5087807.61631,-5087807.61631
1467374400000,-4853404.50114,-4853404.50114,-4853404.50114,-4853404.50114
1467460800000,-4853404.50114,-4853404.50114,-4853404.50114,-4853404.50114
1467547200000,-4853404.50114,-4853404.50114,-4853404.50114,-4853404.50114
1467633600000,-4853404.50114,-4853404.50114,-4853404.50114,-4853404.50114
1467720000000,-7495897.05879,-7495897.05879,-7495897.05879,-7495897.05879
1467806400000,-7495897.05879,-7495897.05879,-7495897.05879,-7495897.05879
1467892800000,-7495897.05879,-7495897.05879,-7495897.05879,-7495897.05879
1467979200000,-7495829.59542,-7495829.59542,-7495829.59542,-7495829.59542
1468065600000,-7850320.21588,-7850320.21588,-7850320.21588,-7850320.21588
1468152000000,-7850320.21588,-7850320.21588,-7850320.21588,-7850320.21588
1468238400000,-7850320.21588,-7850320.21588,-7850320.21588,-7850320.21588
1468324800000,-10870515.4914,-10870515.4914,-10870515.4914,-10870515.4914
1468411200000,-12751188.1878,-12751188.1878,-12751188.1878,-12751188.1878
1468497600000,-12236151.3408,-12236151.3408,-12236151.3408,-12236151.3408
1468584000000,-12236151.3408,-12236151.3408,-12236151.3408,-12236151.3408
1468670400000,-12236151.3408,-12236151.3408,-12236151.3408,-12236151.3408
1468756800000,-12236151.3408,-12236151.3408,-12236151.3408,-12236151.3408
1468843200000,-12236151.3408,-12236151.3408,-12236151.3408,-12236151.3408
1468929600000,-11992073.8002,-11992073.8002,-11992073.8002,-11992073.8002
1469016000000,-11992073.8002,-11992073.8002,-11992073.8002,-11992073.8002
1469102400000,-11992073.8002,-11992073.8002,-11992073.8002,-11992073.8002
1469188800000,-11992073.8002,-11992073.8002,-11992073.8002,-11992073.8002
1469275200000,-11992073.8002,-11992073.8002,-11992073.8002,-11992073.8002
1469361600000,-11992073.8002,-11992073.8002,-11992073.8002,-11992073.8002
1469448000000,-11992073.8002,-11992073.8002,-11992073.8002,-11992073.8002
1469534400000,-16700527.871,-16700527.871,-16700527.871,-16700527.871
1469620800000,-19217768.7743,-19217768.7743,-19217768.7743,-19217768.7743
1469707200000,-21267913.6832,-21267913.6832,-21267913.6832,-21267913.6832
1469793600000,-20538337.2149,-20538337.2149,-20538337.2149,-20538337.2149
1469880000000,-20224273.1683,-20224273.1683,-20224273.1683,-20224273.1683
1469966400000,-21985020.2759,-21985020.2759,-21985020.2759,-21985020.2759
1470052800000,-23822539.0664,-23822539.0664,-23822539.0664,-23822539.0664
1470139200000,-26463254.0518,-26463254.0518,-26463254.0518,-26463254.0518
1470225600000,-26199061.7794,-26199061.7794,-26199061.7794,-26199061.7794
1470312000000,-24057164.6894,-24057164.6894,-24057164.6894,-24057164.6894
1470398400000,-23749653.4114,-23749653.4114,-23749653.4114,-23749653.4114
1470484800000,-23749653.4114,-23749653.4114,-23749653.4114,-23749653.4114
1470571200000,-20941114.8455,-20941114.8455,-20941114.8455,-20941114.8455
1470657600000,-20665607.8963,-20665607.8963,-20665607.8963,-20665607.8963
1470744000000,-27516471.4767,-27516471.4767,-27516471.4767,-27516471.4767
1470830400000,-28032213.9813,-28032213.9813,-28032213.9813,-28032213.9813
1470916800000,-27199033.1282,-27199033.1282,-27199033.1282,-27199033.1282
1471003200000,-27257284.9663,-27257284.9663,-27257284.9663,-27257284.9663
1471089600000,-33522471.9138,-33522471.9138,-33522471.9138,-33522471.9138
1471176000000,-33522471.9138,-33522471.9138,-33522471.9138,-33522471.9138
1471262400000,-33522471.9138,-33522471.9138,-33522471.9138,-33522471.9138
1471348800000,-33522505.4363,-33522505.4363,-33522505.4363,-33522505.4363
1471435200000,-33522505.4363,-33522505.4363,-33522505.4363,-33522505.4363
1471521600000,-33522505.4363,-33522505.4363,-33522505.4363,-33522505.4363
1471608000000,-33522505.4363,-33522505.4363,-33522505.4363,-33522505.4363
1471694400000,-35236722.0085,-35236722.0085,-35236722.0085,-35236722.0085
1471780800000,-11384788.2117,-11384788.2117,-11384788.2117,-11384788.2117
1471867200000,-11384788.2117,-11384788.2117,-11384788.2117,-11384788.2117
1471953600000,-13379252.8624,-13379252.8624,-13379252.8624,-13379252.8624
1472040000000,-14036177.1286,-14036177.1286,-14036177.1286,-14036177.1286
1472126400000,-14990710.379,-14990710.379,-14990710.379,-14990710.379
1472212800000,-15420512.9457,-15420512.9457,-15420512.9457,-15420512.9457
1472299200000,-15420512.9457,-15420512.9457,-15420512.9457,-15420512.9457
1472385600000,-24018054.341,-24018054.341,-24018054.341,-24018054.341
1472472000000,-28810829.7477,-28810829.7477,-28810829.7477,-28810829.7477
1472558400000,-28016862.7813,-28016862.7813,-28016862.7813,-28016862.7813
1472644800000,-27152113.0342,-27152113.0342,-27152113.0342,-27152113.0342
1472731200000,-28192671.817,-28192671.817,-28192671.817,-28192671.817
1472817600000,-34184764.8454,-34184764.8454,-34184764.8454,-34184764.8454
1472904000000,-47930592.851,-47930592.851,-47930592.851,-47930592.851
1472990400000,-44265724.6286,-44265724.6286,-44265724.6286,-44265724.6286
1473076800000,-49259645.3421,-49259645.3421,-49259645.3421,-49259645.3421
1473163200000,-58009156.2134,-58009156.2134,-58009156.2134,-58009156.2134
1473249600000,-65877415.0467,-65877415.0467,-65877415.0467,-65877415.0467
1473336000000,-58990416.527,-58990416.527,-58990416.527,-58990416.527
1473422400000,-106751443.834,-106751443.834,-106751443.834,-106751443.834
1473508800000,-154316735.77,-154316735.77,-154316735.77,-154316735.77
