timestamp,"market_cap-weighted (max_weight=0.2, min_volume=0)","market_cap-weighted (max_weight=0.2, min_volume=10000)","volume-weighted (max_weight=0.1, min_volume=100000)","volume-weighted (max_weight=0.2, min_volume=0)","volume-weighted (max_weight=0.2, min_volume=100000)","volume-weighted (max_weight=0.3, min_volume=100000)","volume-weighted (max_weight=1, min_volume=0)","volume-weighted (max_weight=1, min_volume=100000)"
1442491200000,113.501574526,29.4319975209,1205.621925,2405.89882355,1375.36995123,498.285898531,26.3612836934,23.6920447299
1442577600000,117.414724981,30.3236690512,1254.21581835,2472.4492754,1417.81703666,512.953107657,26.9955988758,24.267915487
1442664000000,116.263674682,30.0277943267,1262.20669007,2474.64526509,1422.76944943,513.530874717,26.8914441246,24.1789313656
1442750400000,116.972695733,30.4155461899,1285.52909201,2502.58018444,1442.03910066,517.514166066,26.8941848948,24.1679422269
1442836800000,116.223351442,30.3314206569,1290.72927803,2525.26922699,1458.60096348,520.507128825,26.4261512553,23.7340971167
1442923200000,115.936355843,30.1964339531,1263.67983996,2489.72227678,1431.95930457,515.433768181,26.8631427186,24.1525155397
1443009600000,114.939913326,29.770357603,1224.78696348,2415.64062619,1385.81633271,495.04578398,26.4250928474,23.7494009203
1443096000000,113.437652765,29.2899652534,1202.38125908,2398.07689221,1366.88327395,492.052039307,26.6816544622,23.9685266196
1443182400000,113.882672547,29.1490863461,1196.01383115,2373.93652817,1354.47541132,486.807624346,27.5780082391,24.7809492363
1443268800000,111.436870609,28.5390299731,1181.64447651,2335.71442895,1338.20224037,476.949179033,26.9023369402,24.1539236831
1443355200000,111.076023468,28.4737199594,1189.92190187,2323.95957013,1347.57635364,479.034951549,26.7390851301,24.0335995369
1443441600000,112.266608967,28.5285109552,1172.45483317,2321.18186047,1337.43354135,482.866067952,27.4696143227,24.6949923729
1443528000000,109.295441989,27.5538237383,1149.36580051,2273.72943068,1305.12379812,475.92308445,27.1693580808,24.4253719555
1443614400000,107.206796862,27.1175301937,1144.99969882,2254.89212625,1291.75111094,472.649088881,27.1284515035,24.3894770966
1443700800000,107.311121721,27.1528416114,1149.44931865,2267.672193,1299.25675915,475.06994968,27.1237988839,24.3872774962
1443787200000,107.560743179,27.0555613592,1125.22115805,2236.05717375,1271.87094848,469.921984277,27.3134191322,24.5633454669
1443873600000,110.429409806,27.7176912299,1154.75105251,2289.59260418,1305.24946665,479.29536181,27.5527407259,24.7681711103
1443960000000,107.45821455,27.046368635,1128.27295917,2245.44932523,1275.32049007,472.36965024,27.5614166964,24.7929526698
1444046400000,105.579940194,26.5787166305,1087.14891153,2201.73241487,1228.83675565,459.605331756,27.332648834,24.5744799496
1444132800000,106.143772361,26.6314036834,1094.17222979,2208.19275456,1236.77542121,463.239739275,27.9379079129,25.1340472664
1444219200000,109.354458263,27.347855751,1118.76640943,2252.86208441,1264.5749541,476.242415607,28.8101975489,25.9349033043
1444305600000,106.985919441,26.6962505199,1095.53177944,2227.80713224,1238.31216063,472.789485832,28.4904223825,25.638308636
1444392000000,106.858115773,26.8642716753,1109.80656882,2225.91413242,1254.44737971,473.882695817,28.5569595117,25.7087066005
1444478400000,107.616801325,26.9882890932,1127.71202791,2254.43445601,1272.74555186,478.366863338,28.6225180195,25.7620013316
1444564800000,107.626114431,26.918467133,1128.73814619,2260.15182304,1277.38246683,481.353770765,28.8264653276,25.9554395496
1444651200000,109.772813885,27.4188072001,1143.9163246,2282.3948688,1294.55947024,481.710864671,29.2356934324,26.3240610541
1444737600000,110.452518815,27.4985267653,1128.01213098,2261.57222983,1274.54881515,480.575981398,29.8001229437,26.8396365546
1444824000000,109.740343505,27.2058016443,1116.33589825,2241.6673845,1259.91635545,476.679141758,29.7649245767,26.8061063906
1444910400000,109.907779809,27.0412043408,1238.93892874,2317.39037758,1309.7629504,493.602803812,30.8807832054,27.824199397
1444996800000,111.206567181,27.3119371095,1293.15019982,2358.60528347,1343.80216675,504.024640444,31.8493206209,28.7217644018
1445083200000,112.370218382,27.3926864813,1266.90407,2358.08095575,1325.82399908,508.629134348,34.0528323325,30.7368365666
1445169600000,110.146997517,26.9042714742,1247.80334119,2318.97430468,1299.95110609,499.252631351,33.4032171918,30.1440284597
1445256000000,107.853802127,26.3280517181,1226.5165359,2273.04339263,1277.8730871,491.271702409,32.4857261345,29.3208908225
1445342400000,108.045201112,26.3241911838,1232.10772625,2260.82294441,1282.41811425,494.418907006,32.9538358586,29.7767024979
1445428800000,105.677957216,25.5989900282,1181.02041693,2185.04617727,1229.2447679,477.675644102,32.6884493252,29.5431356886
1445515200000,108.535786594,26.1431994027,1178.21567991,2222.9437254,1230.69352948,483.431339113,34.7547716213,31.4084447807
1445601600000,110.674913614,26.8880786676,1195.9637962,2257.29735449,1254.43463932,492.280036706,35.3890094485,32.0088059542
1445688000000,109.286960214,26.4513248553,1206.42885503,2280.60043845,1269.80521703,500.807833093,35.6283966941,32.2441524724
1445774400000,113.498283384,27.6833744033,1251.66920804,2372.42545388,1326.64907599,519.2010618,37.7587264242,34.1794407276
1445860800000,112.261815908,27.4576141955,1248.52395552,2353.22167846,1330.6411048,516.679398535,36.9469326345,33.4639532639
1445947200000,117.219831586,29.031764407,1322.2157628,2493.35094446,1409.17972428,557.606633019,38.5829749263,34.9653532853
1446033600000,121.734704084,30.0894503809,1373.62686936,2576.52254148,1454.95585238,578.712472973,41.4968143599,37.6142591242
1446120000000,126.508447993,31.5272983277,1448.83999148,2773.23406814,1564.97730797,631.089668709,43.9681131387,39.8707377012
1446206400000,137.672042109,34.2930599107,1581.1990028,3010.20114038,1700.53341914,699.363087961,48.4778162629,43.9806119987
1446292800000,137.187876394,34.0497679929,1561.80200951,2968.69077694,1679.29093326,697.654128726,49.1044354128,44.575245235
1446379200000,135.438264311,33.5500009761,1542.03254959,2940.26413948,1661.9131885,688.306346037,47.9270775802,43.4971047851
1446465600000,142.61354771,35.4119316942,1603.7792942,3075.92549764,1735.79017286,717.249285567,51.6150912077,46.8456154838
1446552000000,153.470740963,37.887688734,1637.25805326,3189.7374326,1788.54257814,765.197874283,62.5839852153,56.8309866892
1446638400000,178.023164775,43.6464122365,1829.11161492,3663.68324056,2040.87560928,922.706428086,89.024809327,80.9064003644
1446724800000,141.287395276,35.020812416,1557.31536147,3062.82646115,1717.70709029,723.055967769,56.1823208118,50.9980971696
1446811200000,133.903982707,33.1145012752,1510.42746336,2940.67603943,1646.95022381,684.322233415,51.6325052864,46.8551120232
1446897600000,139.076468281,34.2894824618,1534.44040767,3020.45757762,1686.12037992,703.231462402,55.0948379954,49.9998821775
1446984000000,139.406223509,34.4799677563,1536.74072161,3013.92319788,1684.9733047,701.094247183,54.7867247484,49.7192973109
1447070400000,137.804431129,34.128004162,1515.66573051,2975.61266736,1664.32213095,690.534683061,54.5244628921,49.4829894506
1447156800000,135.800571677,33.7659085164,1455.28184301,2864.03256026,1598.01579553,659.482705989,52.0126970498,47.1854057543
1447243200000,117.527877181,29.1588769199,1332.35691657,2510.74295858,1399.1856554,560.424833355,36.0460987229,32.6484083263
1447329600000,124.280606435,30.81265681,1318.79595197,2491.19160904,1367.63729799,568.383216147,39.3972856519,35.6989481306
1447416000000,121.425364525,30.0990167535,1245.05484397,2353.3202932,1291.16520271,537.274822687,37.5107828638,33.9805349684
1447502400000,122.328914197,30.4385467619,1249.32309694,2366.6372819,1295.59152958,541.6652259,38.3636247529,34.7582947984
1447588800000,122.610283702,30.4336511367,1264.07712493,2356.2381745,1305.75073347,544.722995977,38.6384681475,35.0399695319
1447675200000,117.63455794,29.2435315747,1202.03967577,2235.15144248,1241.66805755,513.325974312,35.3280921992,32.0185275832
1447761600000,123.316412311,30.5580386757,1314.83936282,2450.62379367,1358.1864813,561.93836022,38.5716374934,34.9740568386
1447848000000,123.264379381,30.6463161986,1316.09921814,2470.24861757,1359.48787104,563.204463529,38.3108951533,34.7173808128
1447934400000,123.942223096,30.7989327773,1324.74062879,2488.10975303,1368.4141684,567.584388507,38.6132999534,34.9930052935
1448020800000,119.908448354,29.4331260919,1274.61663789,2397.21423621,1316.63770904,543.731226751,36.0812320273,32.6820821587
1448107200000,121.403483493,29.864340878,1288.37240832,2415.85393639,1330.84697442,550.462945649,37.0684489258,33.5899351104
1448193600000,120.694322107,29.6507055155,1267.4830512,2377.61828315,1309.268945,541.107521424,36.1586110419,32.758715127
1448280000000,120.805789707,29.6205377583,1242.41835851,2357.29235263,1283.37792917,529.948028002,36.2415332249,32.7993565609
1448366400000,119.702466457,29.3397735908,1214.71381924,2285.37938529,1227.92516988,513.405339885,35.7306649036,32.3254194939
1448452800000,120.622326267,29.3188354626,1248.42925457,2314.59198583,1254.5380106,520.609942107,36.6799998025,33.1926425596
1448539200000,130.09403556,31.4825617134,1392.03033013,2540.75604471,1390.67456036,581.619443614,42.6322559534,38.6148786951
1448625600000,129.713297955,31.4185331396,1384.19100174,2519.85619082,1373.11358433,578.793246531,43.3686875976,39.2904079751
1448712000000,128.460856484,31.2137930949,1378.70019873,2521.63431005,1367.66672316,574.771066495,42.5619983409,38.5413974871
1448798400000,131.29011262,31.9978005762,1440.01618792,2616.36353735,1425.93464517,597.760045741,44.4389801798,40.2521073987
1448884800000,133.36120279,32.3590278201,1565.78962652,2769.27383516,1516.99375077,631.51130049,47.822532403,43.3332111503
1448971200000,127.273531815,31.0877257978,1517.3652649,2706.0824015,1462.84427722,600.825046635,43.4210852175,39.2699295059
1449057600000,124.327560985,30.3023359546,1486.12243707,2657.09120823,1440.47032174,586.607466612,41.536649097,37.5515650807
1449144000000,127.213138533,30.7923143306,1547.59939786,2716.04431703,1470.15139818,600.287150702,43.2213980489,39.0805188792
1449230400000,129.716791307,31.3863265149,1578.58999551,2751.50295697,1495.28437021,606.430335097,43.2421679112,39.0998728116
1449316800000,139.306097422,33.6952162136,1661.55309417,2954.81189612,1593.57513535,654.797319037,48.1052671534,43.5197338853
1449403200000,141.923078254,34.1371426539,1675.34667547,2991.51715664,1614.78927887,669.390715102,50.8997161879,46.0767926683
1449489600000,144.803441444,34.7772778286,1676.83894674,3043.2508519,1626.55464501,682.15245401,51.7289968234,46.8223646995
1449576000000,147.292704389,35.396721729,1754.70164058,3129.22477779,1687.8349934,701.685154192,51.757597074,46.8595124116
1449662400000,163.35436271,39.1866238445,1896.54482414,3468.70798593,1871.66589492,797.659060071,58.64253028,53.1385333267
1449748800000,162.445751458,39.006446985,1863.05175966,3458.35259662,1855.08177769,796.537549923,56.8010138737,51.4437928705
1449835200000,166.632786643,39.7800293349,1927.13719429,3526.92405486,1894.46784208,807.879187884,61.266085653,55.5129741901
1449921600000,167.408204706,40.3359520303,1927.24626163,3577.98024579,1926.36117047,809.88993747,60.532330718,54.8437705111
1450008000000,170.355795246,41.0464765051,2091.31797763,3713.02365086,2017.38155955,834.803035737,61.6646041606,55.8753591715
1450094400000,172.232285804,41.5546902098,2117.00074796,3766.984524,2046.14248499,849.586771939,63.8712879956,57.8840921115
1450180800000,167.868730329,40.4778844136,2056.83011981,3668.86967482,1988.50003472,808.531648601,66.2283707078,60.0248254621
1450267200000,167.556856658,40.347605559,2136.54718223,3715.62476568,2027.95858129,816.335533812,67.7894017452,61.4487294804
1450353600000,166.082094984,39.9020613435,2127.35435264,3693.01686081,2013.08426068,809.467298746,66.7983164787,60.5404679327
1450440000000,165.387247723,39.4615610619,2119.49787016,3693.97015711,2004.20589134,807.35370735,67.4088250094,61.0843462646
1450526400000,165.432694667,39.3890521639,2115.91112273,3694.66517739,1994.69059685,808.545820984,68.9651365492,62.5020091631
1450612800000,164.916578943,39.1967270934,2281.4022891,3767.49536554,2061.91343285,820.097381849,67.5999227806,61.2516993281
1450699200000,160.571935447,38.4146398667,2497.61499365,4096.5158744,2331.68519341,875.273720417,63.7019665599,57.7125645649
1450785600000,158.437048944,37.8691316535,2455.97526894,4045.06890152,2283.65639326,857.906671134,62.7874009799,56.8526726174
1450872000000,159.51532335,37.820770304,2291.14197275,3964.03662776,2171.51571899,835.279540048,62.8509855234,56.855623186
1450958400000,172.039801909,41.5339828998,2291.53932084,4100.01326853,2164.5559253,845.520109898,66.819330732,60.3574519821
1451044800000,169.707873882,40.601614854,2345.07326094,4091.56636556,2180.33110363,845.639177856,65.7570224024,59.426315119
1451131200000,161.887562387,38.9498903789,2301.7259471,3949.46814321,2114.92232483,803.807554046,57.1910437258,51.6502454165
1451217600000,161.764782267,38.8363614883,2277.84019588,3954.721843,2094.8817294,798.963195878,57.3996651371,51.8261215326
1451304000000,166.383688421,39.3693906386,2291.96309392,4013.87191013,2108.50954228,805.71379532,57.9975272464,52.3464838166
1451390400000,164.484528181,38.8076602205,2286.6049976,3981.8451988,2097.18940705,800.90881967,57.326019903,51.7450169375
1451476800000,168.662748941,39.8231146406,2367.00970925,4101.95000351,2169.06620416,825.369479737,59.6213070241,53.8278990961
1451563200000,167.544808923,39.6971071991,2357.36571915,4107.54753794,2168.61674515,821.97643367,57.928985363,52.2860432392
1451649600000,170.322183259,40.0707008787,2449.92561959,4195.46843828,2222.90934864,842.105305449,59.9251055774,54.1010510313
1451736000000,171.069638868,40.4654804001,2576.05752289,4393.13915321,2340.08363869,884.648155575,60.2957033632,54.4467148795
1451822400000,170.728610455,40.3471772974,2530.90728954,4368.38285558,2332.14600882,880.066448376,59.6089801214,53.82776362
1451908800000,170.60428979,40.1842412975,2369.21871834,4233.31863627,2205.5773793,849.275171518,59.7814262317,53.9775282084
1451995200000,170.298390816,40.1580565665,2343.30872098,4223.62326246,2181.67992404,841.552025335,59.6059507439,53.7959095306
1452081600000,168.809612251,39.9426608043,2350.71000741,4247.22224478,2183.93798786,842.063158875,59.5573322848,53.7320047678
1452168000000,174.320517538,41.0993645305,2363.71858643,4334.70612287,2217.12139399,866.62572716,64.2606895039,58.0037596147
1452254400000,175.256948512,41.2942284066,2438.9924298,4430.26754098,2271.47414996,885.225004154,65.8955965696,59.4863781755
1452340800000,177.355513352,41.7030961577,2719.88975714,4871.01485108,2533.62852883,959.445231456,65.7171988816,59.2970044258
1452427200000,174.288881831,41.0086788219,2643.6170657,4743.20478772,2458.82726711,933.010401506,63.4562411491,57.2375675985
1452513600000,177.215326932,41.6817010919,2689.88519168,4862.83231645,2504.26732767,949.283884689,64.7089942242,58.3306723158
1452600000000,181.886051783,43.1100115802,2934.95112017,5422.48883785,2803.39087796,1054.6005413,66.597206141,60.0409110424
1452686400000,176.292090748,41.859673269,2957.08678384,5401.20153677,2794.4588386,1032.60952272,61.2325487583,55.1777923372
1452772800000,178.388520282,42.3557617208,3204.38286533,5805.83007998,3007.64258284,1101.31616461,62.7850300946,56.4922290167
1452859200000,174.463374735,41.7276076766,3046.9587914,5653.72435355,2916.0575051,1068.64730959,56.0163387234,50.3580890015
1452945600000,160.642364467,38.5416714256,2896.75332503,5390.14789775,2795.95969614,992.506496746,46.5278304727,41.8015063938
1453032000000,162.018959683,38.6840394895,2892.15560587,5431.49954747,2801.04718662,1004.70948906,49.4139815069,44.4107057278
1453118400000,169.635186956,40.7752478129,3058.23983889,5757.0004435,2998.0690566,1076.64030492,50.2012798914,45.1281589434
1453204800000,168.713112565,40.4615286555,3075.30441266,5754.26710415,2992.06822781,1067.3117862,50.5369004225,45.4182239934
1453291200000,168.228332642,40.3603438929,3172.15840643,5791.08607701,3036.92171645,1076.65250203,49.7057847074,44.6761810648
1453377600000,181.357748036,43.4534149348,3439.37017985,6316.87602799,3314.52023693,1185.21184021,57.4139975966,51.6232598986
1453464000000,176.633862491,42.4684764312,3855.89263059,7096.14055286,3785.01226871,1300.27655176,53.5214839662,48.0797021022
1453550400000,180.435249875,43.4142582998,3850.03809276,7268.64281444,3880.64318146,1327.95666322,52.9051233026,47.5257368068
1453636800000,192.653686788,46.3173133204,4107.82110609,7857.66678007,4174.86553752,1461.92010653,57.3677856059,51.5340717825
1453723200000,192.06271445,46.1295195976,4219.10613731,8040.47294492,4282.47589477,1484.1531134,57.0192260963,51.2103055718
1453809600000,206.278093974,49.77223168,5030.1644646,10196.8993744,5452.92304493,1838.29897061,62.1588217145,55.8158676703
1453896000000,215.296282351,52.1564297123,5804.12538911,11178.7145457,5987.97378283,1958.65049438,64.4995927826,57.8853548156
1453982400000,214.389477773,51.5351949304,5723.10195528,10878.9758992,5816.98877981,1894.91928244,61.4797564382,55.1161087926
1454068800000,216.328814618,51.8408557414,5314.91174646,10588.1952033,5671.2560079,1862.57587074,61.2693198206,54.9762563382
1454155200000,213.705198225,51.1415235659,5018.65739317,10308.0579456,5507.63360364,1811.89371623,59.6595911657,53.5167257157
1454241600000,207.014634254,49.3291571247,4535.85600295,9570.54514427,5084.88126287,1704.32855995,58.5819908851,52.5865226214
1454328000000,204.839920942,48.810204246,4602.67455703,9649.5951846,5145.28435766,1695.94902266,57.7855697397,51.85250304
1454414400000,203.233184897,48.3426867862,4566.11756756,9514.58925144,5072.12214686,1664.97063908,56.9086688363,51.0545291003
1454500800000,208.791200219,49.5488685429,4731.24785102,9777.62457473,5230.33883443,1726.85080304,57.1156195639,51.245272286
1454587200000,212.109884219,50.4357084594,4915.71827034,10005.8302459,5368.96729698,1765.27817876,57.9616943757,52.0039404126
1454673600000,219.723010358,52.1824296693,5206.19964744,10472.7005156,5625.38425248,1844.47315903,62.2864978654,55.8970989551
1454760000000,218.502226685,51.9943408741,5231.02135462,10496.4771621,5647.21030681,1831.6464816,58.6091543068,52.5247798144
1454846400000,227.11339683,53.994883525,5310.69100283,10897.6278462,5839.36897165,1914.45951482,59.944032297,53.7108232853
1454932800000,232.207179907,55.1323929682,5354.84099024,11228.3846695,5945.07054647,1988.69523209,61.6871849911,55.2351967008
1455019200000,235.204235053,55.7998036472,5850.02132707,11819.1045101,6290.78131741,2109.87159418,62.8353514738,56.2715907006
1455105600000,250.151904792,59.4026602136,6125.57066251,12668.9474433,6780.22446905,2318.73444681,68.1815160444,61.1123918987
1455192000000,257.178232658,60.5904718671,6502.85096065,13855.6166146,7465.3284241,2472.13048766,69.1595940903,61.9448967078
1455278400000,272.25707384,64.186204156,8122.29261922,18451.0882748,10107.0812953,3161.56121469,77.2728497404,69.2260132033
1455364800000,271.028578757,63.8288561391,7775.00391973,17837.7023878,9701.25385711,3024.43046924,77.0363355811,68.9840652878
1455451200000,277.132574521,65.2537514357,8224.28135272,18434.1747653,10021.2553124,3094.01576107,79.3423336382,71.0201624352
1455537600000,286.990749821,67.6618605988,8546.89433828,19290.0791415,10459.062125,3265.68025859,81.9665645735,73.358285966
1455624000000,283.127574007,66.5196298995,8861.80559043,19486.4102056,10606.5267001,3213.52212777,80.8921399791,72.3301863297
1455710400000,271.150703036,63.5250849319,8165.12733932,17967.0202174,9725.86260223,2963.1554165,80.8374713252,72.3109069007
1455796800000,276.029252407,64.556045555,8214.47130378,18422.5748574,9990.3425313,3088.02436905,85.1880777612,76.2678431196
1455883200000,279.100005708,65.4365351786,8323.39228767,18551.5862927,10024.5369438,3108.37591052,84.4235615247,75.5386055424
1455969600000,287.647503186,67.2510709552,9167.54522868,20048.6649375,10887.8569594,3311.97889001,88.5757750188,79.2378135172
1456056000000,291.46230749,68.3198809379,9197.76670748,20373.5051455,11059.9784311,3386.92165233,94.1106520498,84.2513703604
1456142400000,294.765938831,69.1413869041,9381.13287254,20645.6826907,11257.011537,3475.31925398,92.0973394183,82.458824025
1456228800000,295.124591297,69.2776625401,9340.17703727,20702.0664237,11317.8464156,3517.38582484,89.113470306,79.7817181129
1456315200000,292.902184389,68.7018526465,9359.42478284,20731.6681764,11381.2939095,3503.79023072,87.3857046143,78.2195422982
1456401600000,305.496894513,71.5633698605,9647.31852926,21646.1656286,11862.8919832,3706.50741515,91.6801746912,82.0784932597
1456488000000,301.238790862,70.515053263,9365.36981882,21252.3068044,11620.0244131,3623.60275298,91.0038053467,81.4627530034
1456574400000,305.984682886,71.2259677195,9661.34417407,21935.9940848,12053.6759708,3719.39765002,91.9540796639,82.3060783523
1456660800000,309.44563309,72.2570135547,9770.30869692,23174.0316872,12724.2918081,3980.16672501,93.2488239966,83.508781948
1456747200000,312.335411869,72.8415906254,10090.9318687,23205.6080759,12742.8768759,3970.15072699,96.4137612887,86.3308594634
1456833600000,313.70974512,72.9806735924,9593.69294821,22933.9524806,12534.8482396,3947.77313072,96.3865421358,86.3190863623
1456920000000,325.900661381,75.4970509246,10447.8665753,24751.926225,13675.6160835,4304.7850242,100.850902028,90.3715066861
1457006400000,337.883295154,78.3674984772,11086.655395,26296.2745945,14552.5699806,4599.25114625,102.848754457,92.1478223527
1457092800000,336.178269248,78.2132499529,11409.918246,26522.7053591,14741.612376,4585.82723913,100.630289884,90.1457876551
1457179200000,342.21450541,79.9676015584,11994.632103,27751.4859073,15498.3823187,4822.82612621,100.899911446,90.3956251136
1457265600000,351.513879386,82.0824007755,12819.4838584,31254.0243516,17588.1539192,5309.93079065,103.894641199,93.0785177167
1457352000000,343.745663067,80.2316419685,12811.7161505,29924.7866106,16796.5098549,4977.0124414,100.356218785,89.8284782407
1457438400000,347.459176407,81.1610042435,13462.0669896,31182.3536452,17524.3257259,5100.81827282,100.316788297,89.73562555
1457524800000,358.192693018,83.5953008893,13939.4024014,33016.3667122,18536.7768433,5484.36569406,104.072659776,93.1066031634
1457611200000,372.440960571,87.1065964061,14973.7469841,34953.3954783,19671.7265541,5801.40444519,108.012636972,96.6211036416
1457697600000,384.210011125,89.9119214241,15595.9394812,37283.1382261,20925.4501937,6078.01792183,112.002539847,100.195913025
1457784000000,393.507714714,91.959356573,15667.6324418,37812.9356665,21140.5478869,6260.13444829,115.258025981,103.100167326
1457870400000,402.595720796,93.321869081,15967.2694059,38757.61826,21729.2014821,6458.90158806,118.312620107,105.880307613
1457956800000,393.314197172,91.107700118,15313.3921025,36755.9691282,20485.6424651,6138.92230335,114.910395742,102.802202493
1458043200000,390.821786011,90.4679447065,15204.6224163,36390.5803389,20260.9304177,6079.52044314,114.611930647,102.5359965
1458129600000,392.411418259,90.7505439862,15824.63614,38203.4859149,21289.2900173,6315.71477787,116.134679428,103.822920286
1458216000000,377.329699559,87.2716119704,16615.0907089,42027.289905,23432.8427646,6614.5880143,113.527424051,101.458765744
1458302400000,356.587797216,82.4057814823,16392.3650384,39856.4122712,22094.256482,6113.87818224,105.338853936,93.9891658954
1458388800000,367.14430872,84.8562057359,17294.4367985,41799.2528138,23365.9647398,6486.65583069,109.036942565,97.3538137425
1458475200000,365.455320223,84.5042117267,18022.1698365,42739.0359617,23986.4667332,6584.71477407,109.40100525,97.6482290377
1458561600000,372.770968337,86.2610783463,18358.5257717,44077.8850323,24739.1152776,6790.77450631,111.494128724,99.4969714393
1458648000000,385.449389562,89.0585271373,19474.1808636,47241.9916518,26209.0344603,7180.3788215,116.533753395,103.847348652
1458734400000,387.671724133,89.5757400432,20272.9527434,48658.3245555,26873.8312993,7286.83006752,116.978547144,104.095387899
1458820800000,382.237368898,88.4597096536,20256.0037035,48385.3528047,26501.6685607,7120.00793628,114.237678476,101.500918516
1458907200000,388.038748448,89.9674004368,21425.8707288,51197.4885263,27821.9872338,7367.95545106,115.91216122,102.69975467
1458993600000,384.613251664,89.0830270467,21298.259412,51042.3733061,27598.5630159,7300.66140755,115.194426551,101.978478843
1459080000000,388.949931494,90.3029472797,22769.6457762,55193.8115291,30149.8256577,7766.9809574,118.274342449,104.672423453
1459166400000,387.734241109,89.8882542987,21729.3647843,53923.0662543,29308.8026694,7685.90875668,120.829325667,106.980215551
1459252800000,386.75482889,89.7344093362,22635.1731838,54936.3577286,29890.4594886,7816.99435934,119.497629454,105.765725871
1459339200000,386.06275764,89.5007432388,22598.3851446,54689.9484034,29719.1793755,7798.47447871,118.727526027,105.075134078
1459425600000,383.811975438,88.826032922,21851.9022257,53420.2276527,28789.0128795,7641.89080966,118.743497659,105.056690754
1459512000000,385.932091373,89.2351226499,22687.6115241,54821.9253805,29432.1627502,7742.26378078,119.185064531,105.327331559
1459598400000,386.670247104,89.3794998202,23647.6489012,56650.5214336,30495.9806166,7926.66250868,121.01702122,106.883253801
1459684800000,396.503790091,92.0437658417,23028.6566646,57238.6193488,30088.160996,7878.33023142,121.581197315,107.015936262
1459771200000,395.377130364,91.8018804524,24191.6980514,58033.0394702,30747.9391269,7939.93431181,120.980104968,106.428772945
1459857600000,392.106244289,90.9138043693,23865.0108606,57220.1850098,30371.4217521,7843.62969506,121.18436941,106.65357436
1459944000000,388.1521104,89.82825143,22985.3214833,56177.6286532,29674.9629152,7731.93330176,121.230935176,106.715915279
1460030400000,382.404134887,88.3621645023,23145.9565547,55648.3576998,29426.3886857,7627.77473116,120.090203617,105.699130521
1460116800000,374.111566171,86.108928198,21392.9451682,53382.5289194,27943.0355036,7302.38381313,118.727027716,104.487413284
1460203200000,379.079672059,84.4510370031,21370.6109734,52691.6356568,27561.8437153,7198.97142083,116.218215138,102.252494173
1460289600000,357.569298141,79.1719851477,18006.097778,46185.4038609,23764.2623197,6371.03966261,110.380259429,97.1289737166
1460376000000,355.748979295,79.2435118632,18085.1176103,46257.2453004,23848.4571147,6385.46928642,110.303231867,97.0756436174
1460462400000,354.358743367,78.6970033696,18499.7636264,46308.7187398,23982.0267441,6380.73784149,111.056602779,97.7776423424
1460548800000,350.678422373,77.7597562052,18957.386097,46694.1627974,24290.2847511,6391.6203196,109.964462116,96.8157053523
1460635200000,356.616271614,78.9566192934,19024.401193,47490.7801253,24596.7745822,6526.66548907,112.337870071,98.8908490894
1460721600000,367.676829735,81.2572635122,19303.9383902,48562.5602589,24903.8116652,6602.34082209,114.225596795,100.421610041
1460808000000,365.332126442,81.0874945172,18928.1084832,48630.8940987,25129.9475277,6640.31500384,115.154989043,101.310259775
1460894400000,378.488669761,83.98100574,19666.2340528,50348.9332005,25970.3156615,6913.55412641,118.909974747,104.622289334
1460980800000,378.892598775,84.153595463,19454.5543007,49487.0131242,25537.1370286,6760.60157821,116.469130091,102.453451349
1461067200000,385.435507316,85.722030691,20615.1328982,50970.7488589,26490.4083878,6956.5508777,118.105838068,103.871498957
1461153600000,387.567327664,85.9873066481,20430.2499209,51061.5877439,26427.3001186,6948.25061643,120.295666039,105.789223327
1461240000000,393.069815389,87.2177543334,21121.6793259,51815.3766628,27008.4690143,7055.74484704,122.717947813,107.980724721
1461326400000,385.308452269,85.4127579542,20628.6211845,50823.4285776,26487.9085399,6912.22332883,123.150310655,108.396679773
1461412800000,382.793785239,84.9316305275,21155.4499257,50547.3022934,26396.4184083,6851.14243523,122.287903448,107.63256635
1461499200000,389.58180458,86.470811387,21694.095376,51621.0146723,27137.8889362,7058.80800284,125.446581509,110.501194942
1461585600000,390.672384848,86.7192561979,23108.4392551,52827.8461538,28195.0114125,7222.4842706,126.877396135,111.848502924
1461672000000,383.900726036,85.2712721011,21862.6368144,51287.6162849,27292.4671743,7138.17089802,128.096762922,113.022838977
1461758400000,391.480518832,87.1098161182,22033.1688124,52559.8404715,27940.5276197,7403.11685999,130.557239418,115.21947082
1461844800000,370.945609413,82.4989838342,21142.7786788,49677.3765997,26335.3710095,6887.65190493,120.315417785,106.096487183
1461931200000,376.071342925,83.5246565859,21967.8412701,50554.8442585,26969.9803861,7037.58970894,122.615884876,108.184409463
1462017600000,384.859747412,85.3551242248,22025.971739,51380.1586559,27226.4643978,7187.29167608,126.064671125,111.216256353
1462104000000,386.70325903,85.7758982918,22277.2914152,51735.3495448,27494.9116267,7263.79646277,127.500584004,112.502309211
1462190400000,392.840950129,87.4931165226,23053.3870126,53174.0405601,28427.117731,7541.05051027,129.644123094,114.446473128
1462276800000,393.835805078,87.6205579002,22923.6726291,53212.586417,28257.1951749,7530.69629701,130.807509601,115.446827364
1462363200000,391.755329437,87.1453642401,22465.8300962,52898.5822266,27941.265439,7485.44511017,130.299393483,114.978905511
