timestamp,bitcoin,"market_cap-weighted (max_weight=0.1, min_volume=1000000)","market_cap-weighted (max_weight=0.1, min_volume=100000000)","volume-weighted (max_weight=0.1, min_volume=10000000)","volume-weighted (max_weight=0.1, min_volume=100000000)"
1400500800000,310.133919838,23.2539242645,100,22.0831138446,100
1400587200000,319.051897572,24.0509227166,100,23.3352075935,100
1400673600000,343.991124041,26.1259435273,100,26.8477199733,100
1400760000000,355.128444714,26.9519550821,100,28.5586545737,100
1400846400000,374.426994738,29.4602627499,100,31.5811485399,100
1400932800000,362.791950151,27.9161994464,100,29.5872845095,100
1401019200000,395.337912626,30.8743020608,100,34.6710512832,100
1401105600000,405.574342217,31.7340074276,100,36.4436654497,100
1401192000000,393.776694918,30.2793003242,100,34.2920163551,100
1401278400000,400.981510929,30.6612528772,100,35.535536385,100
1401364800000,394.46215107,29.8676129894,100,34.3705304996,100
1401451200000,413.241095218,31.3156417375,100,37.5675393614,100
1401537600000,432.057659372,32.9044335407,100,40.9131437638,100
1401624000000,450.30448099,34.4279839696,100,44.2978822783,100
1401710400000,437.530213493,33.5678347803,100,41.7482542687,100
1401796800000,459.767726014,35.4875613785,100,45.8876484266,100
1401883200000,445.050458021,33.748232829,100,42.9018534993,100
1401969600000,455.720930246,34.9146510765,100,44.9347975154,100
1402056000000,459.85879188,35.2136077447,100,45.7471145037,100
1402142400000,458.160075964,34.8532960763,100,45.4085095231,100
1402228800000,459.313794612,35.0510975023,100,45.6369135071,100
1402315200000,454.226616387,34.6294457484,100,44.6203607212,100
1402401600000,458.534763945,35.022594624,100,45.4627825402,100
1402488000000,448.735110358,33.892358999,100,43.4984856549,100
1402574400000,444.501177952,33.3920653898,100,42.6737496708,100
1402660800000,428.386073983,31.3687368117,100,39.5220479682,100
1402747200000,406.929882386,29.2760134848,100,35.4604509206,100
1402833600000,395.788122605,28.0273933781,100,33.4915542542,100
1402920000000,422.524093081,30.0162841043,100,37.8700689876,100
1403006400000,420.234074233,29.576684316,100,37.4584520442,100
1403092800000,428.178767445,30.0873068977,100,38.8615642747,100
1403179200000,424.146110827,29.759835028,100,38.1260864409,100
1403265600000,414.624027779,29.4054114466,100,36.3947164658,100
1403352000000,417.834966736,29.5447440971,100,36.9562422262,100
1403438400000,423.01253624,30.0580099813,100,37.8664949434,100
1403524800000,412.903707767,29.0521231295,100,36.0347106393,100
1403611200000,416.90444453,29.3924831701,100,36.7296496235,100
1403697600000,396.098459231,27.179228003,100,32.9689572917,100
1403784000000,402.126846339,27.4609059267,100,33.9649338136,100
1403870400000,409.557226475,27.9410509775,100,35.2086660883,100
1403956800000,421.764410735,28.8864637277,100,37.27684067,100
1404043200000,418.456429476,28.4495445472,100,36.6897963047,100
1404129600000,438.710852987,29.6352054676,100,40.1582862675,100
1404216000000,455.646761387,30.5875125417,100,43.2004624978,100
1404302400000,451.661770256,28.5076946595,100,42.4414943589,100
1404388800000,454.740178561,28.982531677,100,43.0180718971,100
1404475200000,442.044548003,27.7954584412,100,40.5819107025,100
1404561600000,442.145188687,26.7880954924,100,40.6003872403,100
1404648000000,443.001691433,26.2766494278,100,40.757533381,100
1404734400000,438.602892183,26.9323067035,100,39.9440816435,100
1404820800000,435.713023172,27.0739908464,100,39.4159723775,100
1404907200000,436.087492965,27.4888266583,100,39.4836947137,100
1404993600000,429.940924319,26.7565934142,100,38.3627462079,100
1405080000000,436.298262032,27.4404385007,100,39.4889446798,100
1405166400000,441.217558905,27.8277521676,100,40.3744438237,100
1405252800000,441.657278842,29.4726575411,100,40.4548785519,100
1405339200000,434.251841232,28.3737717422,100,39.0867310548,100
1405425600000,435.362598424,28.4433414718,100,39.2864328502,100
1405512000000,431.964559109,27.876055923,100,38.6707596282,100
1405598400000,427.976450323,27.5466954634,100,37.9533880866,100
1405684800000,434.128271559,28.594176008,100,39.0367201504,100
1405771200000,438.170428408,28.6641989945,100,39.7602964903,100
1405857600000,437.649729512,28.3906385605,100,39.6657421701,100
1405944000000,433.834068144,28.1918112282,100,38.9710556707,100
1406030400000,435.924202421,28.5261563613,100,39.3456650251,100
1406116800000,435.935977929,28.3492186354,100,39.347790665,100
1406203200000,425.843864569,27.335446026,100,37.5045332624,100
1406289600000,419.570676337,26.0044674212,100,36.3913406047,100
1406376000000,417.24195984,25.5956419616,100,35.9862543032,100
1406462400000,417.177810701,25.8267637144,100,35.9751879919,100
1406548800000,406.060243594,24.8066823313,100,34.031736124,100
1406635200000,408.928399873,25.1072489358,100,34.5108041033,100
1406721600000,402.670922223,24.2906460317,100,33.4464618413,100
1406808000000,399.342766301,23.8406469368,100,32.8912808981,100
1406894400000,412.630867854,25.3246505804,100,35.044561185,100
1406980800000,412.177395011,25.1951897203,100,34.9674923238,100
1407067200000,408.450964343,24.8591506192,100,34.3323457075,100
1407153600000,409.896091428,24.7712809398,100,34.5748572625,100
1407240000000,410.46620753,24.5619949369,100,34.6709693635,100
1407326400000,407.862200234,24.1833524888,100,34.22966115,100
1407412800000,409.782105503,23.922398671,100,34.5511595185,100
1407499200000,413.677953284,24.3241300361,100,35.2050203148,100
1407585600000,411.66765182,24.0229524068,100,34.8620229406,100
1407672000000,415.258837837,24.3149640048,100,35.4676235495,100
1407758400000,411.385507515,23.6343097285,100,34.8028693396,100
1407844800000,398.039457294,20.7234466653,100,32.50729922,100
1407931200000,384.774805605,19.1609005475,100,30.3037661542,100
1408017600000,359.641165483,17.9704992598,100,26.2096382026,100
1408104000000,354.772078362,17.4351554292,100,25.4950994452,100
1408190400000,348.791010748,17.0087608849,100,24.6281319224,100
1408276800000,347.008774372,16.6691316713,100,24.3757992858,100
1408363200000,321.253176692,13.3176181007,100,20.6160496145,100
1408449600000,332.741826372,14.3170032655,100,22.0648370752,100
1408536000000,335.805379828,15.6685287932,100,22.4692799053,100
1408622400000,361.649788627,18.2598855642,100,25.8012289027,100
1408708800000,354.646204334,16.8202228033,100,24.7921106504,100
1408795200000,353.716508085,16.3290180683,100,24.6619561682,100
1408881600000,350.430636515,16.9931361396,100,24.2016171072,100
1408968000000,350.896183936,16.6829127542,100,24.2658781721,100
1409054400000,356.622706293,17.4389742299,100,25.0515088049,100
1409140800000,360.974171439,17.7612063975,100,25.6591597411,100
1409227200000,355.489700181,16.756306196,100,24.8734694722,100
1409313600000,353.926344754,16.8007361388,100,24.6542123143,100
1409400000000,352.907697525,16.7746949579,100,24.5120914716,100
1409486400000,343.684814258,16.0245543355,100,23.2138554683,100
1409572800000,336.719924571,15.4841761909,100,22.263317761,100
1409659200000,333.864029352,14.9486293979,100,21.884053767,100
1409745600000,334.522164043,15.1699602001,100,21.9702474063,100
1409832000000,336.223141741,15.7190055524,100,22.193109829,100
1409918400000,341.407358449,15.8882879937,100,22.8722772251,100
1410004800000,339.466915441,15.6585963189,100,22.6115390989,100
1410091200000,340.704024031,16.0553192479,100,22.7760445694,100
1410177600000,328.371912414,15.1821130006,100,21.0966624741,100
1410264000000,329.34296061,15.3220300197,100,21.2212507525,100
1410350400000,337.056800763,15.9942293493,100,22.2038720408,100
1410436800000,333.93774363,15.9565029042,100,21.7910183454,100
1410523200000,332.516524575,15.8421791414,100,21.6051399803,100
1410609600000,334.793166161,16.124403133,100,21.8999797027,100
1410696000000,333.337363097,15.9732850688,100,21.7091061736,100
1410782400000,332.284808685,15.6664161546,100,21.5717908287,100
1410868800000,331.074148074,15.4424883836,100,21.4143126115,100
1410955200000,323.774853053,15.0828481317,100,20.4594918256,100
1411041600000,312.683952589,14.3702720831,100,19.0332429743,100
1411128000000,275.670554805,11.5510138832,100,14.2373821728,100
1411214400000,293.82914208,12.6028454948,100,16.0538425821,100
1411300800000,277.576707169,11.5628020655,100,14.2268789569,100
1411387200000,282.189011274,11.7553358266,100,14.6957906828,100
1411473600000,278.31076464,11.5402434577,100,14.2890478952,100
1411560000000,298.21829291,12.431117215,100,16.2634341478,100
1411646400000,287.573263358,12.1936105375,100,15.0811446754,100
1411732800000,280.398767135,11.7228567622,100,14.3190974963,100
1411819200000,283.707058582,11.9103906645,100,14.6550081623,100
