timestamp,"30 day balanced: market_cap-weighted (max_weight=0.2, min_volume=10000)","30 day balanced: market_cap-weighted (max_weight=0.2, min_volume=100000)","30 day balanced: market_cap-weighted (max_weight=0.2, min_volume=1000000)","30 day balanced: market_cap-weighted (max_weight=0.2, min_volume=10000000)","30 day balanced: market_cap-weighted (max_weight=1, min_volume=0)","30 day balanced: volume-weighted (max_weight=0.2, min_volume=10000)","30 day balanced: volume-weighted (max_weight=0.2, min_volume=100000)","30 day balanced: volume-weighted (max_weight=0.2, min_volume=1000000)","30 day balanced: volume-weighted (max_weight=0.2, min_volume=10000000)","30 day balanced: volume-weighted (max_weight=1, min_volume=0)",bitcoin
1443009600000,1143.89650623,115.368988114,7.96332533765,4.24468417981,16.0015535548,55.2359927558,18.6816882271,8.12390354092,4.24468417981,8.72673846971,160.876866165
1443096000000,1129.67093689,114.032883442,7.83385746368,4.27527175249,16.13966923,54.0447078857,18.4890057953,8.05373817246,4.27527175249,8.83521208615,162.036159208
1443182400000,1152.91091424,116.44606334,8.02014418622,4.37332765138,16.8094887083,55.3563872878,18.8248109317,8.16052704842,4.37332765138,9.18849093072,165.752554835
1443268800000,1136.17484845,114.002621119,7.96315995414,4.31647513439,16.3924483187,55.1282840559,18.5146678961,8.09097264193,4.31647513439,8.98897510635,163.597799762
1443355200000,1126.57965788,113.024615372,7.93475718905,4.30278728118,16.2775559431,55.1171441256,18.3663565117,8.00755124589,4.30278728118,8.94240556191,163.079019369
1443441600000,1154.15136564,116.229841386,8.12024882239,4.37817819098,16.8186415098,55.4665548074,18.8216971836,8.17900156056,4.37817819098,9.22292478717,165.936394097
1443528000000,1135.98018805,114.115869614,8.12501215896,4.35823939985,16.6078226338,55.1486783396,18.5154012123,8.07892666979,4.35823939985,9.15848588224,165.180698244
1443614400000,1104.18094749,111.047960229,7.69192328059,4.35979472352,16.5011515183,53.8711527705,17.9771155564,7.68682989731,4.35979472352,9.15476233821,165.239646234
1443700800000,1099.9142739,110.566937304,7.95314714128,4.35640397594,16.4679952965,53.7678816139,18.0279101921,7.81910662243,4.35640397594,9.13944874819,165.111134236
1443787200000,1101.2709947,111.244717667,7.81469108274,4.3768062082,16.6198872061,52.8379507208,18.1112099438,7.84197018542,4.3768062082,9.19645382796,165.884394872
1443873600000,1117.04300965,112.481028566,7.89516311783,4.39120148148,16.7915573028,53.5754900155,18.312659831,7.94208448559,4.39120148148,9.26053218136,166.429987042
1443960000000,1092.24199063,110.130415032,7.68714520379,4.40011031062,16.7501472898,52.59647169,18.0276544601,7.79119740401,4.40011031062,9.27535746239,166.767638667
1444046400000,1076.43341862,109.570385253,7.4139028197,4.38668210586,16.5910068169,51.0135667187,17.8314671396,7.58992723382,4.38668210586,9.20312063949,166.258699154
1444132800000,1093.40199373,110.935201396,7.56478172494,4.44081447785,16.9780704503,52.162865377,18.0802013332,7.76740331789,4.44081447785,9.40601108174,168.310358593
1444219200000,1125.89310418,114.612859833,7.79307425548,4.51375275742,17.5461350158,53.1717505491,18.5709859654,7.90292684489,4.51375275742,9.67661615494,171.074776709
1444305600000,1105.24742834,112.291701269,7.7111884737,4.48499094781,17.2908216809,52.7564204717,18.2896359294,7.83230688299,4.48499094781,9.58969068506,169.984681522
1444392000000,1093.65133827,111.028209819,7.46006157775,4.49130802744,17.2672224428,52.2257137995,18.0279380436,7.65860374908,4.49130802744,9.61018594022,170.224103804
1444478400000,1104.7404944,111.918121299,7.51247719775,4.49011762221,17.3014702087,53.4926183781,18.1542121523,7.71479012388,4.49011762221,9.63453223966,170.17898651
1444564800000,1108.61495858,112.26689937,7.48787450532,4.50754402943,17.4310384823,53.7646689065,18.2189809042,7.73158442538,4.50754402943,9.70810984027,170.839461039
1444651200000,1127.82358476,113.776790701,7.6262287228,4.55040194998,17.7662932035,55.1352420348,18.4988065183,7.86276340682,4.55040194998,9.84474074272,172.463809908
1444737600000,1134.48818726,115.188997499,7.76987286165,4.60747729628,18.1801623203,54.5267021196,18.6946994158,7.95444535393,4.60747729628,10.0300517922,174.627010386
1444824000000,1128.47991336,114.735349856,7.79789210082,4.60904899392,18.1883136286,54.2507733839,18.6406730416,7.96124128535,4.60904899392,10.0284576599,174.686578962
1444910400000,1130.63087559,115.336254385,7.79949264283,4.69920469486,18.8067564951,53.0201921943,18.7941740048,7.99526113572,4.69920469486,10.3157445542,178.103550878
1444996800000,1137.16152054,115.587184029,7.70643125534,4.69920469486,18.8375940133,54.443986622,18.8347889638,7.90079966863,4.69920469486,10.4378062655,181.224354765
1445083200000,1123.12586542,115.950609454,7.84104154633,4.69920469486,18.7138172508,53.0965576685,19.0136365095,8.04369522156,4.69920469486,10.3548337665,188.546965027
1445169600000,1103.40324777,114.08887998,8.03947017321,4.69920469486,18.158938759,52.0283714765,18.6784824879,8.23424386895,4.69920469486,10.1651280194,186.725071493
1445256000000,1093.25546374,112.482662044,7.94285040912,4.69920469486,18.0215840644,50.9928897168,18.5421475879,8.13679588585,4.69920469486,10.0273714455,183.982195914
1445342400000,1084.33518058,111.731268327,7.75337775732,4.69920469486,17.9257444644,48.7675274353,18.4440671291,7.94652301031,4.69920469486,9.87638465435,185.573149362
1445428800000,1066.62391707,109.874285258,7.61437400449,4.69920469486,17.4430792386,47.1844993305,18.1286729328,7.80479994212,4.69920469486,9.5077468148,185.285645564
1445515200000,1093.16089067,112.379205716,7.904681927,4.69920469486,17.800234423,50.6676616373,18.3730856939,8.10180126372,4.69920469486,9.70532717805,192.070969482
1445601600000,1086.57742475,112.523529405,7.95683046466,4.69920469486,17.8194173301,48.7970943389,18.4657877526,8.15575024073,4.69920469486,9.18708325865,193.928866666
1445688000000,1052.10953713,107.621531566,7.85060306244,4.69920469486,17.4648846137,47.5720609595,17.9752323415,8.04727402231,4.69920469486,9.3736124587,194.487736833
1445774400000,1075.30162543,112.040014707,7.840615122,4.69920469486,17.6689325815,48.0065977132,18.3799005317,8.03625071968,4.69920469486,9.44639808996,200.695119725
1445860800000,1042.27304585,106.787290623,7.71241159355,4.69920469486,17.347758167,48.548630832,17.967990578,7.90846429745,4.69920469486,9.40257535054,198.363449364
1445947200000,1058.58580088,109.023855607,7.84076895605,4.69920469486,17.4728720328,48.5055389998,18.1809687371,8.04094416083,4.69920469486,9.4280143257,202.165188512
1446033600000,1099.87453339,113.033265175,7.93497784354,4.69920469486,17.8505114531,50.5337060813,18.4782981165,8.13726240619,4.69920469486,9.64000741889,210.52262057
1446120000000,1106.81230189,112.934708097,8.27638117569,4.69920469486,17.9497631909,51.6683914316,18.5839782372,8.47857599356,4.69920469486,10.3145325191,216.264650202
1446206400000,1224.67072813,126.520306231,8.97820185086,4.69920469486,19.9056113961,56.4195622829,20.4776550492,9.191226984,4.69920469486,11.2884111037,225.324373994
1446292800000,1219.69013328,124.95718289,9.08991659819,4.69920469486,19.8726045264,56.2926199415,20.2590285744,9.29619992934,4.69920469486,11.1137510408,226.987051512
1446379200000,1205.16176037,124.647592562,8.97967553446,4.69920469486,19.7181932002,56.1040208763,20.1587626739,9.18594454132,4.69920469486,11.1020484416,224.070762773
1446465600000,1252.59079237,129.020925199,8.9321412543,4.69920469486,20.504826011,61.2150205319,20.7226047787,9.13944813446,4.69920469486,11.4836406756,233.686749077
1446552000000,1304.62981,135.569676231,9.40982533402,4.69920469486,21.5949185683,60.7033543759,21.6270298378,9.6217159032,4.69920469486,11.0237194996,262.660026163
1446638400000,1456.94844074,146.301784162,10.7031092615,4.69920469486,24.4614815426,69.1366209744,23.6430714345,10.9331260832,4.69920469486,12.5738887515,329.677987461
1446724800000,1205.56862326,123.252970451,8.95676807374,4.69920469486,19.5849414808,56.9710047326,20.2287028097,9.17183916388,4.69920469486,11.2867182064,271.434846939
1446811200000,1172.68845879,122.37063345,8.77834818414,4.69920469486,18.9564156192,54.4471358872,19.9815618191,8.98627532156,4.69920469486,11.0755400998,260.295045094
1446897600000,1211.3732024,126.423747085,9.05522041127,4.69920469486,19.4738218532,56.9048469961,20.4955181116,9.26382749335,4.69920469486,11.3051711564,270.063827677
1446984000000,1202.27621706,126.475644902,8.98060105416,4.69920469486,19.3556474357,56.2114891068,20.4621307115,9.18812187895,4.69920469486,11.1115773587,269.251160673
1447070400000,1175.93769568,124.750554191,9.0549650988,4.69920469486,19.0887112411,55.7835869459,20.2384986694,9.26323998431,4.69920469486,10.8811278947,268.878170879
1447156800000,1153.20440991,121.62431447,8.85435242338,4.69920469486,18.5303202086,53.3561393388,19.8470978174,9.0640995772,4.69920469486,9.93928969902,262.713956492
1447243200000,1081.17110445,113.926057115,8.21554521567,4.69920469486,17.2589430853,50.0636939301,18.6888779761,8.41602204912,4.69920469486,9.39510787564,223.590517616
1447329600000,1141.0456551,120.437857594,8.3599733441,4.69920469486,18.2418194963,52.9674110834,19.5005217969,8.56543939792,4.69920469486,8.63112050572,235.114137652
1447416000000,1131.05773514,120.268828882,8.37434736374,4.69920469486,18.0126680854,51.8675258095,19.4139971727,8.58102610698,4.69920469486,8.01468540449,229.460769462
1447502400000,1126.56497394,119.058863041,8.3747361941,4.69920469486,17.9328538388,51.8572837809,19.365001731,8.58227679854,4.69920469486,7.91851918528,232.255285016
1447588800000,1124.52217071,118.610780384,8.25185613684,4.71885864007,18.0619410735,50.7909257606,19.2359942682,8.44592198249,4.71885864007,7.97508600135,233.226669099
1447675200000,1077.8619724,113.536656298,7.91529778978,4.51357479127,16.5682666121,48.613679569,18.3970225834,8.10488848204,4.51357479127,7.30290114324,223.080641865
1447761600000,1128.32820261,118.495943648,8.19608746751,4.72641696784,18.055044701,50.7094748039,19.2834855555,8.37747470644,4.72641696784,7.99512868,233.600234774
1447848000000,1120.90436268,117.817110757,8.12301866744,4.7067892892,17.9108380769,50.869184073,19.1895629424,8.33948728569,4.7067892892,7.93430835173,232.630148899
1447934400000,1124.21528082,117.862624791,8.11511055493,4.72555420953,18.0456324283,50.8934250173,19.1454773647,8.32037061392,4.72555420953,7.99494004356,233.557593478
1448020800000,1086.51073753,113.863840801,7.87643021875,4.56736284515,16.9117693868,49.4093238188,18.5717717902,8.07719332042,4.56736284515,7.4843408927,225.739083154
1448107200000,1094.54488237,114.288515415,7.89577061007,4.63438821874,17.3738867522,49.4541932752,18.7128646597,8.11922914629,4.63438821874,7.68677038163,229.05177078
1448193600000,1080.6852736,113.334418955,7.84332456195,4.57479406255,16.9540912081,48.7996870579,18.5059695313,8.04937800598,4.57479406255,7.49173200487,226.106366477
1448280000000,1082.80502124,112.651324476,7.75708746949,4.58376542034,17.0167198251,48.9083592706,18.4029580511,7.9829264073,4.58376542034,7.50826337189,226.549770286
1448366400000,1076.93786303,112.42349651,7.77793477431,4.55507522558,16.8150653914,48.8994205995,18.4447090594,7.99513499125,4.55507522558,7.39852641965,225.131775158
1448452800000,1096.62733827,114.302719855,7.88498903826,4.61985579733,17.2783151405,49.3378358985,18.7146588676,8.09497537148,4.61985579733,7.61004581685,228.333514842
1448539200000,1196.21489774,124.056573261,8.56524780148,5.0299479595,20.2077578964,53.469457088,20.2768926246,8.78720055486,5.0299479595,8.92889385331,248.602066266
1448625600000,1184.14959628,122.878640456,8.44214650193,5.07917716619,20.5478634064,52.3330081874,19.9623054466,8.66575190251,5.07917716619,9.063935481,251.035189352
1448712000000,1161.71491264,120.339709489,8.28922576071,5.02969746627,20.1492678812,51.714425448,19.5606225804,8.50570975162,5.02969746627,8.89063410622,248.589685793
1448798400000,1195.215807,123.146484699,8.49409703548,5.14453888239,21.032009557,52.7094161588,20.0560407863,8.73409864579,5.14453888239,9.28920836949,254.265651741
1448884800000,1214.56266118,125.443971271,8.61511321894,5.35550563571,22.6246801324,56.5146545067,20.4414296553,8.8563364808,5.35550563571,10.0188084096,264.692553016
1448971200000,1149.97217204,119.300774898,8.19982450767,5.09997342928,20.5555059039,54.0972050994,19.5113005384,8.41483027769,5.09997342928,9.10422420662,252.06303179
1449057600000,1131.86153644,117.672021588,8.10923339873,4.98422943336,19.6721432623,52.9769578309,19.2604520072,8.30046282586,4.98422943336,8.71094529172,246.342456394
1449144000000,1161.05344336,121.384393074,8.35397458675,5.09104609717,20.4937501028,54.2024586168,19.8827824166,8.5860503329,5.09104609717,9.06792146586,251.621803924
1449230400000,1185.181114,123.012457033,8.51973857281,5.0895425236,20.5261257248,55.6602888228,20.0975884557,8.72030175382,5.0895425236,9.07045765892,251.54749073
1449316800000,1279.19626513,132.607682774,9.28346993634,5.39609596132,22.9284871549,60.7071654822,21.6274372894,9.48795386591,5.39609596132,10.1217975004,266.698704749
1449403200000,1296.04459841,135.374128018,9.40773436258,5.56618055119,24.2773350606,61.6466489771,21.970865502,9.64424858925,5.56618055119,10.7201207592,275.105030385
1449489600000,1333.5133614,139.342477031,9.62436445881,5.6078894452,24.6856388831,63.1023501368,22.5433627918,9.87708081667,5.6078894452,10.8765621364,277.16646667
1449576000000,1369.64647323,141.823349238,9.79393139835,5.59804338857,24.6799791512,65.4185253981,22.9402172619,9.98021441392,5.59804338857,10.8749631096,276.679831412
1449662400000,1545.0445251,161.207715254,11.1504908516,5.98478755012,28.1113428651,73.8058661647,26.1078867775,11.341978475,5.98478755012,12.3277511589,295.776438159
1449748800000,1521.33628153,158.254178357,11.0629845742,5.86698152615,27.1011836635,74.2526237204,25.6430292653,11.2462349236,5.86698152615,11.8784592029,289.967610517
1449835200000,1561.68744041,161.510250775,11.2732097929,6.13834795528,29.4118386841,75.8193428154,26.1524717769,11.4480161855,6.13834795528,12.9089702378,303.385327619
1449921600000,1533.81854905,159.749287502,11.222534717,6.10138527455,29.0508983333,75.1550656773,25.9376826012,11.3968559778,6.10138527455,12.7388988393,301.558462298
1450008000000,1559.74067246,162.981730593,11.5498651404,6.15419710007,29.5581656512,77.0914507068,26.4374207587,11.6451103546,6.15419710007,12.9635408642,304.168665093
1450094400000,1578.17126691,165.928321555,11.9266186684,6.27116860569,30.6042357991,78.3165458093,27.0211428273,12.0712927092,6.27116860569,13.4449298267,309.949933736
1450180800000,1536.61836888,161.079101672,12.1831413718,6.42874911666,31.8475573319,76.0182578631,26.0243694299,12.186150928,6.42874911666,13.9656495842,317.738285797
1450267200000,1539.9810993,161.82239166,12.6568075557,6.51170349948,32.5811145843,76.531239965,26.3990011248,12.3824672782,6.51170349948,14.2858335043,321.838272111
1450353600000,1536.82369473,161.501809099,13.1766905584,6.46217978711,32.1314023371,76.3171315686,26.2920321675,12.1941903099,6.46217978711,14.0955687806,319.390582959
1450440000000,1526.71219053,160.19888121,12.893364954,6.49446142323,32.3967558865,75.9646830494,26.1244579522,12.2478776031,6.49446142323,14.2029572825,320.986089571
1450526400000,1536.49532339,161.312542511,12.9047199738,6.57638846864,33.1417746071,76.3685465604,26.2288774888,12.1752801647,6.57638846864,14.5228978646,325.035300156
1450612800000,1512.85460459,158.514426848,12.5177573366,6.50172245706,32.4316254483,75.0258648663,25.6822572025,12.1087611049,6.50172245706,14.2104261735,321.344963187
1450699200000,1453.33678114,152.867876105,12.7111359934,6.29139415506,30.4236318834,71.8159287993,24.6125200644,11.4499180333,6.29139415506,13.3394513639,310.94957321
1450785600000,1438.98701381,151.081584077,12.4059888333,6.24572739259,29.9843638164,71.0788392883,24.3786191057,11.4071090519,6.24572739259,13.142571533,308.713345845
1450872000000,1448.62809083,152.572204169,12.7677799227,6.25335993574,30.0876942967,71.5653941618,24.6119965175,11.5508374917,6.25335993574,13.1819469109,309.06992005
1450958400000,1601.74574861,155.689888921,12.8109592114,6.46517654963,32.0658895022,78.2729282242,25.0335174505,11.8288316779,6.46517654963,14.0119925289,319.538875075
1451044800000,1573.21641854,156.382272293,12.7218602616,6.40943377002,31.5609105391,76.9276097292,25.1263351619,11.6662108214,6.40943377002,13.8001955125,316.783809539
1451131200000,1493.58782911,148.79232291,11.8777245536,5.98052273557,27.6038548341,72.842790262,23.8405840883,11.0648257704,5.98052273557,12.09157881,295.585045917
1451217600000,1495.77975062,148.916554471,11.7369589709,5.99209458033,27.6972785344,72.9697007641,23.8474989319,11.0194191569,5.99209458033,12.1299183461,296.156979912
1451304000000,1515.96948321,150.730102061,11.9409467269,6.02274489559,28.0168943766,73.9742022364,24.172480047,11.1917786365,6.02274489559,12.2620352103,297.671860007
1451390400000,1516.00265488,150.711291203,11.7215191381,5.98652545237,27.6934902675,73.7533153654,24.0460326225,11.0153621057,5.98652545237,12.1198872667,295.881727896
1451476800000,1548.7089533,155.572210323,11.8409806821,6.1121487038,28.7833693331,74.9406162103,24.6836590688,11.1310015642,6.1121487038,12.582801641,302.090608989
1451563200000,1524.63911497,153.182466189,11.8108210315,6.01651535053,27.9186651249,73.7929761652,24.2844527517,11.0730648729,6.01651535053,12.2078122727,297.363967127
1451649600000,1556.70169727,155.887920472,12.2415630734,6.12614966998,28.8705053029,74.8544071323,24.5905492375,11.2554338796,6.12614966998,12.6111518624,302.782601381
1451736000000,1558.63123192,156.28284093,12.6462263236,6.12587950613,28.874958034,75.2013194242,24.7580573963,11.6081705869,6.12587950613,12.6170684114,302.769248636
1451822400000,1539.97794511,154.222613213,12.4583404302,6.08832825641,28.5336522825,74.2110479494,24.3496309185,11.4893906957,6.08832825641,12.4804113351,300.913292499
1451908800000,1543.25187985,154.364768072,12.2968937631,6.10529092368,28.685745463,74.3619821427,24.3531400147,11.3538980045,6.10529092368,12.5392071319,301.751665833
1451995200000,1548.91644298,155.218454342,12.6311347648,6.09676917105,28.600503055,74.5623708624,24.439586013,11.4246632548,6.09676917105,12.4975980331,301.328972715
1452081600000,1529.18153743,153.760686558,12.5845294429,6.09267619586,28.5532536217,73.3001592928,24.070153709,11.3640266456,6.09267619586,12.4809310316,301.128186626
1452168000000,1574.25937217,158.805146816,13.1094611084,6.35851375614,30.8978004086,75.1964404428,24.7062130182,11.5261264591,6.35851375614,13.4943385473,314.267106189
1452254400000,1583.51888097,159.894364499,13.7343680801,6.44283939179,31.6481932651,76.284688489,25.2445311941,12.3606959924,6.44283939179,13.8199847023,318.434868423
1452340800000,1597.95445142,162.244660347,14.4380168618,6.35639578543,30.8854770125,78.9237952124,26.7382033433,13.5728202844,6.35639578543,13.4867860387,314.162426299
1452427200000,1560.81553278,157.342115031,14.1297248848,6.24258511914,29.8310001905,76.9767156351,25.8581488666,13.2721261656,6.24258511914,13.0346899328,308.537377723
1452513600000,1579.69778985,159.707589956,14.1202545665,6.30389396783,30.3902029674,77.8842945928,26.209954887,13.188250653,6.30389396783,13.2727360495,311.567544079
1452600000000,1589.99737003,160.755394988,14.720206348,6.31154470079,30.4592161876,79.9475056178,27.252570021,14.2433793197,6.31154470079,13.305867046,311.945678624
1452686400000,1556.99042688,157.873555163,14.181353543,6.04300531212,28.033497243,78.1253604338,26.5906359713,13.8066944682,6.04300531212,12.2503779249,298.673222228
1452772800000,1595.17886331,160.102865458,14.3405790969,6.08496679779,28.3605757666,89.8832659484,26.8277781053,13.9526895872,6.08496679779,12.6499456821,300.464709261
1452859200000,1527.64332715,154.828617236,13.6440227015,5.73178452226,25.2969662574,81.9180287672,25.2935639286,13.1193518055,5.73178452226,11.2710688056,283.3088052
1452945600000,1402.94647233,143.214297068,12.3439913026,5.23156910064,21.0854051329,74.2082801774,23.1088942147,11.7208258441,5.23156910064,9.46250118036,258.584616823
1453032000000,1423.79966992,144.639505019,12.9929094536,5.41447040931,22.4521714725,75.4789294955,23.4913506545,12.3971117917,5.41447040931,10.0394097436,267.62474163
1453118400000,1447.84785518,147.50545001,13.0674016561,5.42818970847,22.5981961281,75.5600160444,23.7933999585,12.479584568,5.42818970847,10.0820281194,268.302854837
1453204800000,1452.89817344,148.16338476,13.2530515022,5.46108110202,22.8535013717,75.7570778115,23.8437152555,12.628551208,5.46108110202,10.1879175455,269.9286003
1453291200000,1432.12965595,145.846313039,13.1893377362,5.40654079469,22.408377728,74.2859717021,23.5505873189,12.4577547555,5.40654079469,9.98101118181,267.232799131
1453377600000,1545.60172095,156.907354548,14.15826102,5.86627113707,26.0385163262,80.7980032399,25.6185216756,13.9622649143,5.86627113707,11.5442253539,289.956206001
1453464000000,1507.20975363,154.693098282,14.5752445686,5.56935312515,23.5541096441,83.2321677207,26.5764637826,16.8346711298,5.56935312515,10.6139390127,275.280235829
1453550400000,1490.79676772,152.63147476,14.561020938,5.51837506311,23.1422932589,81.7089499647,26.2536188621,16.8787685511,5.51837506311,10.4177417347,272.720409506
1453636800000,1530.2326125,156.12374298,15.2331540817,5.66470925035,24.3139793318,88.8153655863,27.0278422705,17.3540035635,5.66470925035,11.0216596048,279.989294236
1453723200000,1526.07955444,156.375860169,15.207784535,5.62889903356,24.0262147108,87.8083724435,27.1190599098,17.7471156099,5.62889903356,10.8889318272,278.220704402
1453809600000,1608.68233275,168.253121207,16.2629255845,5.59111465974,23.7955842254,95.1987856824,30.6945578992,22.1124858593,5.59111465974,10.9236536918,276.353128694
1453896000000,1752.30476002,184.577171591,16.4684798648,5.58889218803,23.9501083909,108.32147097,33.8736987273,22.6119593632,5.58889218803,11.1655386559,276.244659897
1453982400000,1733.72417917,178.979368716,16.0636013909,5.4224497996,22.647534851,114.922074672,32.4019734501,21.1877825113,5.4224497996,10.7090924238,268.023639075
1454068800000,1740.46173829,179.46515053,15.8122380522,5.42805713737,22.7192371697,110.349388916,32.1995288519,20.9341752076,5.42805713737,10.6441001926,268.297182981
1454155200000,1718.27406045,177.449820035,15.4053289561,5.35684979856,22.1625444682,108.239192012,31.7623759129,20.0579036348,5.35684979856,10.3751399529,264.776215958
1454241600000,1675.34944824,172.249754216,15.0809626428,5.36630340688,22.1846441785,102.396503142,30.3911672957,18.8948938932,5.36630340688,10.3200699094,265.242823161
1454328000000,1673.45477977,172.321113654,15.0278639625,5.33103527654,21.9213585196,104.284347953,30.7446125458,19.5557276888,5.33103527654,10.2454643531,263.499608559
1454414400000,1660.14794768,170.642879807,14.912686054,5.29178719405,21.6343946363,102.741750642,30.4154384693,19.0315100149,5.29178719405,10.0936612107,261.563232219
1454500800000,1666.99270503,171.302914468,15.0219473714,5.27029332645,21.4829191788,103.326203861,30.4552215855,19.1902605071,5.27029332645,10.0331244052,260.497298985
1454587200000,1696.67307346,174.917658455,15.1837055686,5.30529968473,21.7701765953,104.802518129,31.1611730581,19.6186325148,5.30529968473,10.1673078627,262.227574933
1454673600000,1757.23397788,181.067308995,15.5802836028,5.52170555711,23.4534304437,109.770690224,32.3711208465,20.3207822309,5.52170555711,10.9342990027,272.923971082
1454760000000,1744.74556255,180.296612106,15.2785810535,5.32403226441,21.9230780919,109.370324308,32.5424103815,20.3950932241,5.32403226441,10.2744843354,263.153479073
1454846400000,1813.22491345,186.961144671,15.49797765,5.36316125017,22.3168818446,112.949497188,33.7329081782,20.5154900112,5.36316125017,10.4536988598,265.087526093
1454932800000,1783.69410027,183.532218402,15.4017144581,5.35827749345,22.2432833245,111.236585614,33.0162253727,20.3254368704,5.35827749345,10.3892075574,264.846134323
1455019200000,1744.53913671,179.390411074,15.2092319079,5.30755312469,21.8099793709,109.154409903,32.4080225757,20.3625278651,5.30755312469,10.1944253811,262.338956783
1455105600000,1757.72090766,180.894893187,15.2659740993,5.36048858136,22.2260865107,110.261671575,32.7491219016,20.7625793811,5.36048858136,10.3814271845,264.955422818
1455192000000,1817.91554094,188.926201921,16.1879760285,5.39151234501,22.5089296399,110.946092177,33.2513166038,21.4555939858,5.39151234501,10.4933807526,266.488849164
1455278400000,1842.11181095,191.878264447,16.8037341355,5.41268820328,22.6880655738,113.205854388,34.3764366442,22.4514506045,5.41268820328,10.5955465779,267.535518399
1455364800000,1900.32962339,197.559482809,17.2860941546,5.34952633524,23.5724738724,118.684124994,35.9835756078,23.8990864401,5.34952633524,11.0261302006,272.881965275
1455451200000,1966.73167526,204.305676753,17.7760201242,5.63227227343,24.6960641078,121.644410008,36.9025915894,24.3568219779,5.63227227343,11.5422587276,279.500035897
1455537600000,1986.96001196,207.063484349,17.9183116073,5.61468405479,24.9840410331,122.640829089,37.5910302344,24.7444210271,5.61468405479,11.6795003251,281.2321612
1455624000000,2035.14997237,212.975959832,18.5825343728,5.64527806522,25.2074262531,128.587654488,39.4909846812,26.4379423152,5.64527806522,11.8116272133,282.370146328
1455710400000,2006.74604202,208.596844572,18.5285855945,5.98354636449,26.3292057025,126.293562052,38.4319751962,25.9099813971,5.98354636449,12.3498484352,289.681986893
1455796800000,2000.55160039,207.731844374,18.1757586983,5.87144295573,27.4946878747,124.549693185,37.8028105612,25.166488765,5.87144295573,12.9119649076,297.109481409
1455883200000,2006.40925113,208.657349236,18.259236508,5.78049886124,27.0370446375,125.339137495,38.0713332945,25.3114389468,5.78049886124,12.6888600211,294.224270003
1455969600000,2065.00275449,214.433912479,18.6813409816,5.91244944204,28.2425283114,128.472522079,39.0435488671,26.0608665436,5.91244944204,13.2506855977,301.025754845
1456056000000,2118.48232828,219.194537918,19.3823038092,6.16552514847,30.1976996359,131.295914722,39.79712043,26.6763701842,6.16552514847,14.1930559036,312.465868423
1456142400000,2081.18042734,216.049250144,19.0888388209,5.9572129942,28.9768860542,129.58437309,39.1205579231,26.206348316,5.9572129942,13.6191793603,305.776679793
1456228800000,2029.99544106,211.133077913,18.5922907468,5.61672760497,27.3053404797,126.511228702,38.2578865904,25.5030377754,5.61672760497,12.8161177284,296.274815926
1456315200000,2015.29836816,209.72405393,18.2764124793,5.50200080479,26.7307403895,125.17558901,38.0447865187,25.1866016436,5.50200080479,12.5340547923,292.870447413
1456401600000,2045.1447428,212.685010865,18.5370410294,5.56711187476,27.4499529081,127.609954886,38.7637790773,25.8590397978,5.56711187476,12.8820503593,297.054216606
1456488000000,2029.14912163,211.125893708,18.5231650506,5.5744265962,27.6781870938,126.786518129,38.6300688163,25.8567973021,5.5744265962,12.9895694471,298.523352883
1456574400000,2049.07199994,213.259163692,18.5602775788,5.63710585467,27.9470909641,128.030485929,38.9281217069,26.0250186798,5.63710585467,13.1159995897,299.986479948
1456660800000,2046.15983676,213.755914784,18.5560682828,5.58988886501,27.6040969136,128.086637578,39.1880226889,26.2138601975,5.58988886501,12.958217391,298.073848855
1456747200000,2078.81647211,216.956822373,18.830948558,5.77201851579,28.852368787,130.329838345,39.8271897944,26.6646548102,5.77201851579,13.5625492441,305.382596114
1456833600000,2065.8344354,215.415765707,18.8405184636,5.73985830337,28.7692641074,128.938420475,39.4397765743,26.5020695527,5.73985830337,13.5110420398,304.94259633
1456920000000,2051.68449659,213.458094554,18.4844167574,5.63972955761,28.4536550864,129.078406413,38.9624388726,26.0208296211,5.63972955761,13.3611077185,303.103952278
1457006400000,2042.54917533,212.221547255,18.1153790803,5.48096263477,27.2469472007,129.087094444,38.6636638183,25.5216492244,5.48096263477,12.7874570645,295.921152438
1457092800000,2071.90508682,216.074746535,19.3497304737,5.42944166844,27.0368776845,132.186565879,39.9092278904,27.379705759,5.42944166844,12.6916694564,294.434163861
1457179200000,2037.33880534,213.26169951,19.6534864541,5.2726232258,25.4587994725,131.829600133,40.4406760984,28.4066095934,5.2726232258,11.9580945549,285.160052326
1457265600000,2018.44290425,211.372675947,19.1901057196,5.24249171925,25.3990597256,130.663634427,40.0998348264,27.8307087099,5.24249171925,11.9294383607,284.915724614
1457352000000,2042.738593,213.582820672,19.4375721801,5.55022375755,26.0897521589,132.791002265,40.7349627822,28.2975050495,5.55022375755,12.2627037799,289.048129029
1457438400000,2062.84822245,214.353203689,19.4641685584,5.79271994802,26.1115386856,133.817958094,40.7449710975,28.3974178277,5.79271994802,12.2659438932,288.973748807
1457524800000,2087.78599881,217.34171484,20.1199452542,5.81059420464,26.1140065811,136.085819279,41.4680355423,29.0861604744,5.81059420464,12.271416151,288.828481123
1457611200000,2150.9716953,224.397997302,21.2633878339,5.83247807915,26.2504093283,142.264735347,43.73019163,31.1003350203,5.83247807915,12.3556747108,289.309236917
