"market_cap-weighted (max_weight=0.2, min_volume=0)","market_cap-weighted (max_weight=0.2, min_volume=10000)","market_cap-weighted (max_weight=1, min_volume=0)","market_cap-weighted (max_weight=1, min_volume=10000)",timestamp,"volume-weighted (max_weight=0.2, min_volume=0)","volume-weighted (max_weight=0.2, min_volume=10000)","volume-weighted (max_weight=1, min_volume=0)","volume-weighted (max_weight=1, min_volume=10000)"
107.311121721,27.1528416114,5.15450187184,3.17871503869,1443700800000,2267.672193,2330.8039159,27.1237988839,26.6761585018
107.560743179,27.0555613592,5.19914898103,3.20571037255,1443787200000,2236.05717375,2289.73707953,27.3134191322,26.8632151643
110.429409806,27.7176912299,5.25209357493,3.23653801254,1443873600000,2289.59260418,2342.18683101,27.5527407259,27.0918829561
107.45821455,27.046368635,5.24439945564,3.2340553858,1443960000000,2245.44932523,2296.29088412,27.5614166964,27.1151595135
105.579940194,26.5787166305,5.20032174227,3.20694281213,1444046400000,2201.73241487,2255.61932627,27.332648834,26.8947308111
106.143772361,26.6314036834,5.31574462392,3.27913746638,1444132800000,2208.19275456,2261.36905965,27.9379079129,27.4960832702
109.354458263,27.347855751,5.48897355615,3.38580990147,1444219200000,2252.86208441,2304.15938919,28.8101975489,28.3554408888
106.985919441,26.6962505199,5.4099840316,3.33680900611,1444305600000,2227.80713224,2273.18605608,28.4904223825,28.0363521417
106.858115773,26.8642716753,5.41735910129,3.34210333641,1444392000000,2225.91413242,2275.00742721,28.5569595117,28.1044712522
107.616801325,26.9882890932,5.42211253423,3.34428278979,1444478400000,2254.43445601,2304.05392746,28.6225180195,28.1631986672
107.626114431,26.918467133,5.45955768095,3.36794778451,1444564800000,2260.15182304,2306.81058376,28.8264653276,28.3636828193
109.772813885,27.4188072001,5.5638205975,3.43188543566,1444651200000,2282.3948688,2331.28524652,29.2356934324,28.7638745741
110.452518815,27.4985267653,5.69006304665,3.51133281304,1444737600000,2261.57222983,2302.82333038,29.8001229437,29.3203160512
109.740343505,27.2058016443,5.68932099615,3.51045228661,1444824000000,2241.6673845,2279.86275802,29.7649245767,29.284131732
109.907779809,27.0412043408,5.88042241985,3.62853997371,1444910400000,2317.39037758,2359.65613624,30.8807832054,30.3832184672
111.206567181,27.3119371095,6.06345917142,3.74180307509,1444996800000,2358.60528347,2400.59696797,31.8493206209,31.3356929503
112.370218382,27.3926864813,6.48623503352,4.00449587176,1445083200000,2358.08095575,2391.59214074,34.0528323325,33.507009499
110.146997517,26.9042714742,6.35613993887,3.923527074,1445169600000,2318.97430468,2352.50284221,33.4032171918,32.8678177963
107.853802127,26.3280517181,6.1789781247,3.81455893281,1445256000000,2273.04339263,2305.5890022,32.4857261345,31.9646773112
108.045201112,26.3241911838,6.27141384015,3.87197582447,1445342400000,2260.82294441,2283.37670376,32.9538358586,32.4233607539
105.677957216,25.5989900282,6.23492363804,3.84895576492,1445428800000,2185.04617727,2203.19441811,32.6884493252,32.1633780868
108.535786594,26.1431994027,6.64722670541,4.10477224647,1445515200000,2222.9437254,2235.33065905,34.7547716213,34.1970853514
110.674913614,26.8880786676,6.77340350595,4.18394993191,1445601600000,2257.29735449,2269.62623374,35.3890094485,34.8254845296
109.286960214,26.4513248553,6.79703750308,4.19901949929,1445688000000,2280.60043845,2289.20768121,35.6283966941,35.057185533
113.498283384,27.6833744033,7.19903116756,4.44946561613,1445774400000,2372.42545388,2386.35257303,37.7587264242,37.1588284146
112.261815908,27.4576141955,7.04183737368,4.35244934193,1445860800000,2353.22167846,2369.05184928,36.9469326345,36.3593190698
117.219831586,29.031764407,7.30894825693,4.51899746398,1445947200000,2493.35094446,2511.61383138,38.5829749263,37.9761933627
121.734704084,30.0894503809,7.85933477791,4.85997723958,1446033600000,2576.52254148,2592.96296079,41.4968143599,40.8456975387
126.508447993,31.5272983277,8.26452720596,5.11259705016,1446120000000,2773.23406814,2790.55315133,43.9681131387,43.2837229636
137.672042109,34.2930599107,8.95606077905,5.54191487826,1446206400000,3010.20114038,3028.73413129,48.4778162629,47.7270211341
137.187876394,34.0497679929,9.06960272947,5.61281872909,1446292800000,2968.69077694,2984.1374532,49.1044354128,48.3462188254
135.438264311,33.5500009761,8.85043924677,5.47531945372,1446379200000,2940.26413948,2951.84053543,47.9270775802,47.1800717427
142.61354771,35.4119316942,9.55696683928,5.91528180822,1446465600000,3075.92549764,3090.11544046,51.6150912077,50.8147449763
153.470740963,37.887688734,11.6119921492,7.19396324802,1446552000000,3189.7374326,3197.95499678,62.5839852153,61.6218199681
178.023164775,43.6464122365,16.5433963624,10.2647232339,1446638400000,3663.68324056,3669.37183291,89.024809327,87.672994689
141.287395276,35.020812416,10.4110630648,6.44331266929,1446724800000,3062.82646115,3073.82057735,56.1823208118,55.3158423919
133.903982707,33.1145012752,9.57336218626,5.92134710351,1446811200000,2940.67603943,2950.92648502,51.6325052864,50.8319435415
139.076468281,34.2894824618,10.2410058756,6.33492451115,1446897600000,3020.45757762,3028.52458561,55.0948379954,54.2416551341
139.406223509,34.4799677563,10.1874364242,6.30160263932,1446984000000,3013.92319788,3020.42256545,54.7867247484,53.9340612661
137.804431129,34.128004162,10.1498853656,6.27943331895,1447070400000,2975.61266736,2981.26341944,54.5244628921,53.6750352049
135.800571677,33.7659085164,9.70985983458,6.00354262188,1447156800000,2864.03256026,2866.07439087,52.0126970498,51.1943809296
117.527877181,29.1588769199,6.78787396376,4.18230346179,1447243200000,2510.74295858,2513.12280227,36.0460987229,35.4637786191
124.280606435,30.81265681,7.43824747047,4.5856948022,1447329600000,2491.19160904,2481.36977282,39.3972856519,38.7631822649
121.425364525,30.0990167535,7.09835796883,4.37480442525,1447416000000,2353.3202932,2344.16129365,37.5107828638,36.9052596937
122.328914197,30.4385467619,7.25599545174,4.47390936398,1447502400000,2366.6372819,2357.77572238,38.3636247529,37.7465187656
122.610283702,30.4336511367,7.30987782334,4.50601817907,1447588800000,2356.2381745,2339.65679364,38.6384681475,38.0107388322
117.63455794,29.2435315747,6.69985570797,4.12707869789,1447675200000,2235.15144248,2218.69569111,35.3280921992,34.7467712037
123.316412311,30.5580386757,7.28342335278,4.48784263857,1447761600000,2450.62379367,2430.57933541,38.5716374934,37.9383603916
123.264379381,30.6463161986,7.2291263129,4.45477252341,1447848000000,2470.24861757,2451.75335669,38.3108951533,37.6775903669
123.942223096,30.7989327773,7.28438733475,4.4888633856,1447934400000,2488.10975303,2468.8720287,38.6132999534,37.9750838211
119.908448354,29.4331260919,6.81885184006,4.19673487081,1448020800000,2397.21423621,2370.87261504,36.0812320273,35.4757788991
121.403483493,29.864340878,7.00467621483,4.3127830335,1448107200000,2415.85393639,2388.04463481,37.0684489258,36.448638911
120.694322107,29.6507055155,6.83878035732,4.20847918524,1448193600000,2377.61828315,2346.69334779,36.1586110419,35.5483467389
120.805789707,29.6205377583,6.86350914164,4.22376597037,1448280000000,2357.29235263,2333.0480243,36.2415332249,35.6312848237
119.702466457,29.3397735908,6.7802673672,4.17229751148,1448366400000,2285.37938529,2255.64134106,35.7306649036,35.1266829445
120.622326267,29.3188354626,6.95783512953,4.28180301465,1448452800000,2314.59198583,2286.7781604,36.6799998025,36.059492951
130.09403556,31.4825617134,8.07427955454,4.97221801146,1448539200000,2540.75604471,2510.28107599,42.6322559534,41.9174731253
129.713297955,31.4185331396,8.21099870693,5.05754988978,1448625600000,2519.85619082,2489.49553854,43.3686875976,42.6433267847
128.460856484,31.2137930949,8.05756953926,4.96267201602,1448712000000,2521.63431005,2494.32124379,42.5619983409,41.8479121858
131.29011262,31.9978005762,8.40227128875,5.177934937,1448798400000,2616.36353735,2595.90876374,44.4389801798,43.7049322679
133.36120279,32.3590278201,9.02154139265,5.56286779155,1448884800000,2769.27383516,2750.19789942,47.822532403,47.0365011237
127.273531815,31.0877257978,8.18661119121,5.04569079787,1448971200000,2706.0824015,2691.22599329,43.4210852175,42.698127401
124.327560985,30.3023359546,7.82973362611,4.82338520833,1449057600000,2657.09120823,2642.1291355,41.536649097,40.8398003333
127.213138533,30.7923143306,8.14724304363,5.01900153059,1449144000000,2716.04431703,2700.84524046,43.2213980489,42.4995129993
129.716791307,31.3863265149,8.16082580983,5.02593626111,1449230400000,2751.50295697,2738.52718327,43.2421679112,42.519276364
139.306097422,33.6952162136,9.08227605941,5.59750699617,1449316800000,2954.81189612,2938.80810956,48.1052671534,47.3088650029
141.923078254,34.1371426539,9.60471255033,5.92070836003,1449403200000,2991.51715664,2972.9694478,50.8997161879,50.0611211574
144.803441444,34.7772778286,9.75968276677,6.01725091757,1449489600000,3043.2508519,3022.66924748,51.7289968234,50.8785315674
147.292704389,35.396721729,9.75889056695,6.01716394494,1449576000000,3129.22477779,3111.75820023,51.757597074,50.9080252729
163.35436271,39.1866238445,11.0758000289,6.83298792773,1449662400000,3468.70798593,3450.56187187,58.64253028,57.6913509073
162.445751458,39.006446985,10.7015269165,6.60112741498,1449748800000,3458.35259662,3434.5882271,56.8010138737,55.8702580029
166.632786643,39.7800293349,11.5663902082,7.1348553036,1449835200000,3526.92405486,3502.38359144,61.266085653,60.2670203516
167.408204706,40.3359520303,11.4507681702,7.06581861307,1449921600000,3577.98024579,3557.79611219,60.532330718,59.5453934326
170.355795246,41.0464765051,11.6525103477,7.19032112113,1450008000000,3713.02365086,3698.25405499,61.6646041606,60.660180709
172.232285804,41.5546902098,12.053383134,7.44075087469,1450094400000,3766.984524,3752.98737614,63.8712879956,62.8344807353
167.868730329,40.4778844136,12.5256096696,7.73319483884,1450180800000,3668.86967482,3651.31951633,66.2283707078,65.1522265167
167.556856658,40.347605559,12.8092246953,7.90904798331,1450267200000,3715.62476568,3702.17680075,67.7894017452,66.6909622672
166.082094984,39.9020613435,12.6278655506,7.79666235766,1450353600000,3693.01686081,3675.66527438,66.7983164787,65.7107186705
165.387247723,39.4615610619,12.7299114302,7.85697015302,1450440000000,3693.97015711,3665.92701903,67.4088250094,66.3021945879
165.432694667,39.3890521639,13.0159529164,8.03519166561,1450526400000,3694.66517739,3662.11212679,68.9651365492,67.8361066757
164.916578943,39.1967270934,12.7426585631,7.86294912216,1450612800000,3767.49536554,3743.65997145,67.5999227806,66.4868953159
160.571935447,38.4146398667,11.9570721823,7.37648268882,1450699200000,4096.5158744,4098.11197284,63.7019665599,62.6502785351
158.437048944,37.8691316535,11.7834315484,7.26819239768,1450785600000,4045.06890152,4035.88583608,62.7874009799,61.7383196945
159.51532335,37.820770304,11.8170971145,7.28587924708,1450872000000,3964.03662776,3940.90156455,62.8509855234,61.7923921535
172.039801909,41.5339828998,12.6009382846,7.77122467005,1450958400000,4100.01326853,4075.76460198,66.819330732,65.6996328263
169.707873882,40.601614854,12.3945937046,7.64188804521,1451044800000,4091.56636556,4070.62967004,65.7570224024,64.6550997891
161.887562387,38.9498903789,10.8037203635,6.65653369821,1451131200000,3949.46814321,3931.5036528,57.1910437258,56.2161721538
161.764782267,38.8363614883,10.8389030585,6.67742599495,1451217600000,3954.721843,3920.6398385,57.3996651371,56.4138618932
166.383688421,39.3693906386,10.9685337764,6.74921572998,1451304000000,4013.87191013,3982.86823051,57.9975272464,57.0025017719
164.484528181,38.8076602205,10.837088253,6.66724798652,1451390400000,3981.8451988,3947.94240225,57.326019903,56.3393802075
168.662748941,39.8231146406,11.2630086581,6.92916042365,1451476800000,4101.95000351,4070.34504441,59.6213070241,58.5984387359
167.544808923,39.6971071991,10.9341797404,6.72516064343,1451563200000,4107.54753794,4073.29083659,57.928985363,56.9286574691
170.322183259,40.0707008787,11.3022531233,6.94904403886,1451649600000,4195.46843828,4161.98507947,59.9251055774,58.8942368961
171.069638868,40.4654804001,11.3072416056,6.95378688173,1451736000000,4393.13915321,4365.80518187,60.2957033632,59.2628300218
170.728610455,40.3471772974,11.1800781213,6.87397269867,1451822400000,4368.38285558,4337.17939635,59.6089801214,58.5812292048
170.60428979,40.1842412975,11.235436611,6.90758055029,1451908800000,4233.31863627,4179.59040196,59.7814262317,58.7470579207
170.298390816,40.1580565665,11.2032516301,6.88733453257,1451995200000,4223.62326246,4156.7458488,59.6059507439,58.5628412376
168.809612251,39.9426608043,11.1830357579,6.87792899366,1452081600000,4247.22224478,4188.84960556,59.5573322848,58.5204906826
174.320517538,41.0993645305,12.0774484147,7.42952449273,1452168000000,4334.70612287,4270.91818993,64.2606895039,63.1506678315
175.256948512,41.2942284066,12.3688648754,7.60948973243,1452254400000,4430.26754098,4363.0671744,65.8955965696,64.7554561726
177.355513352,41.7030961577,12.0789453349,7.42558878315,1452340800000,4871.01485108,4803.42716197,65.7171988816,64.558981178
174.288881831,41.0086788219,11.6675286774,7.17188593576,1452427200000,4743.20478772,4671.28193232,63.4562411491,62.329107209
177.215326932,41.6817010919,11.8892663807,7.3072434489,1452513600000,4862.83231645,4785.01472759,64.7089942242,63.5514202337
181.886051783,43.1100115802,11.9427181135,7.34019271138,1452600000000,5422.48883785,5336.3442249,66.597206141,65.3980275255
176.292090748,41.859673269,10.9757516661,6.74277268298,1452686400000,5401.20153677,5320.2261955,61.2325487583,60.1260747418
178.388520282,42.3557617208,11.102442523,6.8189805603,1452772800000,5805.83007998,5722.50457298,62.7850300946,61.6477838334
174.463374735,41.7276076766,9.91378891733,6.0854098299,1452859200000,5653.72435355,5567.46806119,56.0163387234,54.9912687509
160.642364467,38.5416714256,8.22226323617,5.04159636687,1452945600000,5390.14789775,5313.57712207,46.5278304727,45.6677346251
162.018959683,38.6840394895,8.73125960378,5.35481528794,1453032000000,5431.49954747,5352.84399216,49.4139815069,48.5069775224
169.635186956,40.7752478129,8.81852620433,5.40806914126,1453118400000,5757.0004435,5680.92586503,50.2012798914,49.2798026766
168.713112565,40.4615286555,8.90738562881,5.4629724539,1453204800000,5754.26710415,5676.78380761,50.5369004225,49.6062184677
168.228332642,40.3603438929,8.74526310302,5.36219106889,1453291200000,5791.08607701,5713.43106653,49.7057847074,48.7857153663
181.357748036,43.4534149348,10.0874947339,6.18868909623,1453377600000,6316.87602799,6233.08859389,57.4139975966,56.3567504129
176.633862491,42.4684764312,9.13037698168,5.59708990626,1453464000000,7096.14055286,7026.67781071,53.5214839662,52.5309372155
180.435249875,43.4142582998,9.00336170845,5.51710541603,1453550400000,7268.64281444,7202.9935336,52.9051233026,51.9277460107
192.653686788,46.3173133204,9.49522518915,5.8199164667,1453636800000,7857.66678007,7782.42407349,57.3677856059,56.3108366685
192.06271445,46.1295195976,9.38638324783,5.7519382942,1453723200000,8040.47294492,7962.45069127,57.0192260963,55.9586232832
206.278093974,49.77223168,9.37758132051,5.74580074791,1453809600000,10196.8993744,10106.4709023,62.1588217145,61.008243242
215.296282351,52.1564297123,9.43086810414,5.77858858829,1453896000000,11178.7145457,11083.8268028,64.4995927826,63.3018691418
214.389477773,51.5351949304,8.94188831824,5.4727989735,1453982400000,10878.9758992,10779.9078779,61.4797564382,60.3186883793
216.328814618,51.8408557414,8.97321387086,5.49101340849,1454068800000,10588.1952033,10485.8813066,61.2693198206,60.111197867
213.705198225,51.1415235659,8.75710241379,5.35746591313,1454155200000,10308.0579456,10190.8433205,59.6595911657,58.5141364372
207.014634254,49.3291571247,8.74252224364,5.34731291894,1454241600000,9570.54514427,9447.32894444,58.5819908851,57.4620028393
204.839920942,48.810204246,8.63199127652,5.27879901068,1454328000000,9649.5951846,9532.57621106,57.7855697397,56.6799985734
203.233184897,48.3426867862,8.517008733,5.20757364745,1454414400000,9514.58925144,9389.97602085,56.9086688363,55.8100950644
208.791200219,49.5488685429,8.49244645856,5.19060895619,1454500800000,9777.62457473,9643.9092379,57.1156195639,56.007040377
212.109884219,50.4357084594,8.60709840555,5.26122721218,1454587200000,10005.8302459,9871.25756354,57.9616943757,56.8352678723
219.723010358,52.1824296693,9.23929224397,5.64898579856,1454673600000,10472.7005156,10332.4207388,62.2864978654,61.0806669137
218.502226685,51.9943408741,8.6667218352,5.29718392313,1454760000000,10496.4771621,10364.2846071,58.6091543068,57.4698760871
227.11339683,53.994883525,8.84037968997,5.40345305336,1454846400000,10897.6278462,10748.4039924,59.944032297,58.7702317025
232.207179907,55.1323929682,8.86039088442,5.41538693495,1454932800000,11228.3846695,11077.1871348,61.6871849911,60.484403793
235.204235053,55.7998036472,8.74833584666,5.34617562536,1455019200000,11819.1045101,11667.0070829,62.8353514738,61.6089638879
250.151904792,59.4026602136,9.02868052016,5.51937254715,1455105600000,12668.9474433,12517.0963908,68.1815160444,66.8629577751
257.178232658,60.5904718671,9.14483587977,5.5818981525,1455192000000,13855.6166146,13719.0510432,69.1595940903,67.8185932983
272.25707384,64.186204156,9.36328039392,5.71607339118,1455278400000,18451.0882748,18312.3545975,77.2728497404,75.7692803697
271.028578757,63.8288561391,9.62823452473,5.87731137744,1455364800000,17837.7023878,17652.8576096,77.0363355811,75.5171309852
277.132574521,65.2537514357,10.0354699242,6.12668713864,1455451200000,18434.1747653,18239.4881208,79.3423336382,77.7717456827
286.990749821,67.6618605988,10.2333794441,6.24893138986,1455537600000,19290.0791415,19104.1835396,81.9665645735,80.3543178714
283.127574007,66.5196298995,10.2439474203,6.25032251156,1455624000000,19486.4102056,19295.6871073,80.8921399791,79.2834836663
271.150703036,63.5250849319,10.591695236,6.46337247113,1455710400000,17967.0202174,17754.9077661,80.8374713252,79.2238960231
276.029252407,64.556045555,11.0807679874,6.7638144822,1455796800000,18422.5748574,18200.0962283,85.1880777612,83.4936361959
279.100005708,65.4365351786,10.9294278808,6.67192767551,1455883200000,18551.5862927,18334.4664553,84.4235615247,82.7456966983
287.647503186,67.2510709552,11.3950501327,6.95411816841,1455969600000,20048.6649375,19835.1031202,88.5757750188,86.8123759006
291.46230749,68.3198809379,12.1229869166,7.4039207172,1456056000000,20373.5051455,20149.6525004,94.1106520498,92.2465619434
294.765938831,69.1413869041,11.7429844971,7.17059630296,1456142400000,20645.6826907,20412.500924,92.0973394183,90.2659072644
295.124591297,69.2776625401,11.1759422245,6.82292418921,1456228800000,20702.0664237,20450.2226963,89.113470306,87.3294575172
292.902184389,68.7018526465,10.9455157444,6.68006506982,1456315200000,20731.6681764,20491.4528654,87.3857046143,85.6333838942
305.496894513,71.5633698605,11.327620586,6.91379854217,1456401600000,21646.1656286,21393.2987108,91.6801746912,89.8490327992
301.238790862,70.515053263,11.3732291827,6.94204256602,1456488000000,21252.3068044,21006.5974002,91.0038053467,89.1885046218
305.984682886,71.2259677195,11.4888916251,7.00631529226,1456574400000,21935.9940848,21701.8664317,91.9540796639,90.1195356444
309.44563309,72.2570135547,11.4063582391,6.95634348226,1456660800000,23174.0316872,22901.0631803,93.2488239966,91.3860491256
312.335411869,72.8415906254,11.8649432256,7.23702088215,1456747200000,23205.6080759,22931.4912483,96.4137612887,94.4847852042
313.70974512,72.9806735924,11.8604838771,7.23323283252,1456833600000,22933.9524806,22623.5725675,96.3865421358,94.4519282083
325.900661381,75.4970509246,11.9218902769,7.26729753576,1456920000000,24751.926225,24474.5575967,100.850902028,98.8426505533
337.883295154,78.3674984772,11.6939366614,7.12713671525,1457006400000,26296.2745945,25998.30343,102.848754457,100.794018193
336.178269248,78.2132499529,11.5504051432,7.04029277815,1457092800000,26522.7053591,26257.0049138,100.630289884,98.6219399586
342.21450541,79.9676015584,11.1618852516,6.80451643206,1457179200000,27751.4859073,27494.8209309,100.899911446,98.8864792086
351.513879386,82.0824007755,11.255105322,6.85844212196,1457265600000,31254.0243516,31007.6335411,103.894641199,101.816710469
343.745663067,80.2316419685,11.3355246651,6.90630561287,1457352000000,29924.7866106,29684.4177703,100.356218785,98.3352049606
347.459176407,81.1610042435,11.3323341034,6.90268497637,1457438400000,31182.3536452,30943.9496455,100.316788297,98.2855340609
358.192693018,83.5953008893,11.4551669225,6.97581144985,1457524800000,33016.3667122,32767.994831,104.072659776,101.971826913
372.440960571,87.1065964061,11.6652412766,7.10472919136,1457611200000,34953.3954783,34711.7151248,108.012636972,105.836751139
384.210011125,89.9119214241,12.0636386948,7.34760649046,1457697600000,37283.1382261,37002.1774447,112.002539847,109.742742812
393.507714714,91.959356573,12.0057794804,7.31123532525,1457784000000,37812.9356665,37482.0379453,115.258025981,112.923883962
402.595720796,93.321869081,12.1632666516,7.39840069074,1457870400000,38757.61826,38412.9089473,118.312620107,115.916901056
393.314197172,91.107700118,12.0216414633,7.31205430264,1457956800000,36755.9691282,36379.6658209,114.910395742,112.573928237
390.821786011,90.4679447065,12.071752965,7.34251718473,1458043200000,36390.5803389,35972.0193168,114.611930647,112.272434981
392.411418259,90.7505439862,12.0984606061,7.35765444466,1458129600000,38203.4859149,37725.5213332,116.134679428,113.730177842
377.329699559,87.2716119704,11.9303951882,7.2545134108,1458216000000,42027.289905,41570.798252,113.527424051,111.173537966
356.587797216,82.4057814823,11.5718697843,7.03490341096,1458302400000,39856.4122712,39407.2136616,105.338853936,103.134413183
367.14430872,84.8562057359,11.4859086185,6.98109209922,1458388800000,41799.2528138,41344.1513033,109.036942565,106.758626483
365.455320223,84.5042117267,11.5230229129,7.00414286744,1458475200000,42739.0359617,42275.5173557,109.40100525,107.102934219
372.770968337,86.2610783463,11.5933377103,7.04682431219,1458561600000,44077.8850323,43614.1287042,111.494128724,109.151756394
385.449389562,89.0585271373,11.9875003003,7.28592374906,1458648000000,47241.9916518,46785.4328727,116.533753395,114.084136598
387.671724133,89.5757400432,12.0175141803,7.30353422714,1458734400000,48658.3245555,48165.4207465,116.978547144,114.492943146
382.237368898,88.4597096536,11.8535871653,7.20404207194,1458820800000,48385.3528047,47918.8226548,114.237678476,111.805705157
388.038748448,89.9674004368,11.9373946855,7.25502821693,1458907200000,51197.4885263,50759.4742954,115.91216122,113.432650103
384.613251664,89.0830270467,11.8660489098,7.21060091169,1458993600000,51042.3733061,50579.4267141,115.194426551,112.717294101
388.949931494,90.3029472797,11.9804259646,7.281097097,1459080000000,55193.8115291,54850.0177335,118.274342449,115.74325953
387.734241109,89.8882542987,12.2949746515,7.47468531961,1459166400000,53923.0662543,53558.6553625,120.829325667,118.25805619
386.75482889,89.7344093362,12.0013732826,7.29387740992,1459252800000,54936.3577286,54525.7368651,119.497629454,116.928573565
386.06275764,89.5007432388,11.8969242751,7.22957603126,1459339200000,54689.9484034,54285.6912158,118.727526027,116.177572601
383.811975438,88.826032922,11.9311882663,7.2495298949,1459425600000,53420.2276527,52936.1381537,118.743497659,116.18129618
385.932091373,89.2351226499,11.9689080421,7.27127997493,1459512000000,54821.9253805,54372.8983575,119.185064531,116.606500504
386.670247104,89.3794998202,12.1164486162,7.36108893013,1459598400000,56650.5214336,56141.1361475,121.01702122,118.359276594
396.503790091,92.0437658417,12.1947588192,7.40957574824,1459684800000,57238.6193488,56632.9148413,121.581197315,118.872491824
395.377130364,91.8018804524,12.117905618,7.3616614588,1459771200000,58033.0394702,57485.2659784,120.980104968,118.275137579
392.106244289,90.9138043693,12.1905680304,7.40579510809,1459857600000,57220.1850098,56660.8014584,121.18436941,118.479824861
388.1521104,89.82825143,12.1892675895,7.40458047486,1459944000000,56177.6286532,55613.2418773,121.230935176,118.534453981
382.404134887,88.3621645023,12.0912886014,7.34286094445,1460030400000,55648.3576998,55092.4585684,120.090203617,117.414539213
374.111566171,86.108928198,12.0822915647,7.33431359097,1460116800000,53382.5289194,52681.0409652,118.727027716,116.060839911
379.079672059,84.4510370031,11.8622569608,7.1633209187,1460203200000,52691.6356568,51981.735125,116.218215138,113.597467554
357.569298141,79.1719851477,11.7770737356,7.11044395944,1460289600000,46185.4038609,45491.4809528,110.380259429,107.912733406
355.748979295,79.2435118632,11.7431780067,7.09563817871,1460376000000,46257.2453004,45630.0580803,110.303231867,107.854279524
354.358743367,78.6970033696,11.8997344643,7.18831474461,1460462400000,46308.7187398,45633.2123722,111.056602779,108.575102781
350.678422373,77.7597562052,11.8329306055,7.14640491173,1460548800000,46694.1627974,46040.0999365,109.964462116,107.505274856
356.616271614,78.9566192934,11.880527146,7.17394613536,1460635200000,47490.7801253,46733.1130765,112.337870071,109.811613857
367.676829735,81.2572635122,12.1207629255,7.31680208755,1460721600000,48562.5602589,47817.4987649,114.225596795,111.659199607
365.332126442,81.0874945172,12.2368292159,7.39260324036,1460808000000,48630.8940987,48017.8173477,115.154989043,112.603238784
378.488669761,83.98100574,12.3005495048,7.4294247276,1460894400000,50348.9332005,49719.5627825,118.909974747,116.28330725
378.892598775,84.153595463,12.2110290556,7.37589370775,1460980800000,49487.0131242,48838.5580552,116.469130091,113.883941741
385.435507316,85.722030691,12.3154999052,7.43913715779,1461067200000,50970.7488589,50368.5436441,118.105838068,115.486579964
387.567327664,85.9873066481,12.6214070255,7.62379461633,1461153600000,51061.5877439,50492.8772532,120.295666039,117.643509847
393.069815389,87.2177543334,12.9233403679,7.80742391678,1461240000000,51815.3766628,51304.911087,122.717947813,120.026974248
385.308452269,85.4127579542,13.0613156253,7.8922692924,1461326400000,50823.4285776,50259.7062111,123.150310655,120.441827643
382.793785239,84.9316305275,13.0303722835,7.87398152318,1461412800000,50547.3022934,50016.185752,122.287903448,119.598721072
389.58180458,86.470811387,13.3245520415,8.05272476531,1461499200000,51621.0146723,51095.5850328,125.446581509,122.701150678
390.672384848,86.7192561979,13.4364451316,8.12051277051,1461585600000,52827.8461538,52375.2209255,126.877396135,124.113247043
383.900726036,85.2712721011,13.7481689815,8.31283360682,1461672000000,51287.6162849,50779.5785904,128.096762922,125.318010464
391.480518832,87.1098161182,13.9187209525,8.41525428697,1461758400000,52559.8404715,52055.0663542,130.557239418,127.737754185
370.945609413,82.4989838342,12.8195668272,7.74686426983,1461844800000,49677.3765997,49252.3589496,120.315417785,117.716555604
376.071342925,83.5246565859,13.038959772,7.87935490507,1461931200000,50554.8442585,50106.6326418,122.615884876,119.961209805
384.859747412,85.3551242248,13.3468188025,8.06627894386,1462017600000,51380.1586559,50946.3028398,126.064671125,123.356127557
386.70325903,85.7758982918,13.2696019489,8.01977478344,1462104000000,51735.3495448,51302.864422,127.500584004,124.763700777
392.840950129,87.4931165226,13.030755039,7.87770582695,1462190400000,53174.0405601,52795.8637554,129.644123094,126.875412067
393.835805078,87.6205579002,13.2323978064,7.99907344706,1462276800000,53212.586417,52776.5550338,130.807509601,128.007925942
391.755329437,87.1453642401,13.1455567753,7.94601441864,1462363200000,52898.5822266,52427.3656543,130.299393483,127.508945608
388.795402428,86.4837601889,13.0988543504,7.91752549815,1462449600000,53089.4519819,52557.4656287,129.563153404,126.761662723
397.557213714,88.5368711814,13.3830198732,8.09052981224,1462536000000,55225.938374,54776.2442008,132.732444378,129.873852588
399.304374062,89.0622795261,13.7690381751,8.32794507946,1462622400000,55255.9467349,54805.9966819,135.125608333,132.223288841
396.966665207,88.4818253089,13.6337163488,8.244669809,1462708800000,54803.9432308,54403.9520517,133.732459708,130.869307556
401.824461043,88.9229231598,13.6852549502,8.26805579561,1462795200000,54856.9516774,54394.2789959,134.897071178,132.013861128
396.080473491,87.8230099378,13.3907548899,8.09080297853,1462881600000,54363.8517613,53915.7011092,132.246348447,129.416851985
399.366064683,88.5622335665,13.5222980787,8.17158702139,1462968000000,55648.493205,55226.5292041,134.203336709,131.342828417
402.713005141,89.2242723017,13.4869900893,8.14927382775,1463054400000,56301.8014478,55871.0494701,135.170495583,132.286664633
411.629094387,91.2207648472,13.7828572876,8.32883715423,1463140800000,57622.7300246,57231.7905372,138.850878187,135.900817519
407.206582786,90.2678651725,13.6804615268,8.26576926658,1463227200000,57256.091733,56931.0686052,135.467716726,132.584720226
405.879774003,89.7322698363,13.7297800613,8.29462267342,1463313600000,57042.226779,56659.6003494,136.044732678,133.147069133
410.338677243,90.6390248263,13.8093697233,8.34078394429,1463400000000,58059.7755238,57791.9404583,137.026686496,134.124061286
418.411447545,92.5491613034,13.8293390214,8.35522674238,1463486400000,59823.6086703,59579.9927308,142.330034029,139.325521873
